arm,run,n_votes,cost,fnr,fpr,threshold,degenerate,app_trained,n_rows
visual_genome_m/siglip/whole_image,safe_off,19,0.3936782352941176,0.15897567647058822,0.23470261764705883,0.38112755882352944,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,19,0.4683584705882353,0.16867064705882354,0.2996878235294118,0.4006223235294118,0.0,0.9411764705882353,34
visual_genome_m/siglip/whole_image,safe_off,20,0.39450385294117646,0.1623875294117647,0.23211629411764706,0.37921805882352944,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,20,0.45971185294117645,0.16942905882352943,0.2902826470588235,0.39875017647058825,0.0,0.9411764705882353,34
visual_genome_m/siglip/whole_image,safe_off,21,0.39101441176470586,0.15648526470588234,0.23452914705882352,0.3748760882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,21,0.4503555588235294,0.16567841176470588,0.2846771470588235,0.39698638235294115,0.0,0.9411764705882353,34
visual_genome_m/siglip/whole_image,safe_off,22,0.3858465882352941,0.1564676176470588,0.22937882352941177,0.37253441176470586,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,22,0.4484714705882353,0.1712914705882353,0.2771799411764706,0.39545105882352943,0.0,0.9411764705882353,34
visual_genome_m/siglip/whole_image,safe_off,23,0.3840135,0.15944697058823531,0.2245665588235294,0.3719255882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,23,0.45000276470588235,0.16218005882352943,0.28782267647058823,0.3903872352941176,0.0,0.9705882352941176,34
visual_genome_m/siglip/whole_image,safe_off,24,0.37226111764705877,0.15893123529411765,0.21332982352941177,0.3694175294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,24,0.4273854411764706,0.15660208823529412,0.27078335294117645,0.38711702941176473,0.0,0.9705882352941176,34
visual_genome_m/siglip/whole_image,safe_off,25,0.36590914705882355,0.15198529411764708,0.21392388235294119,0.36849726470588234,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,25,0.4130915882352941,0.15839232352941177,0.2546991470588235,0.3834369411764706,0.0,0.9705882352941176,34
visual_genome_m/siglip/whole_image,safe_off,26,0.3675682058823529,0.15304688235294117,0.21452135294117647,0.3650363529411765,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,26,0.4128115294117647,0.16258717647058823,0.25022438235294114,0.3803763823529412,0.0,0.9705882352941176,34
visual_genome_m/siglip/whole_image,safe_off,27,0.3653542647058824,0.15074226470588237,0.21461191176470587,0.36147861764705885,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,27,0.40302029411764706,0.15446741176470588,0.2485529705882353,0.3770352941176471,0.0,0.9705882352941176,34
visual_genome_m/siglip/whole_image,safe_off,28,0.35496394117647057,0.1480043823529412,0.2069595294117647,0.36094561764705885,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,28,0.3990525,0.14980638235294116,0.24924608823529415,0.3724090882352941,0.0,0.9705882352941176,34
visual_genome_m/siglip/whole_image,safe_off,29,0.3567823823529412,0.15100561764705883,0.20577679411764707,0.35847558823529413,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,29,0.3926332941176471,0.1452076176470588,0.24742567647058825,0.36766823529411763,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,30,0.3575805,0.15202123529411765,0.20555941176470588,0.3553249117647059,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,30,0.37969041176470586,0.15616814705882354,0.22352229411764704,0.36814920588235295,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,31,0.3639112352941177,0.15366229411764706,0.21024891176470586,0.3545393823529412,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,31,0.37764514705882357,0.15419417647058822,0.22345114705882352,0.3661519411764706,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,32,0.35796599999999995,0.15437205882352942,0.2035939411764706,0.353115294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,32,0.3785748529411765,0.1490735,0.22950120588235295,0.3633649705882353,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,33,0.35724326470588236,0.15529658823529413,0.2019465588235294,0.35260476470588237,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,33,0.37240691176470586,0.14751647058823528,0.22489044117647058,0.3609262941176471,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,34,0.3584267058823529,0.15431832352941177,0.2041084411764706,0.3514441176470588,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,34,0.3623827647058824,0.14163079411764706,0.2207520882352941,0.3585545,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,35,0.3526315294117647,0.147377,0.2052545,0.3509952647058824,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,35,0.36538447058823526,0.14130682352941176,0.22407770588235296,0.356338,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,36,0.3470815588235294,0.1370903823529412,0.20999114705882355,0.34910561764705883,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,36,0.3613851470588236,0.1376424411764706,0.22374273529411765,0.35459479411764705,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,37,0.3449623529411765,0.14558420588235294,0.1993780588235294,0.35073538235294116,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,37,0.35981723529411763,0.14381073529411764,0.21600644117647058,0.35405426470588236,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,38,0.3470025,0.14232829411764705,0.20467414705882353,0.3495605882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,38,0.3534255294117647,0.1394720882352941,0.21395338235294117,0.35248573529411764,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,39,0.354714,0.14450517647058825,0.21020873529411763,0.34801829411764706,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,39,0.353725,0.13973879411764706,0.21398620588235295,0.3511580588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,40,0.3458601176470588,0.14085805882352942,0.20500200000000002,0.3473676470588235,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,40,0.34801835294117645,0.1395875588235294,0.20843076470588234,0.3516869117647059,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,41,0.34570091176470585,0.14356429411764704,0.20213661764705884,0.3470074117647059,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,41,0.34727347058823527,0.14286679411764708,0.2044066176470588,0.35284070588235295,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,42,0.34249120588235293,0.13548220588235294,0.2070089411764706,0.3439934705882353,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,42,0.34217349999999996,0.1390545588235294,0.203119,0.35193382352941177,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,43,0.34604720588235294,0.1336880294117647,0.2123591176470588,0.3416643529411765,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,43,0.34620350000000005,0.1392708823529412,0.20693255882352943,0.35133067647058824,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,44,0.3388079411764706,0.13708488235294117,0.201723,0.34352552941176473,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,44,0.34007708823529414,0.14225282352941176,0.19782429411764707,0.35080835294117646,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,45,0.33385479411764707,0.13977864705882354,0.19407620588235294,0.3452616176470588,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,45,0.339558794117647,0.13856085294117648,0.2009980294117647,0.35034708823529415,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,46,0.335447794117647,0.1367849117647059,0.1986628823529412,0.3436543235294118,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,46,0.33689067647058824,0.13943438235294117,0.19745635294117647,0.34974338235294117,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,47,0.3387090882352941,0.13783191176470588,0.20087711764705882,0.34106000000000003,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,47,0.3346530882352941,0.14327361764705882,0.1913795,0.34874538235294117,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,48,0.3393395588235294,0.13166329411764705,0.20767623529411766,0.3383654705882353,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,48,0.3341891764705882,0.13833191176470588,0.19585735294117648,0.3460506176470588,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,49,0.3359038235294118,0.13371535294117648,0.2021884705882353,0.3390752058823529,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,49,0.3394623823529411,0.14472132352941175,0.1947409411764706,0.34543479411764705,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,50,0.3330767647058823,0.12885991176470588,0.20421688235294116,0.3375541764705882,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,50,0.33781714705882354,0.14456914705882354,0.19324791176470588,0.3444125,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,51,0.34096126470588234,0.13375426470588236,0.2072069411764706,0.3371263823529412,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,51,0.3433212352941176,0.14544305882352943,0.19787811764705882,0.3418697647058823,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,52,0.32870111764705884,0.1302184117647059,0.19848261764705885,0.33803179411764706,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,52,0.33352035294117643,0.14637708823529413,0.18714326470588236,0.34333329411764707,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,53,0.32890629411764705,0.12803926470588237,0.20086694117647058,0.3350412352941176,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,53,0.3372315882352941,0.13732338235294117,0.19990814705882354,0.3401309411764706,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,54,0.32956047058823534,0.13136923529411765,0.19819129411764705,0.33483355882352944,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,54,0.3361315,0.14311120588235293,0.19302026470588235,0.3403697352941176,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,55,0.32022820588235296,0.1299944411764706,0.19023367647058825,0.3372297941176471,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,55,0.33314467647058826,0.1317528823529412,0.20139182352941176,0.3380407941176471,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,56,0.3190898529411765,0.1302810294117647,0.18880879411764706,0.33674188235294117,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,56,0.33449688235294117,0.13752358823529412,0.1969734411764706,0.3381663235294118,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,57,0.32002823529411767,0.13465497058823528,0.18537329411764708,0.3367915294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,57,0.33871667647058823,0.13393455882352942,0.2047821176470588,0.3361475882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,58,0.3248721764705882,0.1377504411764706,0.18712170588235294,0.3379326764705882,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,58,0.3350269411764706,0.13612417647058825,0.19890279411764705,0.336577,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,59,0.3161094411764706,0.13455373529411765,0.18155573529411764,0.3384175588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,59,0.3384996176470588,0.13443070588235292,0.20406891176470587,0.33447267647058826,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,60,0.31844476470588234,0.13548047058823529,0.18296423529411765,0.33719994117647056,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,60,0.33465661764705884,0.1348910294117647,0.1997654705882353,0.33407873529411763,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,61,0.3235054117647059,0.13489832352941175,0.188607,0.3357087941176471,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,61,0.33256402941176466,0.13001223529411765,0.20255179411764707,0.3325648235294118,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,62,0.31967332352941175,0.13680320588235295,0.18287008823529413,0.336984,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,62,0.332488,0.13050114705882354,0.2019869117647059,0.33154982352941176,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,63,0.32503552941176467,0.1364564705882353,0.18857908823529412,0.3356323823529412,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,63,0.33375402941176474,0.13523011764705883,0.19852382352941178,0.3327061470588235,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,64,0.3203650882352941,0.13521155882352942,0.1851535588235294,0.33602070588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,64,0.3301450882352941,0.1326939705882353,0.19745111764705883,0.3332024411764706,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,65,0.3196750588235294,0.12973114705882355,0.18994382352941178,0.3339150294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,65,0.3360359117647059,0.13629623529411763,0.19973964705882352,0.3316942647058823,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,66,0.31859576470588236,0.13162488235294117,0.18697088235294118,0.3339774411764706,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,66,0.3340510294117647,0.1361865588235294,0.1978644705882353,0.33147979411764705,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,67,0.31697041176470586,0.1315135882352941,0.18545682352941176,0.3356398823529412,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,67,0.3336553823529412,0.13464332352941177,0.19901208823529412,0.3311705294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,68,0.31855979411764707,0.13107726470588235,0.1874825588235294,0.33597000000000005,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,68,0.33127732352941175,0.13702170588235293,0.19425570588235294,0.3324469117647059,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,69,0.31791426470588235,0.1317849705882353,0.18612929411764706,0.33577923529411763,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,69,0.33278758823529414,0.13593355882352942,0.19685397058823528,0.3319890588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,70,0.3167094705882353,0.12878961764705885,0.1879199411764706,0.33471170588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,70,0.33504529411764705,0.13248423529411762,0.2025611176470588,0.3303135882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,71,0.3135931470588235,0.13090967647058824,0.1826834411764706,0.335531,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,71,0.3291437058823529,0.13637623529411763,0.1927675,0.3319213235294118,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,72,0.31777570588235293,0.13783305882352942,0.1799425882352941,0.33532476470588235,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,72,0.3283305,0.14133300000000001,0.1869974705882353,0.3326681764705882,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,73,0.3123218823529412,0.13887773529411765,0.17344414705882352,0.33661567647058827,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,73,0.32193461764705883,0.13840135294117648,0.18353329411764707,0.3338530294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,74,0.30822729411764704,0.13194311764705882,0.17628423529411763,0.335757705882353,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,74,0.32163882352941175,0.1375775294117647,0.18406123529411764,0.3334156470588235,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,75,0.30536158823529413,0.1319444117647059,0.17341708823529411,0.3366075294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,75,0.3248126176470588,0.14318717647058823,0.1816254411764706,0.3340453823529412,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,76,0.29978791176470587,0.1330035,0.16678447058823528,0.33744226470588234,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,76,0.3248475882352941,0.14235438235294118,0.18249317647058821,0.33254876470588235,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,77,0.3009552058823529,0.13056582352941176,0.17038938235294118,0.3365720588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,77,0.32481620588235294,0.1446785588235294,0.1801376470588235,0.3325263529411765,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,78,0.30083829411764706,0.13083811764705883,0.17000017647058824,0.33706197058823534,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,78,0.32450714705882355,0.14193217647058826,0.1825750588235294,0.33146788235294117,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,79,0.30550185294117643,0.12883079411764706,0.17667100000000002,0.33449091176470586,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,79,0.3236688235294118,0.13982735294117646,0.1838414705882353,0.33046952941176466,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,80,0.29821447058823525,0.1307809705882353,0.1674334705882353,0.33579817647058824,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,80,0.32539905882352943,0.1411659411764706,0.18423311764705882,0.3296514705882353,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,81,0.3062639705882353,0.13404429411764707,0.17221973529411763,0.33350923529411763,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,81,0.3238660882352941,0.14106323529411766,0.18280285294117646,0.3301165882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,82,0.3026755294117647,0.1317515294117647,0.17092400000000002,0.3340270882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,82,0.32112435294117647,0.13995020588235296,0.18117420588235295,0.33079735294117646,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,83,0.30074997058823527,0.1285064411764706,0.17224347058823528,0.3337542647058824,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,83,0.3175849411764706,0.13709723529411763,0.18048779411764707,0.33090600000000003,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,84,0.3001005882352941,0.12397179411764707,0.17612882352941178,0.3317897058823529,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,84,0.3165739705882353,0.14199782352941176,0.17457614705882354,0.33183752941176475,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,85,0.2965180882352941,0.12830085294117646,0.16821723529411764,0.33345226470588235,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,85,0.3181687352941176,0.1410619705882353,0.17710685294117645,0.3302182941176471,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,86,0.29671770588235297,0.13175658823529413,0.16496111764705884,0.3344981764705882,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,86,0.3138970882352941,0.13543220588235294,0.1784649705882353,0.3289755588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,87,0.2960489117647059,0.12749614705882353,0.16855276470588237,0.3318230294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,87,0.31151626470588234,0.13285308823529413,0.1786630294117647,0.3283225294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,88,0.2970255,0.13059808823529412,0.16642735294117647,0.33344823529411766,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,88,0.3131447647058824,0.13447505882352942,0.17866973529411764,0.32814847058823526,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,89,0.2996709705882353,0.12763929411764707,0.1720315,0.3315517352941177,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,89,0.31087055882352943,0.13575114705882352,0.17511932352941176,0.3289730588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,90,0.29386664705882354,0.1295490588235294,0.1643175588235294,0.33278735294117645,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,90,0.31137388235294117,0.1358154411764706,0.1755583823529412,0.32757923529411764,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,91,0.29773435294117645,0.12808211764705882,0.16965217647058825,0.3308210588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,91,0.3064191470588235,0.13064129411764708,0.17577785294117648,0.3268854705882353,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,92,0.3005331176470588,0.1286125294117647,0.1719205882352941,0.3294655588235294,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,92,0.3083494411764706,0.13191988235294116,0.17642944117647058,0.32588894117647055,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,93,0.29457955882352943,0.11994020588235295,0.17463938235294116,0.3281483823529412,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,93,0.30767273529411765,0.13021770588235293,0.1774549411764706,0.3260911470588235,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,94,0.29696479411764704,0.11646544117647059,0.18049941176470588,0.32712441176470586,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,94,0.3148065,0.13153758823529413,0.18326885294117648,0.3239544705882353,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,95,0.3019433235294118,0.12672811764705882,0.17521520588235293,0.3280886176470588,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,95,0.3091877647058824,0.13026467647058823,0.17892311764705882,0.3251265294117647,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,96,0.29960485294117645,0.12838826470588235,0.17121661764705884,0.32939111764705886,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,96,0.31196088235294117,0.13628373529411764,0.17567720588235294,0.3255860882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,97,0.30038335294117646,0.12444732352941176,0.1759359705882353,0.32770402941176474,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,97,0.30754379411764704,0.1332886470588235,0.17425514705882353,0.32611129411764705,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,98,0.2965564117647059,0.1216179411764706,0.17493841176470587,0.32727117647058823,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,98,0.31033417647058825,0.13468285294117646,0.17565135294117648,0.3247550882352941,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,99,0.2977764411764706,0.12440879411764705,0.1733675294117647,0.3283007647058824,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,99,0.31017526470588236,0.13349108823529413,0.17668408823529413,0.32448158823529416,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_off,100,0.29932970588235297,0.1262795294117647,0.17305020588235295,0.32837955882352937,0.0,1.0,34
visual_genome_m/siglip/whole_image,safe_on,100,0.3167153529411765,0.13528064705882353,0.18143476470588235,0.3229861764705882,0.0,1.0,34
