tier,cell,class_id,source,method,k,n_positive,n_pool,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
s,raw,tobacco800/logo_ajj10e00_1,tobacco800,raw_100_sift,100,49,4841,0.6326530612244898,0.6578126147146888,1,0.20408163265306123,0.6326530612244898,0.6326530612244898
s,raw,tobacco800/logo_ajj10e00_1,tobacco800,raw_500_sift,500,49,4841,0.7755102040816326,0.7819877201057628,1,0.20408163265306123,0.7755102040816326,0.7755102040816326
s,raw,tobacco800/logo_ajj10e00_1,tobacco800,raw_1000_sift,1000,49,4841,0.8163265306122449,0.8189096823174572,1,0.20408163265306123,0.8163265306122449,0.8163265306122449
s,raw,tobacco800/logo_ajj10e00_1,tobacco800,raw_2000_sift,2000,49,4841,0.9795918367346939,0.9572750763552034,1,0.20408163265306123,0.9387755102040817,0.9591836734693877
s,raw,tobacco800/logo_ald41a00-ernest_1,tobacco800,raw_alone,,50,4841,,0.0425796070692087,33,0.0,0.04,0.06
s,raw,tobacco800/logo_ald41a00-ernest_1,tobacco800,sift_exhaustive,,50,4841,,0.9678608863116999,1,0.2,0.92,0.98
s,raw,tobacco800/logo_ald41a00-ernest_1,tobacco800,raw_100_sift,100,50,4841,0.06,0.10028389129073434,1,0.06,0.06,0.06
s,raw,tobacco800/logo_ald41a00-ernest_1,tobacco800,raw_500_sift,500,50,4841,0.48,0.4985558397530239,1,0.2,0.48,0.48
s,raw,tobacco800/logo_ald41a00-ernest_1,tobacco800,raw_1000_sift,1000,50,4841,0.72,0.7252835849174185,1,0.2,0.72,0.72
s,raw,tobacco800/logo_ald41a00-ernest_1,tobacco800,raw_2000_sift,2000,50,4841,0.88,0.8738014212449252,1,0.2,0.86,0.88
s,raw,tobacco800/logo_asg54f00_1,tobacco800,raw_alone,,5,4841,,1.0,1,1.0,1.0,1.0
s,raw,tobacco800/logo_asg54f00_1,tobacco800,sift_exhaustive,,5,4841,,0.6638095238095238,1,0.6,1.0,1.0
s,raw,tobacco800/logo_asg54f00_1,tobacco800,raw_100_sift,100,5,4841,1.0,0.8711111111111111,1,1.0,1.0,1.0
s,raw,tobacco800/logo_asg54f00_1,tobacco800,raw_500_sift,500,5,4841,1.0,0.7555555555555555,1,0.8,1.0,1.0
s,raw,tobacco800/logo_asg54f00_1,tobacco800,raw_1000_sift,1000,5,4841,1.0,0.6933333333333334,1,0.6,1.0,1.0
s,raw,tobacco800/logo_asg54f00_1,tobacco800,raw_2000_sift,2000,5,4841,1.0,0.6815415821501014,1,0.6,1.0,1.0
s,raw,tobacco800/logo_azb11c00_1,tobacco800,raw_alone,,32,4841,,0.16726789713691506,1,0.09375,0.28125,0.46875
s,raw,tobacco800/logo_azb11c00_1,tobacco800,sift_exhaustive,,32,4841,,0.9419398118737269,1,0.3125,0.9375,0.9375
s,raw,tobacco800/logo_azb11c00_1,tobacco800,raw_100_sift,100,32,4841,0.46875,0.4916291410861159,1,0.3125,0.46875,0.46875
s,raw,tobacco800/logo_azb11c00_1,tobacco800,raw_500_sift,500,32,4841,0.6875,0.6932949655468116,1,0.3125,0.6875,0.6875
s,raw,tobacco800/logo_azb11c00_1,tobacco800,raw_1000_sift,1000,32,4841,0.78125,0.7831708800467313,1,0.3125,0.78125,0.78125
s,raw,tobacco800/logo_azb11c00_1,tobacco800,raw_2000_sift,2000,32,4841,0.875,0.8490058310087348,1,0.3125,0.84375,0.84375
s,raw,tobacco800/logo_bqz95d00_1,tobacco800,raw_alone,,9,4841,,0.5974334469098866,1,0.5555555555555556,0.8888888888888888,0.8888888888888888
s,raw,tobacco800/logo_bqz95d00_1,tobacco800,sift_exhaustive,,9,4841,,1.0,1,1.0,1.0,1.0
s,raw,tobacco800/logo_bqz95d00_1,tobacco800,raw_100_sift,100,9,4841,0.8888888888888888,0.889761489237929,1,0.8888888888888888,0.8888888888888888,0.8888888888888888
s,raw,tobacco800/logo_bqz95d00_1,tobacco800,raw_500_sift,500,9,4841,0.8888888888888888,0.889761489237929,1,0.8888888888888888,0.8888888888888888,0.8888888888888888
s,raw,tobacco800/logo_bqz95d00_1,tobacco800,raw_1000_sift,1000,9,4841,0.8888888888888888,0.889761489237929,1,0.8888888888888888,0.8888888888888888,0.8888888888888888
s,raw,tobacco800/logo_bqz95d00_1,tobacco800,raw_2000_sift,2000,9,4841,1.0,1.0,1,1.0,1.0,1.0
s,raw,tobacco800/logo_cgr96c00_1,tobacco800,raw_alone,,8,4841,,0.0027343047574065133,500,0.0,0.0,0.0
s,raw,tobacco800/logo_cgr96c00_1,tobacco800,sift_exhaustive,,8,4841,,0.8925438596491229,1,0.875,0.875,1.0
s,raw,tobacco800/logo_cgr96c00_1,tobacco800,raw_100_sift,100,8,4841,0.0,0.0027343047574065133,500,0.0,0.0,0.0
s,raw,tobacco800/logo_cgr96c00_1,tobacco800,raw_500_sift,500,8,4841,0.125,0.12748430475740652,1,0.125,0.125,0.125
s,raw,tobacco800/logo_cgr96c00_1,tobacco800,raw_1000_sift,1000,8,4841,0.25,0.2522312683201596,1,0.25,0.25,0.25
s,raw,tobacco800/logo_cgr96c00_1,tobacco800,raw_2000_sift,2000,8,4841,0.75,0.6408410564191744,1,0.625,0.75,0.75
s,raw,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,raw_alone,,21,4841,,0.27132831876856744,3,0.19047619047619047,0.5714285714285714,0.5714285714285714
s,raw,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,sift_exhaustive,,21,4841,,0.9435172088637436,1,0.47619047619047616,0.9523809523809523,0.9523809523809523
s,raw,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,raw_100_sift,100,21,4841,0.5714285714285714,0.6070989013745449,1,0.47619047619047616,0.5714285714285714,0.5714285714285714
s,raw,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,raw_500_sift,500,21,4841,1.0,0.9535380362190539,1,0.47619047619047616,0.9523809523809523,0.9523809523809523
s,raw,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,raw_1000_sift,1000,21,4841,1.0,0.9521709918535315,1,0.47619047619047616,0.9523809523809523,0.9523809523809523
s,raw,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,raw_2000_sift,2000,21,4841,1.0,0.9492729492729494,1,0.47619047619047616,0.9523809523809523,0.9523809523809523
s,d512,spods/logo_00003_0,spods,d512_alone,,30,4998,,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00003_0,spods,sift_exhaustive,,30,4998,,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00003_0,spods,d512_100_sift,100,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00003_0,spods,d512_500_sift,500,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00003_0,spods,d512_1000_sift,1000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00003_0,spods,d512_2000_sift,2000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00011_0,spods,d512_alone,,30,4998,,0.9899457994579944,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00011_0,spods,sift_exhaustive,,30,4998,,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00011_0,spods,d512_100_sift,100,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00011_0,spods,d512_500_sift,500,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00011_0,spods,d512_1000_sift,1000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00011_0,spods,d512_2000_sift,2000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00014_0,spods,d512_alone,,30,4998,,0.9609257784107984,1,0.3333333333333333,0.9666666666666667,1.0
s,d512,spods/logo_00014_0,spods,sift_exhaustive,,30,4998,,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00014_0,spods,d512_100_sift,100,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00014_0,spods,d512_500_sift,500,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00014_0,spods,d512_1000_sift,1000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00014_0,spods,d512_2000_sift,2000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00023_0,spods,d512_alone,,30,4998,,0.92405943312358,1,0.3333333333333333,0.9333333333333333,0.9333333333333333
s,d512,spods/logo_00023_0,spods,sift_exhaustive,,30,4998,,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00023_0,spods,d512_100_sift,100,30,4998,0.9333333333333333,0.943205764058529,1,0.3333333333333333,0.9333333333333333,0.9333333333333333
s,d512,spods/logo_00023_0,spods,d512_500_sift,500,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00023_0,spods,d512_1000_sift,1000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00023_0,spods,d512_2000_sift,2000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00029_0,spods,d512_alone,,30,4998,,0.9989247311827957,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00029_0,spods,sift_exhaustive,,30,4998,,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00029_0,spods,d512_100_sift,100,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00029_0,spods,d512_500_sift,500,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00029_0,spods,d512_1000_sift,1000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/logo_00029_0,spods,d512_2000_sift,2000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d512,spods/stamp_00293_1,spods,d512_alone,,32,4998,,0.2959741078944126,1,0.125,0.40625,0.5625
s,d512,spods/stamp_00293_1,spods,sift_exhaustive,,32,4998,,1.0,1,0.3125,1.0,1.0
s,d512,spods/stamp_00293_1,spods,d512_100_sift,100,32,4998,0.5625,0.6089673121323262,1,0.3125,0.5625,0.5625
s,d512,spods/stamp_00293_1,spods,d512_500_sift,500,32,4998,0.875,0.8805963910788361,1,0.3125,0.875,0.875
s,d512,spods/stamp_00293_1,spods,d512_1000_sift,1000,32,4998,1.0,1.0,1,0.3125,1.0,1.0
s,d512,spods/stamp_00293_1,spods,d512_2000_sift,2000,32,4998,1.0,1.0,1,0.3125,1.0,1.0
s,d512,spods/stamp_00546_1,spods,d512_alone,,31,4998,,0.719552607797127,1,0.3225806451612903,0.8064516129032258,0.9032258064516129
s,d512,spods/stamp_00546_1,spods,sift_exhaustive,,31,4998,,0.93872491388256,1,0.3225806451612903,0.9354838709677419,1.0
s,d512,spods/stamp_00546_1,spods,d512_100_sift,100,31,4998,0.9032258064516129,0.9072235421188323,1,0.3225806451612903,0.9032258064516129,0.9032258064516129
s,d512,spods/stamp_00546_1,spods,d512_500_sift,500,31,4998,0.967741935483871,0.9522915400436179,1,0.3225806451612903,0.967741935483871,0.967741935483871
s,d512,spods/stamp_00546_1,spods,d512_1000_sift,1000,31,4998,1.0,0.9741896758703481,1,0.3225806451612903,1.0,1.0
s,d512,spods/stamp_00546_1,spods,d512_2000_sift,2000,31,4998,1.0,0.9618675848216607,1,0.3225806451612903,0.967741935483871,1.0
s,d512,spods/stamp_00577_1,spods,d512_alone,,31,4998,,0.49282458412370045,1,0.22580645161290322,0.6129032258064516,0.9032258064516129
s,d512,spods/stamp_00577_1,spods,sift_exhaustive,,31,4998,,0.9844172273014778,1,0.3225806451612903,0.967741935483871,1.0
s,d512,spods/stamp_00577_1,spods,d512_100_sift,100,31,4998,0.9032258064516129,0.9207437278571354,1,0.3225806451612903,0.9032258064516129,0.9032258064516129
s,d512,spods/stamp_00577_1,spods,d512_500_sift,500,31,4998,0.967741935483871,0.9621426591200213,1,0.3225806451612903,0.967741935483871,0.967741935483871
s,d512,spods/stamp_00577_1,spods,d512_1000_sift,1000,31,4998,1.0,0.9870024021962938,1,0.3225806451612903,1.0,1.0
s,d512,spods/stamp_00577_1,spods,d512_2000_sift,2000,31,4998,1.0,0.9848093841642229,1,0.3225806451612903,1.0,1.0
s,d512,spods/stamp_00612_1,spods,d512_alone,,31,4998,,0.038806724398943754,30,0.0,0.0967741935483871,0.0967741935483871
s,d512,spods/stamp_00612_1,spods,sift_exhaustive,,31,4998,,0.5372572489815387,1,0.1935483870967742,0.6451612903225806,0.9354838709677419
s,d512,spods/stamp_00612_1,spods,d512_100_sift,100,31,4998,0.0967741935483871,0.11110273957920941,1,0.0967741935483871,0.0967741935483871,0.0967741935483871
s,d512,spods/stamp_00612_1,spods,d512_500_sift,500,31,4998,0.6129032258064516,0.5334935427912493,1,0.2903225806451613,0.6129032258064516,0.6129032258064516
s,d512,spods/stamp_00612_1,spods,d512_1000_sift,1000,31,4998,0.8387096774193549,0.5770089348118239,1,0.22580645161290322,0.7741935483870968,0.8387096774193549
s,d512,spods/stamp_00612_1,spods,d512_2000_sift,2000,31,4998,0.9354838709677419,0.5845409866912038,1,0.22580645161290322,0.6774193548387096,0.9354838709677419
s,d512,spods/stamp_00769_1,spods,d512_alone,,31,4998,,0.6449135756426689,1,0.25806451612903225,0.7096774193548387,0.8387096774193549
s,d512,spods/stamp_00769_1,spods,sift_exhaustive,,31,4998,,0.8001805085090261,1,0.3225806451612903,0.7741935483870968,0.967741935483871
s,d512,spods/stamp_00769_1,spods,d512_100_sift,100,31,4998,0.8387096774193549,0.8234168957436971,1,0.3225806451612903,0.8387096774193549,0.8387096774193549
s,d512,spods/stamp_00769_1,spods,d512_500_sift,500,31,4998,1.0,0.856312899464137,1,0.3225806451612903,0.8709677419354839,1.0
s,d512,spods/stamp_00769_1,spods,d512_1000_sift,1000,31,4998,1.0,0.8282712936192337,1,0.3225806451612903,0.8387096774193549,1.0
s,d512,spods/stamp_00769_1,spods,d512_2000_sift,2000,31,4998,1.0,0.8079387693659835,1,0.3225806451612903,0.8064516129032258,1.0
s,d512,spods/stamp_00931_1,spods,d512_alone,,30,4998,,0.8051759098175747,1,0.3333333333333333,0.8666666666666667,0.9
s,d512,spods/stamp_00931_1,spods,sift_exhaustive,,30,4998,,0.7143895883992859,1,0.26666666666666666,0.9333333333333333,1.0
s,d512,spods/stamp_00931_1,spods,d512_100_sift,100,30,4998,0.9,0.7530178880544433,1,0.3,0.9,0.9
s,d512,spods/stamp_00931_1,spods,d512_500_sift,500,30,4998,1.0,0.7172167284151054,1,0.26666666666666666,0.9333333333333333,1.0
s,d512,spods/stamp_00931_1,spods,d512_1000_sift,1000,30,4998,1.0,0.7165165725262703,1,0.26666666666666666,0.9333333333333333,1.0
s,d512,spods/stamp_00931_1,spods,d512_2000_sift,2000,30,4998,1.0,0.7165165725262703,1,0.26666666666666666,0.9333333333333333,1.0
s,d512,staver/stamp_stampds-00213_1,staver,d512_alone,,17,4998,,0.39441409732132077,4,0.17647058823529413,0.9411764705882353,1.0
s,d512,staver/stamp_stampds-00213_1,staver,sift_exhaustive,,17,4998,,0.5266725930852774,2,0.29411764705882354,1.0,1.0
s,d512,staver/stamp_stampds-00213_1,staver,d512_100_sift,100,17,4998,1.0,0.9822595704948647,1,0.5882352941176471,1.0,1.0
s,d512,staver/stamp_stampds-00213_1,staver,d512_500_sift,500,17,4998,1.0,0.7070051820660149,2,0.47058823529411764,1.0,1.0
s,d512,staver/stamp_stampds-00213_1,staver,d512_1000_sift,1000,17,4998,1.0,0.6416825478172901,2,0.4117647058823529,1.0,1.0
s,d512,staver/stamp_stampds-00213_1,staver,d512_2000_sift,2000,17,4998,1.0,0.6402965464312886,2,0.4117647058823529,1.0,1.0
s,d512,staver/stamp_stampds-00230_0,staver,d512_alone,,7,4998,,0.8373015873015873,1,0.8571428571428571,1.0,1.0
s,d512,staver/stamp_stampds-00230_0,staver,sift_exhaustive,,7,4998,,1.0,1,1.0,1.0,1.0
s,d512,staver/stamp_stampds-00230_0,staver,d512_100_sift,100,7,4998,1.0,1.0,1,1.0,1.0,1.0
s,d512,staver/stamp_stampds-00230_0,staver,d512_500_sift,500,7,4998,1.0,1.0,1,1.0,1.0,1.0
s,d512,staver/stamp_stampds-00230_0,staver,d512_1000_sift,1000,7,4998,1.0,1.0,1,1.0,1.0,1.0
s,d512,staver/stamp_stampds-00230_0,staver,d512_2000_sift,2000,7,4998,1.0,1.0,1,1.0,1.0,1.0
s,d512,tobacco800/logo_aah97e00-page02_1_0,tobacco800,d512_alone,,62,4841,,0.04826669762841457,3,0.03225806451612903,0.03225806451612903,0.0967741935483871
s,d512,tobacco800/logo_aah97e00-page02_1_0,tobacco800,sift_exhaustive,,62,4841,,1.0,1,0.16129032258064516,0.8064516129032258,1.0
s,d512,tobacco800/logo_aah97e00-page02_1_0,tobacco800,d512_100_sift,100,62,4841,0.0967741935483871,0.13276863446750822,1,0.0967741935483871,0.0967741935483871,0.0967741935483871
s,d512,tobacco800/logo_aah97e00-page02_1_0,tobacco800,d512_500_sift,500,62,4841,0.43548387096774194,0.4523785681766926,1,0.16129032258064516,0.43548387096774194,0.43548387096774194
s,d512,tobacco800/logo_aah97e00-page02_1_0,tobacco800,d512_1000_sift,1000,62,4841,0.5483870967741935,0.5605429422560723,1,0.16129032258064516,0.5483870967741935,0.5483870967741935
s,d512,tobacco800/logo_aah97e00-page02_1_0,tobacco800,d512_2000_sift,2000,62,4841,0.8387096774193549,0.842253939049343,1,0.16129032258064516,0.8064516129032258,0.8387096774193549
s,d512,tobacco800/logo_aeq93a00_1,tobacco800,d512_alone,,13,4841,,0.23512106538559746,1,0.23076923076923078,0.46153846153846156,0.46153846153846156
s,d512,tobacco800/logo_aeq93a00_1,tobacco800,sift_exhaustive,,13,4841,,0.3396835392115596,2,0.38461538461538464,0.46153846153846156,0.6923076923076923
s,d512,tobacco800/logo_aeq93a00_1,tobacco800,d512_100_sift,100,13,4841,0.46153846153846156,0.3480956077123666,1,0.3076923076923077,0.46153846153846156,0.46153846153846156
s,d512,tobacco800/logo_aeq93a00_1,tobacco800,d512_500_sift,500,13,4841,0.7692307692307693,0.30570965009553347,2,0.3076923076923077,0.5384615384615384,0.6923076923076923
s,d512,tobacco800/logo_aeq93a00_1,tobacco800,d512_1000_sift,1000,13,4841,0.8461538461538461,0.3499979597178932,2,0.38461538461538464,0.6153846153846154,0.6923076923076923
s,d512,tobacco800/logo_aeq93a00_1,tobacco800,d512_2000_sift,2000,13,4841,1.0,0.36749776615852586,2,0.38461538461538464,0.6923076923076923,0.6923076923076923
s,d512,tobacco800/logo_afm90c00-first_1_0,tobacco800,d512_alone,,81,4841,,0.18742667108154898,2,0.04938271604938271,0.19753086419753085,0.25925925925925924
s,d512,tobacco800/logo_afm90c00-first_1_0,tobacco800,sift_exhaustive,,81,4841,,0.9167190846944542,1,0.12345679012345678,0.6172839506172839,0.9012345679012346
s,d512,tobacco800/logo_afm90c00-first_1_0,tobacco800,d512_100_sift,100,81,4841,0.25925925925925924,0.3505372623719827,1,0.12345679012345678,0.25925925925925924,0.25925925925925924
s,d512,tobacco800/logo_afm90c00-first_1_0,tobacco800,d512_500_sift,500,81,4841,0.7407407407407407,0.732777641524049,1,0.12345679012345678,0.6049382716049383,0.7037037037037037
s,d512,tobacco800/logo_afm90c00-first_1_0,tobacco800,d512_1000_sift,1000,81,4841,0.9135802469135802,0.8622972481672565,1,0.12345679012345678,0.6172839506172839,0.8395061728395061
s,d512,tobacco800/logo_afm90c00-first_1_0,tobacco800,d512_2000_sift,2000,81,4841,0.9629629629629629,0.8990318154862937,1,0.12345679012345678,0.6172839506172839,0.8765432098765432
s,d512,tobacco800/logo_ajj10e00_1,tobacco800,d512_alone,,49,4841,,0.7248090221454825,1,0.20408163265306123,0.6122448979591837,0.7551020408163265
s,d512,tobacco800/logo_ajj10e00_1,tobacco800,sift_exhaustive,,49,4841,,0.974624059603051,1,0.20408163265306123,0.9591836734693877,0.9795918367346939
s,d512,tobacco800/logo_ajj10e00_1,tobacco800,d512_100_sift,100,49,4841,0.7551020408163265,0.8305140717089314,1,0.20408163265306123,0.7551020408163265,0.7551020408163265
s,d512,tobacco800/logo_ajj10e00_1,tobacco800,d512_500_sift,500,49,4841,1.0,0.9843003720825346,1,0.20408163265306123,0.9795918367346939,0.9795918367346939
s,d512,tobacco800/logo_ajj10e00_1,tobacco800,d512_1000_sift,1000,49,4841,1.0,0.9814401370304219,1,0.20408163265306123,0.9591836734693877,0.9795918367346939
s,d512,tobacco800/logo_ajj10e00_1,tobacco800,d512_2000_sift,2000,49,4841,1.0,0.9793730229550769,1,0.20408163265306123,0.9591836734693877,0.9795918367346939
s,d512,tobacco800/logo_ald41a00-ernest_1,tobacco800,d512_alone,,50,4841,,0.07838225747292354,14,0.0,0.12,0.2
s,d512,tobacco800/logo_ald41a00-ernest_1,tobacco800,sift_exhaustive,,50,4841,,0.9678608863116999,1,0.2,0.92,0.98
s,d512,tobacco800/logo_ald41a00-ernest_1,tobacco800,d512_100_sift,100,50,4841,0.2,0.2544922927573654,1,0.2,0.2,0.2
s,d512,tobacco800/logo_ald41a00-ernest_1,tobacco800,d512_500_sift,500,50,4841,0.64,0.6522748888933687,1,0.2,0.64,0.64
s,d512,tobacco800/logo_ald41a00-ernest_1,tobacco800,d512_1000_sift,1000,50,4841,0.86,0.8584872090573978,1,0.2,0.84,0.86
s,d512,tobacco800/logo_ald41a00-ernest_1,tobacco800,d512_2000_sift,2000,50,4841,0.96,0.9541414568975394,1,0.2,0.92,0.96
s,d512,tobacco800/logo_asg54f00_1,tobacco800,d512_alone,,5,4841,,0.8909090909090909,1,0.8,1.0,1.0
s,d512,tobacco800/logo_asg54f00_1,tobacco800,sift_exhaustive,,5,4841,,0.6638095238095238,1,0.6,1.0,1.0
s,d512,tobacco800/logo_asg54f00_1,tobacco800,d512_100_sift,100,5,4841,1.0,0.9028571428571428,1,1.0,1.0,1.0
s,d512,tobacco800/logo_asg54f00_1,tobacco800,d512_500_sift,500,5,4841,1.0,0.8166666666666667,1,0.8,1.0,1.0
s,d512,tobacco800/logo_asg54f00_1,tobacco800,d512_1000_sift,1000,5,4841,1.0,0.7588235294117647,1,0.8,1.0,1.0
s,d512,tobacco800/logo_asg54f00_1,tobacco800,d512_2000_sift,2000,5,4841,1.0,0.6960212201591511,1,0.6,1.0,1.0
s,d512,tobacco800/logo_azb11c00_1,tobacco800,d512_alone,,32,4841,,0.1967891299319886,7,0.09375,0.40625,0.625
s,d512,tobacco800/logo_azb11c00_1,tobacco800,sift_exhaustive,,32,4841,,0.9419398118737269,1,0.3125,0.9375,0.9375
s,d512,tobacco800/logo_azb11c00_1,tobacco800,d512_100_sift,100,32,4841,0.625,0.6444705680606415,1,0.3125,0.625,0.625
s,d512,tobacco800/logo_azb11c00_1,tobacco800,d512_500_sift,500,32,4841,0.8125,0.8178136655259116,1,0.3125,0.8125,0.8125
s,d512,tobacco800/logo_azb11c00_1,tobacco800,d512_1000_sift,1000,32,4841,0.90625,0.9070431889490967,1,0.3125,0.90625,0.90625
s,d512,tobacco800/logo_azb11c00_1,tobacco800,d512_2000_sift,2000,32,4841,0.90625,0.90600152228243,1,0.3125,0.90625,0.90625
s,d512,tobacco800/logo_bqz95d00_1,tobacco800,d512_alone,,9,4841,,0.6462479993795432,1,0.5555555555555556,0.7777777777777778,0.7777777777777778
s,d512,tobacco800/logo_bqz95d00_1,tobacco800,sift_exhaustive,,9,4841,,1.0,1,1.0,1.0,1.0
s,d512,tobacco800/logo_bqz95d00_1,tobacco800,d512_100_sift,100,9,4841,0.7777777777777778,0.791309727774605,1,0.7777777777777778,0.7777777777777778,0.7777777777777778
s,d512,tobacco800/logo_bqz95d00_1,tobacco800,d512_500_sift,500,9,4841,1.0,1.0,1,1.0,1.0,1.0
s,d512,tobacco800/logo_bqz95d00_1,tobacco800,d512_1000_sift,1000,9,4841,1.0,1.0,1,1.0,1.0,1.0
s,d512,tobacco800/logo_bqz95d00_1,tobacco800,d512_2000_sift,2000,9,4841,1.0,1.0,1,1.0,1.0,1.0
s,d512,tobacco800/logo_cgr96c00_1,tobacco800,d512_alone,,8,4841,,0.004981136243538567,118,0.0,0.0,0.0
s,d512,tobacco800/logo_cgr96c00_1,tobacco800,sift_exhaustive,,8,4841,,0.8925438596491229,1,0.875,0.875,1.0
s,d512,tobacco800/logo_cgr96c00_1,tobacco800,d512_100_sift,100,8,4841,0.0,0.004981136243538567,118,0.0,0.0,0.0
s,d512,tobacco800/logo_cgr96c00_1,tobacco800,d512_500_sift,500,8,4841,0.25,0.252901406046375,1,0.25,0.25,0.25
s,d512,tobacco800/logo_cgr96c00_1,tobacco800,d512_1000_sift,1000,8,4841,0.5,0.5013834780028833,1,0.5,0.5,0.5
s,d512,tobacco800/logo_cgr96c00_1,tobacco800,d512_2000_sift,2000,8,4841,0.625,0.5217599399911874,1,0.5,0.625,0.625
s,d512,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d512_alone,,21,4841,,0.3725514813543517,5,0.2857142857142857,0.6666666666666666,0.7142857142857143
s,d512,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,sift_exhaustive,,21,4841,,0.9435172088637436,1,0.47619047619047616,0.9523809523809523,0.9523809523809523
s,d512,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d512_100_sift,100,21,4841,0.7142857142857143,0.7330984578274953,1,0.47619047619047616,0.7142857142857143,0.7142857142857143
s,d512,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d512_500_sift,500,21,4841,0.9047619047619048,0.8627043430980056,1,0.47619047619047616,0.8571428571428571,0.8571428571428571
s,d512,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d512_1000_sift,1000,21,4841,1.0,0.9463171036204744,1,0.47619047619047616,0.9523809523809523,0.9523809523809523
s,d512,tobacco800/logo_ciy01a00-page02_1_0,tobacco800,d512_2000_sift,2000,21,4841,1.0,0.944078144078144,1,0.47619047619047616,0.9523809523809523,0.9523809523809523
s,d256,spods/logo_00003_0,spods,d256_alone,,30,4998,,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00003_0,spods,sift_exhaustive,,30,4998,,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00003_0,spods,d256_100_sift,100,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00003_0,spods,d256_500_sift,500,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00003_0,spods,d256_1000_sift,1000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00003_0,spods,d256_2000_sift,2000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00011_0,spods,d256_alone,,30,4998,,0.9692853246044735,1,0.3333333333333333,0.9666666666666667,1.0
s,d256,spods/logo_00011_0,spods,sift_exhaustive,,30,4998,,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00011_0,spods,d256_100_sift,100,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00011_0,spods,d256_500_sift,500,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00011_0,spods,d256_1000_sift,1000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
s,d256,spods/logo_00011_0,spods,d256_2000_sift,2000,30,4998,1.0,1.0,1,0.3333333333333333,1.0,1.0
