arm,dataset,t,mean,q25,q75,coverage,n_cells,baseline
gp_rbf_blend,caltech101_m,131,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,132,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,133,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,134,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,135,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,136,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,137,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,138,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,139,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,140,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,141,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,142,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,143,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,144,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,145,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,146,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,147,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,148,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,149,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,150,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,0,0.9997202333333334,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,1,,,,0.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,2,,,,0.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,3,,,,0.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,4,0.9877171,0.99097575,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,5,0.9860786333333332,0.99128775,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,6,0.9873544333333333,0.98541925,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,7,0.9592595666666667,0.9488887500000001,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,8,0.9654744000000001,0.975452,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,9,0.9781348666666667,0.97619,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,10,0.9952282000000001,0.99973,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,11,0.9961365666666668,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,12,0.9964281,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,13,0.9969128333333334,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,14,0.9969497333333333,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,15,0.9968271666666666,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,16,0.9984488666666667,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,17,0.9972839666666666,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,18,0.9972527333333333,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,19,0.9986625666666666,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,20,0.9986625666666666,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,21,0.9986625666666666,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,22,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,23,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,24,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,25,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,26,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,27,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,28,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,29,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,30,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,31,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,32,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,33,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,34,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,35,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,36,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,37,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,38,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,39,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,40,0.9992181,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,41,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,42,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,43,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,44,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,45,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,46,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,47,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,48,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,49,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,50,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,51,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,52,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,53,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,54,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,55,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,56,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,57,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,58,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,59,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,60,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,61,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,62,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,63,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,64,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,65,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,66,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,67,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,68,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,69,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,70,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,71,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,72,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,73,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,74,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,75,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,76,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,77,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,78,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,79,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,80,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_dot_blend,caltech101_m,81,1.0,1.0,1.0,1.0,30,0.9997202333333334
