dataset,embedder,style,inclusion_k,n_cells,d_mean,d_se,d_lo,d_hi,a_mean,b_mean,contrast,arm_b,harmed,sig_better,sig_worse
coco_val,siglip,whole_image,-0.5,76,-0.026726166153655816,0.00306088893644349,-0.03261513818846696,-0.020897448247258737,0.051593267076211646,0.02486710092255582,recut,hinge,False,True,False
coco_val,siglip,whole_image,-0.25,76,-0.02707230320601605,0.003441192705272731,-0.03381233722122766,-0.02009832400627712,0.0538505018396766,0.02677819863366054,recut,hinge,False,True,False
coco_val,siglip,whole_image,0.0,76,0.0,0.0,0.0,0.0,0.05696752296052631,0.05696752296052631,recut,hinge,False,False,False
coco_val,siglip,whole_image,1.0,76,0.0,0.0,0.0,0.0,0.042478595032894736,0.042478595032894736,recut,hinge,False,False,False
coco_val,siglip,whole_image,2.0,76,0.0,0.0,0.0,0.0,0.039801759720394736,0.039801759720394736,recut,hinge,False,False,False
coco_val,siglip,whole_image,3.0,76,0.0,0.0,0.0,0.0,0.03326160171052632,0.03326160171052632,recut,hinge,False,False,False
coco_val,siglip,whole_image,4.0,76,0.0,0.0,0.0,0.0,0.02308784319078947,0.02308784319078947,recut,hinge,False,False,False
coco_val,siglip,whole_image,5.0,76,0.0,0.0,0.0,0.0,0.01619304420024671,0.01619304420024671,recut,hinge,False,False,False
coco_val,siglip,whole_image,6.0,76,0.0,0.0,0.0,0.0,0.011034479029605264,0.011034479029605264,recut,hinge,False,False,False
coco_val,siglip,whole_image,7.0,76,0.0,0.0,0.0,0.0,0.0074833147250205605,0.0074833147250205605,recut,hinge,False,False,False
coco_val,siglip,whole_image,8.0,76,0.0,0.0,0.0,0.0,0.005196940049342106,0.005196940049342106,recut,hinge,False,False,False
coco_val,siglip,whole_image,9.0,76,0.0,0.0,0.0,0.0,0.003975014822162829,0.003975014822162829,recut,hinge,False,False,False
coco_val,siglip,whole_image,10.0,76,0.0,0.0,0.0,0.0,0.003342298580515008,0.003342298580515008,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,-10.0,76,-0.0015049507252261516,0.0003654249320321417,-0.0022760380111854954,-0.0008717567099464825,0.021013865496376443,0.01950891477115029,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-9.0,76,-0.001763562530967311,0.0004089139368448104,-0.0026155833692434213,-0.0010376378272383842,0.021628775987613078,0.01986521345664577,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-8.0,76,-0.002123970770199424,0.0004464989157263409,-0.003079337318944027,-0.001312528344334652,0.02237658282072368,0.020252612050524255,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-7.0,76,-0.002569177153063322,0.0005252248620422694,-0.0036833006669279396,-0.001605436009007504,0.02325691925575658,0.020687742102693262,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-6.0,76,-0.003199866603618421,0.0006139779488261302,-0.004442475364977385,-0.002100050312397206,0.024340830844983556,0.02114096424136513,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-5.0,76,-0.004192263688322369,0.0007241526234797115,-0.005699931089381168,-0.0028428825447162835,0.025839937117598685,0.02164767342927631,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-4.0,76,-0.006290655916940789,0.001128277109868266,-0.008659272795333059,-0.004330631818873356,0.028391812442434206,0.02210115652549342,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-3.0,76,-0.00884406490131579,0.0016254358590428323,-0.012408895313322371,-0.005868896720394737,0.03143680381578948,0.022592738914473682,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-2.0,76,-0.010221200345394737,0.0018366390095900982,-0.014012414664473682,-0.006971465308799346,0.032866311809210534,0.022645111463815787,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-1.0,76,-0.011202659868421054,0.002075081566666858,-0.015398421987664473,-0.0072136080139802656,0.03617329815789474,0.024970638289473684,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-0.5,76,-0.011520063703539344,0.0024610159897812435,-0.016533846482828334,-0.006901548546559701,0.040899340369107494,0.02937927666556816,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,-0.25,76,-0.011348403100073479,0.002761298724031168,-0.01669378827066934,-0.005978634475487256,0.04403468053133624,0.032686277431262754,recut,hinge,False,True,False
coco_val,siglip+dinov3_patch,max_patch,0.0,76,0.0,0.0,0.0,0.0,0.04775433513157895,0.04775433513157895,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,1.0,76,0.0,0.0,0.0,0.0,0.03640751296052632,0.03640751296052632,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,2.0,76,0.0,0.0,0.0,0.0,0.0325235221875,0.0325235221875,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,3.0,76,0.0,0.0,0.0,0.0,0.030408095501644736,0.030408095501644736,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,4.0,76,0.0,0.0,0.0,0.0,0.022494616480263158,0.022494616480263158,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,5.0,76,0.0,0.0,0.0,0.0,0.01676492145148026,0.01676492145148026,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,6.0,76,0.0,0.0,0.0,0.0,0.012685683246299342,0.012685683246299342,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,7.0,76,0.0,0.0,0.0,0.0,0.009949420974506578,0.009949420974506578,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,8.0,76,0.0,0.0,0.0,0.0,0.008193282698653371,0.008193282698653371,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,9.0,76,0.0,0.0,0.0,0.0,0.006946006748046875,0.006946006748046875,recut,hinge,False,False,False
coco_val,siglip+dinov3_patch,max_patch,10.0,76,0.0,0.0,0.0,0.0,0.005981247013389185,0.005981247013389185,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,-10.0,68,-0.004215087661420037,0.0004933814939094359,-0.005200720411935245,-0.003304860992273669,0.027364305923713236,0.023149218262293197,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-9.0,68,-0.004858167944192325,0.0005487916735490161,-0.005956050020676555,-0.0038132499104111613,0.029003538632668892,0.024145370688476563,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-8.0,68,-0.005704491245117188,0.0005827976132788944,-0.006851237156853173,-0.0046073905433206,0.03095370620203354,0.025249214956916365,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-7.0,68,-0.006782939830537685,0.0006673923332021594,-0.008054130274299175,-0.005528349679558252,0.03323255932444853,0.026449619493910847,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-6.0,68,-0.008196527289751837,0.0008241695995174655,-0.009831048531881895,-0.006634394161678539,0.0359317563706342,0.027735229080882357,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-5.0,68,-0.010192295202205883,0.0009882754671777098,-0.012100668290613513,-0.008290960889935662,0.0390499087477022,0.02885761354549632,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-4.0,68,-0.01387068574908088,0.0013140324765282764,-0.016491276770680147,-0.011433855600298713,0.04313805266084559,0.029267366911764705,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-3.0,68,-0.017204253005514706,0.0016947794906948927,-0.02058282699839154,-0.013958475466452208,0.04596094574448529,0.028756692738970586,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-2.0,68,-0.017077167113970587,0.0018844211830780844,-0.02073907808409927,-0.013446921052389713,0.046471514356617644,0.029394347242647056,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-1.0,68,-0.012140683308823532,0.0025942985743148414,-0.017481141497242645,-0.007233492111213236,0.04735545169117647,0.035214768382352934,recut,hinge,False,True,False
visual_genome_m,siglip,whole_image,-0.5,68,-0.005595916411007471,0.0034051823893602377,-0.012309511187311606,0.0012572295917756232,0.04980507871521572,0.04420916230420825,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,-0.25,68,-0.0007277735265487149,0.004101817372333849,-0.009005181697920063,0.0071184263544899545,0.05228670822494549,0.05155893469839678,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,0.0,68,0.0,0.0,0.0,0.0,0.055960896176470584,0.055960896176470584,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,1.0,68,0.0,0.0,0.0,0.0,0.04395842147058823,0.04395842147058823,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,2.0,68,0.0,0.0,0.0,0.0,0.04180418536764705,0.04180418536764705,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,3.0,68,0.0,0.0,0.0,0.0,0.03576326423713235,0.03576326423713235,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,4.0,68,0.0,0.0,0.0,0.0,0.029896651089154416,0.029896651089154416,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,5.0,68,0.0,0.0,0.0,0.0,0.024084024836856618,0.024084024836856618,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,6.0,68,0.0,0.0,0.0,0.0,0.018218682171415444,0.018218682171415444,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,7.0,68,0.0,0.0,0.0,0.0,0.013652971360294119,0.013652971360294119,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,8.0,68,0.0,0.0,0.0,0.0,0.010402180666360292,0.010402180666360292,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,9.0,68,0.0,0.0,0.0,0.0,0.008066190903894764,0.008066190903894764,recut,hinge,False,False,False
visual_genome_m,siglip,whole_image,10.0,68,0.0,0.0,0.0,0.0,0.006513314390366499,0.006513314390366499,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-10.0,68,-0.00500388310037052,0.0007590443078619351,-0.006501831685405059,-0.0036094033211346802,0.041715266269531245,0.03671138316916073,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-9.0,68,-0.005669808816923255,0.0008313995176757814,-0.007433302572341022,-0.004144020124425554,0.044305716425637645,0.03863590760871439,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-8.0,68,-0.006370965846449908,0.0009243907836835815,-0.008358694224982765,-0.004624417856567384,0.04704967945255054,0.04067871360610064,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-7.0,68,-0.0071795293801700365,0.0009928590155866026,-0.009267251718304803,-0.0053419905263241045,0.04983697918887868,0.04265744980870864,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-6.0,68,-0.008075482425321691,0.0010196291318275248,-0.01007778336328125,-0.006081231048110065,0.052390552919347425,0.044315070494025735,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-5.0,68,-0.009453804446231619,0.0011415912032096474,-0.011618957703182444,-0.007272441095071233,0.05446080562270221,0.045007001176470586,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-4.0,68,-0.012095423478860294,0.0014073929882522606,-0.014887770650390627,-0.009363597927849266,0.05579219219669117,0.04369676871783088,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-3.0,68,-0.013675950909926472,0.001705958989081556,-0.01715816777872243,-0.010590156020909926,0.05355544968749999,0.03987949877757353,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-2.0,68,-0.012196562775735293,0.0017902252682683488,-0.015738070975183822,-0.008616363869025735,0.04780066790441177,0.035604105128676476,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-1.0,68,-0.008689119227941175,0.0025920532089395935,-0.013567079885110297,-0.0033910391194852956,0.04513824301470587,0.036449123786764716,recut,hinge,False,True,False
visual_genome_m,siglip+dinov3_patch,max_patch,-0.5,68,-0.005702486397746485,0.00323091095646091,-0.0116807197239141,0.0007270903909210893,0.045067114459251524,0.039364628061505036,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,-0.25,68,-0.003627526722479645,0.003675547093915389,-0.01079854790472778,0.0038922058251253545,0.04589747010938544,0.042269943386905796,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,0.0,68,0.0,0.0,0.0,0.0,0.047612051249999995,0.047612051249999995,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,1.0,68,0.0,0.0,0.0,0.0,0.03268602213235294,0.03268602213235294,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,2.0,68,0.0,0.0,0.0,0.0,0.028613746819852938,0.028613746819852938,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,3.0,68,0.0,0.0,0.0,0.0,0.02708362306985294,0.02708362306985294,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,4.0,68,0.0,0.0,0.0,0.0,0.026497701585477942,0.026497701585477942,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,5.0,68,0.0,0.0,0.0,0.0,0.025857495974264705,0.025857495974264705,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,6.0,68,0.0,0.0,0.0,0.0,0.024024304958639706,0.024024304958639706,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,7.0,68,0.0,0.0,0.0,0.0,0.02157735046357996,0.02157735046357996,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,8.0,68,0.0,0.0,0.0,0.0,0.01877409781307445,0.01877409781307445,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,9.0,68,0.0,0.0,0.0,0.0,0.016562894251493567,0.016562894251493567,recut,hinge,False,False,False
visual_genome_m,siglip+dinov3_patch,max_patch,10.0,68,0.0,0.0,0.0,0.0,0.014650130795826631,0.014650130795826631,recut,hinge,False,False,False
caltech101_m,siglip,whole_image,-10.0,24,0.0,0.0,0.0,0.0,0.059176825606485996,0.059176825606485996,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-9.0,24,0.0,0.0,0.0,0.0,0.05917682557047527,0.05917682557047527,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-8.0,24,0.0,0.0,0.0,0.0,0.0591768256274414,0.0591768256274414,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-7.0,24,0.0,0.0,0.0,0.0,0.059176825390625,0.059176825390625,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-6.0,24,0.0,0.0,0.0,0.0,0.05917682590494792,0.05917682590494792,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-5.0,24,0.0,0.0,0.0,0.0,0.05917682645833333,0.05917682645833333,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-4.0,24,0.0,0.0,0.0,0.0,0.059176823046875,0.059176823046875,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-3.0,24,0.0,0.0,0.0,0.0,0.05917682440104167,0.05917682440104167,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-2.0,24,0.0,0.0,0.0,0.0,0.059176832031249994,0.059176832031249994,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-1.0,24,0.0,0.0,0.0,0.0,0.0591768309375,0.0591768309375,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-0.5,24,0.0,0.0,0.0,0.0,0.05917680794587191,0.05917680794587191,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,-0.25,24,0.0,0.0,0.0,0.0,0.05917681984956196,0.05917681984956196,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,0.0,24,0.0,0.0,0.0,0.0,0.059176825833333335,0.059176825833333335,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,1.0,24,0.0,0.0,0.0,0.0,0.029588412916666668,0.029588412916666668,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,2.0,24,0.0,0.0,0.0,0.0,0.014794587552083334,0.014794587552083334,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,3.0,24,0.0,0.0,0.0,0.0,0.007398818151041667,0.007398818151041667,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,4.0,24,0.0,0.0,0.0,0.0,0.00370090171875,0.00370090171875,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,5.0,24,0.0,0.0,0.0,0.0,0.0018524516276041665,0.0018524516276041665,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,6.0,24,0.0,0.0,0.0,0.0,0.0009263528450520832,0.0009263528450520832,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,7.0,24,0.0,0.0,0.0,0.0,0.00046320421061197913,0.00046320421061197913,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,8.0,24,0.0,0.0,0.0,0.0,0.0002316259236653646,0.0002316259236653646,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,9.0,24,0.0,0.0,0.0,0.0,0.00011582387858072916,0.00011582387858072916,recut,hinge_cont,False,False,False
caltech101_m,siglip,whole_image,10.0,24,0.0,0.0,0.0,0.0,5.7916405232747395e-05,5.7916405232747395e-05,recut,hinge_cont,False,False,False
coco_val,siglip,whole_image,-10.0,76,0.07238808651084498,0.004579517233699403,0.06348737275919543,0.0810840379439392,0.017541184119102077,0.08992927062994707,recut,hinge_cont,True,False,True
coco_val,siglip,whole_image,-9.0,76,0.07228056471872431,0.00449153828996598,0.063763306491484,0.08087447335696893,0.018733859387335527,0.09101442410605982,recut,hinge_cont,True,False,True
coco_val,siglip,whole_image,-8.0,76,0.07166955539782072,0.004382875644047699,0.06314644563948782,0.08005128456731855,0.02029333227436267,0.09196288767218339,recut,hinge_cont,True,False,True
coco_val,siglip,whole_image,-7.0,76,0.07014705238898025,0.004288867103342478,0.061634649389674126,0.07859594944792096,0.022328622623869244,0.09247567501284952,recut,hinge_cont,True,False,True
coco_val,siglip,whole_image,-6.0,76,0.06726125453022204,0.004134140763551557,0.059013591242495875,0.07537006519127774,0.024982584679276314,0.09224383920949837,recut,hinge_cont,True,False,True
coco_val,siglip,whole_image,-5.0,76,0.06236247981085526,0.0037526161001403104,0.05507918068595805,0.0697808852707134,0.028410123659539474,0.09077260347039474,recut,hinge_cont,True,False,True
