dataset,geometry,category,seed,mode,band,metric,n,mean,sd,range,p05,p95,pin_value,pin_percentile
vg_scale_any,siglip/whole_image,fork,0,binary,early 1-25,auroc,20.0,0.9231784431818182,0.014293675729463102,0.04362081818181829,0.9022341568181819,0.9421324431818181,0.9050564999999999,0.175
vg_scale_any,siglip/whole_image,fork,0,binary,early 1-25,threshold,20.0,0.4124365090909091,0.011579297427299882,0.04296063636363634,0.39422727954545456,0.42937857045454547,0.3972673181818182,0.125
vg_scale_any,siglip/whole_image,fork,0,binary,early 1-25,oracle_cost,20.0,0.2402907068181818,0.03713342230089102,0.11570427272727274,0.1915764590909091,0.29595737954545454,0.2870965454545455,0.825
vg_scale_any,siglip/whole_image,fork,0,binary,early 1-25,regret,20.0,0.05501494545454545,0.014743055430007247,0.05330022727272728,0.041625945454545454,0.08984004545454545,0.046836181818181825,0.225
vg_scale_any,siglip/whole_image,fork,0,binary,early 1-25,n_good,20.0,3.8295454545454546,0.4728089274344119,1.7727272727272725,3.043181818181818,4.7727272727272725,3.227272727272727,0.125
vg_scale_any,siglip/whole_image,fork,0,binary,late 61-100,cost,20.0,0.21206447125,0.01815596101852508,0.08327617500000001,0.185050215,0.23123347375,0.200849475,0.225
vg_scale_any,siglip/whole_image,fork,0,binary,late 61-100,f1,20.0,0.233661225,0.01753945939612795,0.060053300000000004,0.21378136375,0.26042598375,0.26039202499999997,0.925
vg_scale_any,siglip/whole_image,fork,0,binary,late 61-100,auroc,20.0,0.9554498712499999,0.00892057745456608,0.03447542499999989,0.9426611425,0.96588726125,0.957825375,0.475
vg_scale_any,siglip/whole_image,fork,0,binary,late 61-100,threshold,20.0,0.3254643200000001,0.011077269902593691,0.041254575000000016,0.30925806,0.34269724625000003,0.316701925,0.175
vg_scale_any,siglip/whole_image,fork,0,binary,late 61-100,oracle_cost,20.0,0.1777957575,0.02134847563235226,0.09057192500000003,0.153472315,0.20799017250000001,0.18130805,0.625
vg_scale_any,siglip/whole_image,fork,0,binary,late 61-100,regret,20.0,0.034268712500000006,0.013441501068258465,0.042285025000000004,0.016532115,0.05847530625,0.019541549999999998,0.125
vg_scale_any,siglip/whole_image,fork,0,binary,late 61-100,n_good,20.0,10.11375,2.202786438151748,9.000000000000002,7.62875,14.158750000000003,8.225,0.175
vg_scale_any,siglip/whole_image,fork,0,binary,mid 26-60,cost,20.0,0.2453627242857143,0.02798040108713396,0.1040049714285714,0.21057277857142856,0.28445677857142865,0.21992205714285715,0.225
vg_scale_any,siglip/whole_image,fork,0,binary,mid 26-60,f1,20.0,0.22389086714285714,0.025573638550466068,0.10281428571428575,0.1791939657142857,0.26915792714285713,0.2286948857142857,0.625
vg_scale_any,siglip/whole_image,fork,0,binary,mid 26-60,auroc,20.0,0.9396562614285713,0.015520959196875933,0.05757174285714295,0.9145833028571427,0.9567699585714287,0.9442034285714286,0.525
vg_scale_any,siglip/whole_image,fork,0,binary,mid 26-60,threshold,20.0,0.3512372657142857,0.015342651907567555,0.055752657142857154,0.33166190714285715,0.3729338228571429,0.3194252285714286,0.025
vg_scale_any,siglip/whole_image,fork,0,binary,mid 26-60,oracle_cost,20.0,0.21021015142857147,0.03598242540942512,0.12212099999999998,0.1673158957142857,0.26701154857142856,0.18896282857142857,0.375
vg_scale_any,siglip/whole_image,fork,0,binary,mid 26-60,regret,20.0,0.03515255714285715,0.016845311066282752,0.06659671428571429,0.015216557142857143,0.06121719000000002,0.030959142857142855,0.425
vg_scale_any,siglip/whole_image,fork,0,binary,mid 26-60,n_good,20.0,6.579999999999998,1.434367190568427,5.0285714285714285,4.7057142857142855,8.838571428571429,4.0,0.025
vg_scale_any,siglip/whole_image,fork,1,binary,deep 101-150,cost,20.0,0.21191461599999997,0.014013716565545193,0.052966540000000006,0.18930797600000002,0.229217944,0.20925662,0.375
vg_scale_any,siglip/whole_image,fork,1,binary,deep 101-150,f1,20.0,0.19542633399999998,0.023212612948210178,0.09335588,0.170583111,0.23934028,0.187718,0.425
vg_scale_any,siglip/whole_image,fork,1,binary,deep 101-150,auroc,20.0,0.964052957,0.006289966441504575,0.029846280000000003,0.9578477000000001,0.969532203,0.9657956799999999,0.575
vg_scale_any,siglip/whole_image,fork,1,binary,deep 101-150,threshold,20.0,0.29269953299999996,0.016726479788577626,0.06457722000000005,0.27248447400000003,0.320287221,0.29869418,0.675
vg_scale_any,siglip/whole_image,fork,1,binary,deep 101-150,oracle_cost,20.0,0.16954367,0.016648132916980588,0.07038971999999999,0.145600149,0.191882821,0.17890256000000002,0.825
vg_scale_any,siglip/whole_image,fork,1,binary,deep 101-150,regret,20.0,0.042370956,0.015073958664076896,0.04977267999999999,0.023823261000000002,0.06810448499999999,0.03035416,0.225
vg_scale_any,siglip/whole_image,fork,1,binary,deep 101-150,n_good,20.0,7.941000000000001,2.8787385760908695,10.16,4.8950000000000005,14.257000000000001,6.92,0.475
vg_scale_any,siglip/whole_image,fork,1,binary,early 1-25,cost,20.0,0.3112551113636364,0.02560027908034215,0.07878645454545452,0.2800395590909091,0.3492881431818182,0.3064564545454545,0.575
vg_scale_any,siglip/whole_image,fork,1,binary,early 1-25,f1,20.0,0.13450221818181818,0.010386079226929044,0.036877409090909086,0.12077367499999998,0.14892809772727272,0.13137245454545454,0.425
vg_scale_any,siglip/whole_image,fork,1,binary,early 1-25,auroc,20.0,0.9368009318181818,0.01123942828475831,0.043063090909090995,0.918830875,0.9557627090909091,0.944043409090909,0.775
vg_scale_any,siglip/whole_image,fork,1,binary,early 1-25,threshold,20.0,0.4009199681818182,0.007661991292259329,0.024456227272727338,0.3929648386363636,0.4131614818181818,0.3957260454545455,0.275
vg_scale_any,siglip/whole_image,fork,1,binary,early 1-25,oracle_cost,20.0,0.22658528863636365,0.0273620983445242,0.1029795,0.18173031590909092,0.27124896363636364,0.20343690909090908,0.175
vg_scale_any,siglip/whole_image,fork,1,binary,early 1-25,regret,20.0,0.08466979318181819,0.015995485968732518,0.047076727272727284,0.062242943181818174,0.1054421590909091,0.1030195,0.775
vg_scale_any,siglip/whole_image,fork,1,binary,early 1-25,n_good,20.0,3.254545454545455,0.2627356333829727,0.7727272727272729,3.0,3.7295454545454545,3.0,0.175
vg_scale_any,siglip/whole_image,fork,1,binary,late 61-100,cost,20.0,0.23121523625,0.02432144458578559,0.0996908,0.19565755375000002,0.25677222625,0.239275225,0.575
vg_scale_any,siglip/whole_image,fork,1,binary,late 61-100,f1,20.0,0.17800069875,0.025596517870228992,0.09259372499999999,0.153690935,0.22063570500000002,0.160481475,0.375
vg_scale_any,siglip/whole_image,fork,1,binary,late 61-100,auroc,20.0,0.9603405675000001,0.006945580708036478,0.02331652499999992,0.9474143537499999,0.9693929462499999,0.9664145749999999,0.775
vg_scale_any,siglip/whole_image,fork,1,binary,late 61-100,threshold,20.0,0.30660293375000003,0.014811271933305418,0.05518507500000003,0.284332655,0.33530082250000004,0.31185795,0.675
vg_scale_any,siglip/whole_image,fork,1,binary,late 61-100,oracle_cost,20.0,0.17869117499999998,0.022819138860586966,0.07342057500000002,0.15067494,0.214650995,0.1556604,0.125
vg_scale_any,siglip/whole_image,fork,1,binary,late 61-100,regret,20.0,0.052524086250000004,0.020212555945039387,0.065766175,0.030697585000000003,0.084622105,0.083615,0.875
vg_scale_any,siglip/whole_image,fork,1,binary,late 61-100,n_good,20.0,6.04125,1.6091693468501398,6.85,4.0,8.308750000000003,5.2,0.325
vg_scale_any,siglip/whole_image,fork,1,binary,mid 26-60,cost,20.0,0.2558113042857143,0.025415415088868538,0.0959184285714286,0.2200723442857143,0.2962508585714286,0.2211011142857143,0.075
vg_scale_any,siglip/whole_image,fork,1,binary,mid 26-60,f1,20.0,0.16257731285714289,0.02003709378355653,0.07064794285714285,0.13775462142857145,0.19269800571428575,0.19209288571428573,0.925
vg_scale_any,siglip/whole_image,fork,1,binary,mid 26-60,auroc,20.0,0.9500102371428572,0.010179740082227325,0.03221337142857139,0.9367931585714285,0.9647761528571429,0.9504317142857143,0.625
vg_scale_any,siglip/whole_image,fork,1,binary,mid 26-60,threshold,20.0,0.3322483014285714,0.012589361397561366,0.03746257142857151,0.31464709857142853,0.3488303242857143,0.33976394285714284,0.625
vg_scale_any,siglip/whole_image,fork,1,binary,mid 26-60,oracle_cost,20.0,0.20331682857142858,0.02639463778161389,0.09328865714285714,0.16260409,0.2537842085714286,0.18877988571428572,0.275
vg_scale_any,siglip/whole_image,fork,1,binary,mid 26-60,regret,20.0,0.052494487142857135,0.020598801345729178,0.08459522857142857,0.031989238571428574,0.09023893142857144,0.03232125714285714,0.075
vg_scale_any,siglip/whole_image,fork,1,binary,mid 26-60,n_good,20.0,4.504285714285714,0.6879834009937773,2.371428571428572,3.5700000000000003,5.398571428571429,3.8285714285714287,0.175
vg_scale_any,siglip/whole_image,fork,2,binary,deep 101-150,cost,20.0,0.193011506,0.022023716861969838,0.07974212,0.17138877800000002,0.23976384400000003,0.17861588,0.325
vg_scale_any,siglip/whole_image,fork,2,binary,deep 101-150,f1,20.0,0.21484296,0.021773332727971335,0.08080200000000004,0.186603146,0.250422186,0.20589404000000003,0.375
vg_scale_any,siglip/whole_image,fork,2,binary,deep 101-150,auroc,20.0,0.9680636329999999,0.007170723217529133,0.02373865999999991,0.954433898,0.977735311,0.97771698,0.925
vg_scale_any,siglip/whole_image,fork,2,binary,deep 101-150,threshold,20.0,0.297805113,0.018431974748221787,0.07575778000000005,0.276733151,0.330164791,0.286034,0.325
vg_scale_any,siglip/whole_image,fork,2,binary,deep 101-150,oracle_cost,20.0,0.143796415,0.02073159547903723,0.07551199999999997,0.11276042099999999,0.179027344,0.11289263999999999,0.075
vg_scale_any,siglip/whole_image,fork,2,binary,deep 101-150,regret,20.0,0.049215080999999994,0.01569089007172395,0.04243345999999999,0.028234599000000003,0.06741372000000001,0.06572328,0.775
vg_scale_any,siglip/whole_image,fork,2,binary,deep 101-150,n_good,20.0,9.923,2.330893436115499,9.080000000000002,6.064,13.871,8.68,0.225
vg_scale_any,siglip/whole_image,fork,2,binary,early 1-25,cost,20.0,0.25458291818181816,0.01290848881950241,0.048528545454545435,0.23527973863636367,0.2711861954545454,0.2708794090909091,0.925
vg_scale_any,siglip/whole_image,fork,2,binary,early 1-25,f1,20.0,0.17398253863636365,0.011380036601725237,0.04181018181818183,0.15324582272727272,0.18763089090909088,0.17113459090909092,0.275
vg_scale_any,siglip/whole_image,fork,2,binary,early 1-25,auroc,20.0,0.9506051181818181,0.005887781362466267,0.023160454545454456,0.9424273681818182,0.9582787386363636,0.9425458181818182,0.075
vg_scale_any,siglip/whole_image,fork,2,binary,early 1-25,threshold,20.0,0.41079909090909095,0.00961155233194227,0.03046104545454542,0.40276019318181816,0.4319833454545454,0.4049388181818182,0.325
vg_scale_any,siglip/whole_image,fork,2,binary,early 1-25,oracle_cost,20.0,0.189956175,0.014656902440989932,0.05146499999999998,0.16657958636363637,0.2111905090909091,0.21102077272727274,0.925
vg_scale_any,siglip/whole_image,fork,2,binary,early 1-25,regret,20.0,0.06462677727272728,0.009664707914872315,0.03819922727272726,0.05057470227272728,0.0773795431818182,0.05985868181818182,0.275
vg_scale_any,siglip/whole_image,fork,2,binary,early 1-25,n_good,20.0,3.2272727272727275,0.3214121732666126,0.8636363636363638,3.0,3.8204545454545458,3.0,0.25
vg_scale_any,siglip/whole_image,fork,2,binary,late 61-100,cost,20.0,0.20703341749999998,0.02434468335060161,0.07838957499999999,0.17509942374999998,0.23990784625,0.18025225,0.175
vg_scale_any,siglip/whole_image,fork,2,binary,late 61-100,f1,20.0,0.20695239625,0.018415408217990047,0.058064875000000016,0.17346753125,0.22483830249999998,0.2122294,0.425
vg_scale_any,siglip/whole_image,fork,2,binary,late 61-100,auroc,20.0,0.961113825,0.011035713106185743,0.035844175000000034,0.9408572812500001,0.9742225975000001,0.9714415000000001,0.825
vg_scale_any,siglip/whole_image,fork,2,binary,late 61-100,threshold,20.0,0.31266154749999997,0.01437546275637739,0.057922224999999994,0.29014428,0.33380394125,0.3065428,0.325
vg_scale_any,siglip/whole_image,fork,2,binary,late 61-100,oracle_cost,20.0,0.16203621999999998,0.03173599379249078,0.113325675,0.12380332999999999,0.22227827249999998,0.1343626,0.175
vg_scale_any,siglip/whole_image,fork,2,binary,late 61-100,regret,20.0,0.044997211249999995,0.01656064148512313,0.07293855,0.0177712925,0.05977416125000002,0.04588965,0.475
vg_scale_any,siglip/whole_image,fork,2,binary,late 61-100,n_good,20.0,7.032500000000001,1.4877371549118692,6.25,4.973750000000001,9.51375,5.775,0.175
vg_scale_any,siglip/whole_image,fork,2,binary,mid 26-60,cost,20.0,0.2292439442857143,0.02427048426035845,0.09319034285714284,0.19822854571428572,0.2638382714285714,0.22561234285714285,0.375
vg_scale_any,siglip/whole_image,fork,2,binary,mid 26-60,f1,20.0,0.1948832342857143,0.01957556779541468,0.0770102857142857,0.17383030428571428,0.21840102142857143,0.17696968571428573,0.225
vg_scale_any,siglip/whole_image,fork,2,binary,mid 26-60,auroc,20.0,0.952346497142857,0.01183039772207797,0.03833399999999998,0.9308312571428571,0.9672579828571429,0.9611210857142857,0.725
vg_scale_any,siglip/whole_image,fork,2,binary,mid 26-60,threshold,20.0,0.33544853714285716,0.010924099571314993,0.039121057142857185,0.3178380142857143,0.35542604285714285,0.32888214285714285,0.225
vg_scale_any,siglip/whole_image,fork,2,binary,mid 26-60,oracle_cost,20.0,0.18527271571428572,0.034680768954387105,0.11214051428571428,0.14713874999999998,0.24383036428571425,0.1610355142857143,0.325
vg_scale_any,siglip/whole_image,fork,2,binary,mid 26-60,regret,20.0,0.043971222857142854,0.01924273569557737,0.06579131428571429,0.01796601857142857,0.07608239142857144,0.06457679999999999,0.825
vg_scale_any,siglip/whole_image,fork,2,binary,mid 26-60,n_good,20.0,4.622857142857142,0.8224351465948287,3.371428571428571,3.3528571428571428,5.855714285714286,4.285714285714286,0.375
vg_scale_any,siglip/whole_image,fork,3,binary,deep 101-150,cost,20.0,0.231937577,0.023246237207227887,0.08148571999999998,0.19923924199999998,0.25812450000000003,0.21679811999999998,0.275
vg_scale_any,siglip/whole_image,fork,3,binary,deep 101-150,f1,20.0,0.20293866400000002,0.02123753338017299,0.07930698,0.172454625,0.22807491300000002,0.21613279999999999,0.675
vg_scale_any,siglip/whole_image,fork,3,binary,deep 101-150,auroc,20.0,0.9580209200000003,0.009384674993357395,0.036106320000000136,0.942578358,0.971113539,0.9589696600000001,0.525
vg_scale_any,siglip/whole_image,fork,3,binary,deep 101-150,threshold,20.0,0.29413171800000004,0.013469020983809912,0.039851000000000025,0.276746672,0.314117089,0.29067267999999996,0.475
vg_scale_any,siglip/whole_image,fork,3,binary,deep 101-150,oracle_cost,20.0,0.17881141799999997,0.027283049791688302,0.096103,0.14202536699999999,0.233768798,0.18261323999999998,0.525
vg_scale_any,siglip/whole_image,fork,3,binary,deep 101-150,regret,20.0,0.053126171000000014,0.021842988653950478,0.08042553999999999,0.023632359,0.086630472,0.034184980000000004,0.225
vg_scale_any,siglip/whole_image,fork,3,binary,deep 101-150,n_good,20.0,8.407,1.911343148568291,7.720000000000001,5.7410000000000005,11.086000000000002,8.2,0.575
vg_scale_any,siglip/whole_image,fork,3,binary,early 1-25,cost,20.0,0.2943740954545454,0.0202117840182044,0.09798122727272729,0.27003660227272724,0.3320557090909091,0.29744913636363635,0.725
vg_scale_any,siglip/whole_image,fork,3,binary,early 1-25,f1,20.0,0.16541848636363637,0.015613796858274749,0.07609100000000002,0.1433344318181818,0.18549350454545457,0.16570795454545453,0.575
vg_scale_any,siglip/whole_image,fork,3,binary,early 1-25,auroc,20.0,0.949553015909091,0.007003995435004315,0.030442954545454537,0.9423667272727273,0.9569937795454546,0.9481068636363635,0.375
vg_scale_any,siglip/whole_image,fork,3,binary,early 1-25,threshold,20.0,0.4070845113636364,0.012655398077473528,0.05488745454545463,0.3972731909090909,0.4224243931818182,0.40050713636363633,0.325
vg_scale_any,siglip/whole_image,fork,3,binary,early 1-25,oracle_cost,20.0,0.1902191,0.02211923629975663,0.08363563636363636,0.168217725,0.22209711590909093,0.18297650000000001,0.475
vg_scale_any,siglip/whole_image,fork,3,binary,early 1-25,regret,20.0,0.10415497954545457,0.014810399612734327,0.05902327272727273,0.07789176818181819,0.12644612727272728,0.11447268181818182,0.775
vg_scale_any,siglip/whole_image,fork,3,binary,early 1-25,n_good,20.0,3.284090909090909,0.45547154463114603,1.7272727272727275,3.0,4.209090909090909,3.0,0.225
vg_scale_any,siglip/whole_image,fork,3,binary,late 61-100,cost,20.0,0.246465695,0.02319583188986763,0.08968569999999998,0.22244913125,0.28765202500000003,0.22457877499999998,0.175
vg_scale_any,siglip/whole_image,fork,3,binary,late 61-100,f1,20.0,0.19496458249999998,0.020864501908112378,0.07879805000000001,0.17180994875000002,0.22182672750000001,0.217015125,0.825
vg_scale_any,siglip/whole_image,fork,3,binary,late 61-100,auroc,20.0,0.9522291525000002,0.011378032778138219,0.03908614999999993,0.9361840137499999,0.9654414875,0.9530869750000001,0.475
vg_scale_any,siglip/whole_image,fork,3,binary,late 61-100,threshold,20.0,0.30794405999999996,0.012033118637812517,0.04626932499999997,0.29537509125,0.32695637125,0.28762150000000003,0.025
vg_scale_any,siglip/whole_image,fork,3,binary,late 61-100,oracle_cost,20.0,0.18776990125,0.03221992656271695,0.0998174,0.14891001125,0.24599017625,0.18213945,0.425
vg_scale_any,siglip/whole_image,fork,3,binary,late 61-100,regret,20.0,0.05869581125000001,0.02106610234034244,0.06200435,0.02813686125,0.08842361125,0.0424394,0.275
vg_scale_any,siglip/whole_image,fork,3,binary,late 61-100,n_good,20.0,6.291249999999999,1.6009305476569098,6.625,4.81875,9.971250000000001,4.225,0.025
vg_scale_any,siglip/whole_image,fork,3,binary,mid 26-60,cost,20.0,0.2542569257142857,0.025559010901729937,0.10224297142857144,0.21778294142857144,0.28838065285714287,0.2546611714285714,0.475
vg_scale_any,siglip/whole_image,fork,3,binary,mid 26-60,f1,20.0,0.1911838542857143,0.02233536374593902,0.07530268571428572,0.16558320142857144,0.22694762285714287,0.1940264857142857,0.575
vg_scale_any,siglip/whole_image,fork,3,binary,mid 26-60,auroc,20.0,0.9495831314285713,0.007994127865040205,0.03172368571428574,0.9370303742857143,0.9603206114285714,0.9477739714285714,0.375
vg_scale_any,siglip/whole_image,fork,3,binary,mid 26-60,threshold,20.0,0.3352091171428571,0.016009224085224972,0.06183511428571431,0.3172273957142857,0.3619360457142857,0.3172345142857143,0.075
vg_scale_any,siglip/whole_image,fork,3,binary,mid 26-60,oracle_cost,20.0,0.18902748857142854,0.023274365372511912,0.07659665714285713,0.15601861428571429,0.22384867142857143,0.18474468571428573,0.375
vg_scale_any,siglip/whole_image,fork,3,binary,mid 26-60,regret,20.0,0.06522941142857144,0.016367228517386707,0.07732751428571429,0.044771535714285715,0.08326568285714286,0.06991651428571428,0.675
vg_scale_any,siglip/whole_image,fork,3,binary,mid 26-60,n_good,20.0,4.614285714285714,1.2000179017640706,4.7714285714285705,3.4114285714285715,6.662857142857144,3.4285714285714284,0.075
vg_scale_any,siglip/whole_image,fork,4,binary,deep 101-150,cost,20.0,0.20641965499999998,0.022328227631783774,0.08253681999999996,0.17822574300000002,0.237424141,0.1907017,0.275
vg_scale_any,siglip/whole_image,fork,4,binary,deep 101-150,f1,20.0,0.21260087,0.028795395509246192,0.11107598000000002,0.18157667300000002,0.255978663,0.23495362,0.725
vg_scale_any,siglip/whole_image,fork,4,binary,deep 101-150,auroc,20.0,0.9593193240000002,0.006353031769480263,0.023566019999999965,0.950442455,0.9679719660000001,0.9560496399999999,0.325
vg_scale_any,siglip/whole_image,fork,4,binary,deep 101-150,threshold,20.0,0.298864968,0.010726342486392327,0.04876331999999994,0.28560804900000003,0.312491197,0.301528,0.575
vg_scale_any,siglip/whole_image,fork,4,binary,deep 101-150,oracle_cost,20.0,0.173756838,0.02165741724593742,0.07978106000000001,0.14335039000000002,0.20868635800000002,0.17383208,0.575
vg_scale_any,siglip/whole_image,fork,4,binary,deep 101-150,regret,20.0,0.032662824,0.014504643859594324,0.06208698,0.016570519000000002,0.05794540900000001,0.016869620000000002,0.075
vg_scale_any,siglip/whole_image,fork,4,binary,deep 101-150,n_good,20.0,8.856,2.476377660170087,8.52,4.986,11.967,11.22,0.825
vg_scale_any,siglip/whole_image,fork,4,binary,early 1-25,cost,20.0,0.30954375000000006,0.01930874199348936,0.07832204545454541,0.2798521318181818,0.3375739454545455,0.3481395,0.975
vg_scale_any,siglip/whole_image,fork,4,binary,early 1-25,f1,20.0,0.13704662272727272,0.010939084260129706,0.042137181818181824,0.12346723636363637,0.15632252954545453,0.11734163636363637,0.025
vg_scale_any,siglip/whole_image,fork,4,binary,early 1-25,auroc,20.0,0.9449432954545453,0.0062295742632204705,0.017473318181818298,0.9372070022727272,0.9534311568181818,0.9475438181818181,0.625
vg_scale_any,siglip/whole_image,fork,4,binary,early 1-25,threshold,20.0,0.4022904363636363,0.009871036085505328,0.025697909090909132,0.39111143409090915,0.4147073386363636,0.4034316818181818,0.525
vg_scale_any,siglip/whole_image,fork,4,binary,early 1-25,oracle_cost,20.0,0.21614250454545453,0.01769641048103877,0.05315527272727272,0.19273373409090908,0.23738857954545453,0.20057245454545455,0.275
vg_scale_any,siglip/whole_image,fork,4,binary,early 1-25,regret,20.0,0.09340126818181818,0.01911386119615218,0.07830172727272727,0.07008763636363637,0.12384628636363638,0.14756718181818182,0.975
vg_scale_any,siglip/whole_image,fork,4,binary,early 1-25,n_good,20.0,3.356818181818182,0.3573849611264042,0.8181818181818183,3.0,3.8181818181818183,3.6818181818181817,0.7
vg_scale_any,siglip/whole_image,fork,4,binary,late 61-100,cost,20.0,0.22292636624999998,0.0239647456364611,0.07495120000000002,0.18781224375,0.26061993499999997,0.19817095,0.175
vg_scale_any,siglip/whole_image,fork,4,binary,late 61-100,f1,20.0,0.19862345124999997,0.025029864676979905,0.07190845000000001,0.16159927749999997,0.231343675,0.230956675,0.875
vg_scale_any,siglip/whole_image,fork,4,binary,late 61-100,auroc,20.0,0.9537771737499998,0.008893006891230078,0.03198077500000007,0.942359565,0.96428523125,0.9566979,0.525
vg_scale_any,siglip/whole_image,fork,4,binary,late 61-100,threshold,20.0,0.31187989625,0.014633877794605659,0.05282425000000002,0.29186474749999997,0.33022702875,0.3382736,0.975
vg_scale_any,siglip/whole_image,fork,4,binary,late 61-100,oracle_cost,20.0,0.18208697375,0.023833691687173468,0.08890567500000002,0.1524398825,0.2203051,0.1693854,0.425
vg_scale_any,siglip/whole_image,fork,4,binary,late 61-100,regret,20.0,0.04083939375,0.019021309487861716,0.06478642500000001,0.02005656625,0.07670313,0.0287856,0.325
vg_scale_any,siglip/whole_image,fork,4,binary,late 61-100,n_good,20.0,6.50625,1.868820958871071,5.9,4.171250000000001,9.50125,9.525,0.975
vg_scale_any,siglip/whole_image,fork,4,binary,mid 26-60,cost,20.0,0.2526712442857143,0.030042011565862805,0.09919039999999998,0.21137680571428571,0.30201329714285713,0.23993565714285714,0.375
vg_scale_any,siglip/whole_image,fork,4,binary,mid 26-60,f1,20.0,0.17607685857142855,0.022820364464048472,0.07418891428571428,0.14723039571428573,0.21010926142857145,0.17579622857142857,0.525
vg_scale_any,siglip/whole_image,fork,4,binary,mid 26-60,auroc,20.0,0.9466809042857143,0.011640001296530186,0.034007285714285684,0.9319649699999999,0.962238972857143,0.9537838857142856,0.625
vg_scale_any,siglip/whole_image,fork,4,binary,mid 26-60,threshold,20.0,0.3305843971428572,0.0167108839178207,0.053552199999999994,0.3087119857142857,0.3554737757142857,0.3457372,0.775
vg_scale_any,siglip/whole_image,fork,4,binary,mid 26-60,oracle_cost,20.0,0.2021282785714286,0.030989962419440166,0.10896122857142856,0.16674485428571428,0.24367591,0.18151205714285715,0.325
vg_scale_any,siglip/whole_image,fork,4,binary,mid 26-60,regret,20.0,0.05054294285714286,0.019345365829351743,0.07261937142857143,0.024627432857142858,0.0784867742857143,0.05842377142857143,0.525
vg_scale_any,siglip/whole_image,fork,4,binary,mid 26-60,n_good,20.0,4.485714285714286,1.094542658147609,3.8571428571428568,3.0,6.4228571428571435,5.6571428571428575,0.85
vg_scale_any,siglip/whole_image,kite,0,binary,deep 101-150,cost,20.0,0.09371114500000002,0.007332679783254013,0.02874878,0.08573423,0.10506976400000002,0.08824844000000001,0.325
vg_scale_any,siglip/whole_image,kite,0,binary,deep 101-150,f1,20.0,0.41470277199999994,0.02512764496288451,0.11042424000000006,0.38008501299999997,0.44235002900000003,0.41398492,0.425
vg_scale_any,siglip/whole_image,kite,0,binary,deep 101-150,auroc,20.0,0.9923691589999999,0.0013330673681476125,0.00452873999999992,0.99006138,0.994385091,0.9938895999999999,0.875
vg_scale_any,siglip/whole_image,kite,0,binary,deep 101-150,threshold,20.0,0.315220809,0.01069949308415855,0.03756119999999996,0.298554159,0.331059763,0.32435938,0.775
vg_scale_any,siglip/whole_image,kite,0,binary,deep 101-150,oracle_cost,20.0,0.062810327,0.004704857136276242,0.016166259999999995,0.056967598,0.06977184600000001,0.06001464,0.325
vg_scale_any,siglip/whole_image,kite,0,binary,deep 101-150,regret,20.0,0.030900838999999996,0.0077874688465196925,0.03463580000000001,0.020413818000000004,0.038704811000000006,0.02823384,0.425
vg_scale_any,siglip/whole_image,kite,0,binary,deep 101-150,n_good,20.0,47.998999999999995,14.602757454096054,53.379999999999995,26.686,64.714,54.88,0.625
vg_scale_any,siglip/whole_image,kite,0,binary,early 1-25,cost,20.0,0.2048391727272727,0.019337892182036354,0.05942186363636362,0.1808237,0.2349439590909091,0.18770845454545454,0.225
vg_scale_any,siglip/whole_image,kite,0,binary,early 1-25,f1,20.0,0.29326105227272725,0.041241388379431254,0.15606504545454544,0.23766627272727273,0.37274819318181823,0.3029454090909091,0.625
vg_scale_any,siglip/whole_image,kite,0,binary,early 1-25,auroc,20.0,0.9847517750000001,0.0023254404245690442,0.01098595454545459,0.9825015227272728,0.988383775,0.9883808636363636,0.925
vg_scale_any,siglip/whole_image,kite,0,binary,early 1-25,threshold,20.0,0.4179500136363636,0.013586354434679239,0.055851363636363616,0.3965764727272727,0.4376802522727273,0.43421681818181823,0.875
vg_scale_any,siglip/whole_image,kite,0,binary,early 1-25,oracle_cost,20.0,0.09489082045454546,0.009753227959119369,0.0422865909090909,0.07945202500000001,0.1079425,0.0861735,0.175
vg_scale_any,siglip/whole_image,kite,0,binary,early 1-25,regret,20.0,0.10994837045454546,0.017692494885352374,0.05738631818181819,0.08820554545454545,0.140921275,0.10153486363636363,0.325
vg_scale_any,siglip/whole_image,kite,0,binary,early 1-25,n_good,20.0,4.736363636363635,1.0555060795417255,4.090909090909091,3.3886363636363637,6.745454545454546,5.2727272727272725,0.675
vg_scale_any,siglip/whole_image,kite,0,binary,late 61-100,cost,20.0,0.10646496125,0.017513930128966876,0.07956909999999999,0.08584071875,0.12491464375000003,0.09948789999999999,0.425
vg_scale_any,siglip/whole_image,kite,0,binary,late 61-100,f1,20.0,0.37668848875,0.0482516707404865,0.20506559999999996,0.31876095625,0.4407148325,0.3828074,0.575
vg_scale_any,siglip/whole_image,kite,0,binary,late 61-100,auroc,20.0,0.9913926862499999,0.0019384864532683518,0.0065580999999999,0.9888260349999999,0.99398879875,0.9923737499999999,0.625
vg_scale_any,siglip/whole_image,kite,0,binary,late 61-100,threshold,20.0,0.33158939125,0.013576922007896529,0.04100134999999999,0.31050584875,0.35046816,0.350926725,0.975
vg_scale_any,siglip/whole_image,kite,0,binary,late 61-100,oracle_cost,20.0,0.0656560225,0.006155189833608433,0.021138800000000006,0.056049764999999994,0.07460378125000001,0.057612225,0.175
