class_id,readout,arm,v,found,ap,p10,left,n_positive
spods/stamp_00996_1,shared,a3s_production,10,10,0.006766752609308368,0.0,53,63
spods/stamp_00996_1,shared,a3s_production,20,20,0.005421636569023499,0.0,43,63
spods/stamp_00996_1,shared,a3s_production,40,40,0.0030080297949796023,0.0,23,63
spods/stamp_00996_1,shared,a4_siglip_svm,0,0,0.009425434195283444,0.0,63,63
spods/stamp_00996_1,shared,a4_siglip_svm,3,3,0.008961167203379807,0.0,60,63
spods/stamp_00996_1,shared,a4_siglip_svm,5,5,0.00870051757333436,0.0,58,63
spods/stamp_00996_1,shared,a4_siglip_svm,10,10,0.007914389072325844,0.0,53,63
spods/stamp_00996_1,shared,a4_siglip_svm,20,20,0.00642719264498706,0.0,43,63
spods/stamp_00996_1,shared,a4_siglip_svm,40,40,0.0033708531766627743,0.0,23,63
spods/stamp_00996_1,shared,a4r_siglip_sift,0,0,0.02527649568949846,0.1,63,63
spods/stamp_00996_1,shared,a4r_siglip_sift,3,3,0.025604781772305574,0.1,60,63
spods/stamp_00996_1,shared,a4r_siglip_sift,5,5,0.025918049886016196,0.1,58,63
spods/stamp_00996_1,shared,a4r_siglip_sift,10,10,0.007914389072325844,0.0,53,63
spods/stamp_00996_1,shared,a4r_siglip_sift,20,20,0.00642719264498706,0.0,43,63
spods/stamp_00996_1,shared,a4r_siglip_sift,40,40,0.0033708531766627743,0.0,23,63
spods/stamp_00996_1,shared,a5_mlp,0,0,1.0,1.0,63,63
spods/stamp_00996_1,shared,a5_mlp,3,3,1.0,1.0,60,63
spods/stamp_00996_1,shared,a5_mlp,5,5,1.0,1.0,58,63
spods/stamp_00996_1,shared,a5_mlp,10,10,1.0,1.0,53,63
spods/stamp_00996_1,shared,a5_mlp,20,20,1.0,1.0,43,63
spods/stamp_00996_1,shared,a5_mlp,40,40,1.0,1.0,23,63
spods/stamp_00996_1,closed,a0_exemplar,0,0,1.0,1.0,63,63
spods/stamp_00996_1,closed,a0_exemplar,3,3,1.0,1.0,60,63
spods/stamp_00996_1,closed,a0_exemplar,5,5,1.0,1.0,58,63
spods/stamp_00996_1,closed,a0_exemplar,10,10,1.0,1.0,53,63
spods/stamp_00996_1,closed,a0_exemplar,20,20,1.0,1.0,43,63
spods/stamp_00996_1,closed,a0_exemplar,40,40,1.0,1.0,23,63
spods/stamp_00996_1,closed,a1_max,0,0,1.0,1.0,63,63
spods/stamp_00996_1,closed,a1_max,3,3,1.0,1.0,60,63
spods/stamp_00996_1,closed,a1_max,5,5,1.0,1.0,58,63
spods/stamp_00996_1,closed,a1_max,10,10,1.0,1.0,53,63
spods/stamp_00996_1,closed,a1_max,20,20,1.0,1.0,43,63
spods/stamp_00996_1,closed,a1_max,40,40,1.0,1.0,23,63
spods/stamp_00996_1,closed,a1p_goods_only,0,0,1.0,1.0,63,63
spods/stamp_00996_1,closed,a1p_goods_only,3,3,1.0,1.0,60,63
spods/stamp_00996_1,closed,a1p_goods_only,5,5,1.0,1.0,58,63
spods/stamp_00996_1,closed,a1p_goods_only,10,10,1.0,1.0,53,63
spods/stamp_00996_1,closed,a1p_goods_only,20,20,1.0,1.0,43,63
spods/stamp_00996_1,closed,a1p_goods_only,40,40,1.0,1.0,23,63
spods/stamp_00996_1,closed,a2_repick,0,0,1.0,1.0,63,63
spods/stamp_00996_1,closed,a2_repick,3,3,1.0,1.0,60,63
spods/stamp_00996_1,closed,a2_repick,5,5,1.0,1.0,58,63
spods/stamp_00996_1,closed,a2_repick,10,10,1.0,1.0,53,63
spods/stamp_00996_1,closed,a2_repick,20,20,1.0,1.0,43,63
spods/stamp_00996_1,closed,a2_repick,40,40,1.0,1.0,23,63
spods/stamp_00996_1,closed,a3_vlad_svm,0,0,0.008301916165715005,0.0,63,63
spods/stamp_00996_1,closed,a3_vlad_svm,3,0,0.008570070184387001,0.0,63,63
spods/stamp_00996_1,closed,a3_vlad_svm,5,0,0.010418813749506808,0.0,63,63
spods/stamp_00996_1,closed,a3_vlad_svm,10,0,0.009929107623293543,0.0,63,63
spods/stamp_00996_1,closed,a3_vlad_svm,20,0,0.010402979542838841,0.0,63,63
spods/stamp_00996_1,closed,a3_vlad_svm,40,0,0.010715829639794085,0.0,63,63
spods/stamp_00996_1,closed,a3s_production,0,0,0.008301916165715005,0.0,63,63
spods/stamp_00996_1,closed,a3s_production,3,0,0.008570070184387001,0.0,63,63
spods/stamp_00996_1,closed,a3s_production,5,0,0.010418813749506808,0.0,63,63
spods/stamp_00996_1,closed,a3s_production,10,0,0.009929107623293543,0.0,63,63
spods/stamp_00996_1,closed,a3s_production,20,0,0.010402979542838841,0.0,63,63
spods/stamp_00996_1,closed,a3s_production,40,0,0.010715829639794085,0.0,63,63
spods/stamp_00996_1,closed,a4_siglip_svm,0,0,0.009425434195283444,0.0,63,63
spods/stamp_00996_1,closed,a4_siglip_svm,3,0,0.1190030543733071,0.1,63,63
spods/stamp_00996_1,closed,a4_siglip_svm,5,0,0.019337864725607636,0.0,63,63
spods/stamp_00996_1,closed,a4_siglip_svm,10,0,0.09898607735848566,0.3,63,63
spods/stamp_00996_1,closed,a4_siglip_svm,20,9,0.5740026006352258,1.0,54,63
spods/stamp_00996_1,closed,a4_siglip_svm,40,29,0.19298421767559198,0.3,34,63
spods/stamp_00996_1,closed,a4r_siglip_sift,0,0,0.02527649568949846,0.1,63,63
spods/stamp_00996_1,closed,a4r_siglip_sift,3,2,0.7460886697167478,1.0,61,63
spods/stamp_00996_1,closed,a4r_siglip_sift,5,4,0.8363339710946612,1.0,59,63
spods/stamp_00996_1,closed,a4r_siglip_sift,10,9,0.9467513117253562,1.0,54,63
spods/stamp_00996_1,closed,a4r_siglip_sift,20,19,1.0,1.0,44,63
spods/stamp_00996_1,closed,a4r_siglip_sift,40,39,1.0,1.0,24,63
spods/stamp_00996_1,closed,a5_mlp,0,0,1.0,1.0,63,63
spods/stamp_00996_1,closed,a5_mlp,3,3,1.0,1.0,60,63
spods/stamp_00996_1,closed,a5_mlp,5,5,1.0,1.0,58,63
spods/stamp_00996_1,closed,a5_mlp,10,10,1.0,1.0,53,63
spods/stamp_00996_1,closed,a5_mlp,20,20,1.0,1.0,43,63
spods/stamp_00996_1,closed,a5_mlp,40,40,1.0,1.0,23,63
staver/stamp_stampds-00213_1,shared,a0_exemplar,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,shared,a0_exemplar,3,1,0.5428553164656792,0.7,18,19
staver/stamp_stampds-00213_1,shared,a0_exemplar,5,1,0.6943631792947815,0.8,18,19
staver/stamp_stampds-00213_1,shared,a0_exemplar,10,5,0.6732973109451322,0.7,14,19
staver/stamp_stampds-00213_1,shared,a0_exemplar,20,12,0.3268739642686885,0.3,7,19
staver/stamp_stampds-00213_1,shared,a0_exemplar,40,16,0.12943937087772703,0.2,3,19
staver/stamp_stampds-00213_1,shared,a1_max,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,shared,a1_max,3,1,0.20406456631182357,0.1,18,19
staver/stamp_stampds-00213_1,shared,a1_max,5,1,0.2067309447622664,0.1,18,19
staver/stamp_stampds-00213_1,shared,a1_max,10,5,0.07802182995089406,0.0,14,19
staver/stamp_stampds-00213_1,shared,a1_max,20,12,0.016375676742190197,0.0,7,19
staver/stamp_stampds-00213_1,shared,a1_max,40,16,0.002798754601968259,0.0,3,19
staver/stamp_stampds-00213_1,shared,a1p_goods_only,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,shared,a1p_goods_only,3,1,0.1991118461307358,0.1,18,19
staver/stamp_stampds-00213_1,shared,a1p_goods_only,5,1,0.19914746495764882,0.1,18,19
staver/stamp_stampds-00213_1,shared,a1p_goods_only,10,5,0.07813695779364516,0.0,14,19
staver/stamp_stampds-00213_1,shared,a1p_goods_only,20,12,0.016393630201557437,0.0,7,19
staver/stamp_stampds-00213_1,shared,a1p_goods_only,40,16,0.0028038132545152154,0.0,3,19
staver/stamp_stampds-00213_1,shared,a2_repick,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,shared,a2_repick,3,1,0.5428553164656792,0.7,18,19
staver/stamp_stampds-00213_1,shared,a2_repick,5,1,0.6943631792947815,0.8,18,19
staver/stamp_stampds-00213_1,shared,a2_repick,10,5,0.17478655503357493,0.1,14,19
staver/stamp_stampds-00213_1,shared,a2_repick,20,12,0.07231075040901667,0.1,7,19
staver/stamp_stampds-00213_1,shared,a2_repick,40,16,0.0161798108682865,0.0,3,19
staver/stamp_stampds-00213_1,shared,a3_vlad_svm,0,0,0.03921624826548432,0.0,19,19
staver/stamp_stampds-00213_1,shared,a3_vlad_svm,3,1,0.12404440280621522,0.0,18,19
staver/stamp_stampds-00213_1,shared,a3_vlad_svm,5,1,0.10494660414506948,0.0,18,19
staver/stamp_stampds-00213_1,shared,a3_vlad_svm,10,5,0.2239166261750863,0.0,14,19
staver/stamp_stampds-00213_1,shared,a3_vlad_svm,20,12,0.12667169741727932,0.2,7,19
staver/stamp_stampds-00213_1,shared,a3_vlad_svm,40,16,0.14444444444444446,0.1,3,19
staver/stamp_stampds-00213_1,shared,a3s_production,0,0,0.03921624826548432,0.0,19,19
staver/stamp_stampds-00213_1,shared,a3s_production,3,1,0.4774890170102781,0.7,18,19
staver/stamp_stampds-00213_1,shared,a3s_production,5,1,0.4230089856760696,0.7,18,19
staver/stamp_stampds-00213_1,shared,a3s_production,10,5,0.3093091841624109,0.3,14,19
staver/stamp_stampds-00213_1,shared,a3s_production,20,12,0.10955151601138362,0.1,7,19
staver/stamp_stampds-00213_1,shared,a3s_production,40,16,0.23444444444444443,0.2,3,19
staver/stamp_stampds-00213_1,shared,a4_siglip_svm,0,0,0.11689374449780118,0.3,19,19
staver/stamp_stampds-00213_1,shared,a4_siglip_svm,3,1,0.07158481797674023,0.1,18,19
staver/stamp_stampds-00213_1,shared,a4_siglip_svm,5,1,0.0916972051574132,0.1,18,19
staver/stamp_stampds-00213_1,shared,a4_siglip_svm,10,5,0.08080504385769338,0.1,14,19
staver/stamp_stampds-00213_1,shared,a4_siglip_svm,20,12,0.04624487033912362,0.0,7,19
staver/stamp_stampds-00213_1,shared,a4_siglip_svm,40,16,0.10280898876404494,0.1,3,19
staver/stamp_stampds-00213_1,shared,a4r_siglip_sift,0,0,0.793637633150017,0.9,19,19
staver/stamp_stampds-00213_1,shared,a4r_siglip_sift,3,1,0.5580488984442289,0.6,18,19
staver/stamp_stampds-00213_1,shared,a4r_siglip_sift,5,1,0.5748629409135799,0.7,18,19
staver/stamp_stampds-00213_1,shared,a4r_siglip_sift,10,5,0.28273744581504207,0.4,14,19
staver/stamp_stampds-00213_1,shared,a4r_siglip_sift,20,12,0.08330171243583807,0.0,7,19
staver/stamp_stampds-00213_1,shared,a4r_siglip_sift,40,16,0.014533853243530662,0.0,3,19
staver/stamp_stampds-00213_1,shared,a5_mlp,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,shared,a5_mlp,3,1,0.0022291530154655305,0.0,18,19
staver/stamp_stampds-00213_1,shared,a5_mlp,5,1,0.002247635397915293,0.0,18,19
staver/stamp_stampds-00213_1,shared,a5_mlp,10,5,0.0022474071421332226,0.0,14,19
staver/stamp_stampds-00213_1,shared,a5_mlp,20,12,0.0014196069286643352,0.0,7,19
staver/stamp_stampds-00213_1,shared,a5_mlp,40,16,0.002434618714059151,0.0,3,19
staver/stamp_stampds-00213_1,closed,a0_exemplar,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,closed,a0_exemplar,3,1,0.5428553164656792,0.7,18,19
staver/stamp_stampds-00213_1,closed,a0_exemplar,5,1,0.6943631792947815,0.8,18,19
staver/stamp_stampds-00213_1,closed,a0_exemplar,10,5,0.6732973109451322,0.7,14,19
staver/stamp_stampds-00213_1,closed,a0_exemplar,20,12,0.3268739642686885,0.3,7,19
staver/stamp_stampds-00213_1,closed,a0_exemplar,40,16,0.12943937087772703,0.2,3,19
staver/stamp_stampds-00213_1,closed,a1_max,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,closed,a1_max,3,1,0.2111375195949756,0.1,18,19
staver/stamp_stampds-00213_1,closed,a1_max,5,1,0.23142558452370487,0.3,18,19
staver/stamp_stampds-00213_1,closed,a1_max,10,1,0.3583680411649724,0.5,18,19
staver/stamp_stampds-00213_1,closed,a1_max,20,3,0.26705824460690547,0.5,16,19
staver/stamp_stampds-00213_1,closed,a1_max,40,5,0.17291525321909998,0.3,14,19
staver/stamp_stampds-00213_1,closed,a1p_goods_only,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,closed,a1p_goods_only,3,1,0.20742861760697995,0.1,18,19
staver/stamp_stampds-00213_1,closed,a1p_goods_only,5,1,0.2276864355169716,0.3,18,19
staver/stamp_stampds-00213_1,closed,a1p_goods_only,10,1,0.35463460755964493,0.5,18,19
staver/stamp_stampds-00213_1,closed,a1p_goods_only,20,3,0.26641257578343874,0.5,16,19
staver/stamp_stampds-00213_1,closed,a1p_goods_only,40,5,0.17237272442995918,0.3,14,19
staver/stamp_stampds-00213_1,closed,a2_repick,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,closed,a2_repick,3,1,0.5428553164656792,0.7,18,19
staver/stamp_stampds-00213_1,closed,a2_repick,5,1,0.6943631792947815,0.8,18,19
staver/stamp_stampds-00213_1,closed,a2_repick,10,2,0.275900645814625,0.4,17,19
staver/stamp_stampds-00213_1,closed,a2_repick,20,4,0.1927799669903953,0.2,15,19
staver/stamp_stampds-00213_1,closed,a2_repick,40,11,0.05434519883267433,0.0,8,19
staver/stamp_stampds-00213_1,closed,a3_vlad_svm,0,0,0.03921624826548432,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3_vlad_svm,3,0,0.02036534775334448,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3_vlad_svm,5,0,0.043334316552249376,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3_vlad_svm,10,0,0.05851213404027376,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3_vlad_svm,20,0,0.06998497461036346,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3_vlad_svm,40,0,0.08214297126178935,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3s_production,0,0,0.03921624826548432,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3s_production,3,0,0.02036534775334448,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3s_production,5,0,0.043334316552249376,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3s_production,10,0,0.05851213404027376,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3s_production,20,0,0.06998497461036346,0.0,19,19
staver/stamp_stampds-00213_1,closed,a3s_production,40,0,0.08214297126178935,0.0,19,19
staver/stamp_stampds-00213_1,closed,a4_siglip_svm,0,0,0.11689374449780118,0.3,19,19
staver/stamp_stampds-00213_1,closed,a4_siglip_svm,3,0,0.0073147329991376355,0.0,19,19
staver/stamp_stampds-00213_1,closed,a4_siglip_svm,5,0,0.038142682654834406,0.0,19,19
staver/stamp_stampds-00213_1,closed,a4_siglip_svm,10,0,0.018057495012370632,0.0,19,19
staver/stamp_stampds-00213_1,closed,a4_siglip_svm,20,0,0.023586133045301175,0.0,19,19
staver/stamp_stampds-00213_1,closed,a4_siglip_svm,40,0,0.024024590719332016,0.0,19,19
staver/stamp_stampds-00213_1,closed,a4r_siglip_sift,0,0,0.793637633150017,0.9,19,19
staver/stamp_stampds-00213_1,closed,a4r_siglip_sift,3,1,0.6328879363424275,0.6,18,19
staver/stamp_stampds-00213_1,closed,a4r_siglip_sift,5,3,0.4039553709380369,0.5,16,19
staver/stamp_stampds-00213_1,closed,a4r_siglip_sift,10,4,0.28613453709147485,0.4,15,19
staver/stamp_stampds-00213_1,closed,a4r_siglip_sift,20,8,0.26248341044744367,0.4,11,19
staver/stamp_stampds-00213_1,closed,a4r_siglip_sift,40,12,0.22199445430444023,0.2,7,19
staver/stamp_stampds-00213_1,closed,a5_mlp,0,0,0.49979739501589693,0.5,19,19
staver/stamp_stampds-00213_1,closed,a5_mlp,3,1,0.00221121855915215,0.0,18,19
staver/stamp_stampds-00213_1,closed,a5_mlp,5,1,0.0022044557731498824,0.0,18,19
staver/stamp_stampds-00213_1,closed,a5_mlp,10,1,0.00220911147488642,0.0,18,19
staver/stamp_stampds-00213_1,closed,a5_mlp,20,1,0.002201279130084544,0.0,18,19
staver/stamp_stampds-00213_1,closed,a5_mlp,40,1,0.08081973468669928,0.1,18,19
staver/stamp_stampds-00230_0,shared,a0_exemplar,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,shared,a0_exemplar,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,shared,a0_exemplar,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,shared,a0_exemplar,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a0_exemplar,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a0_exemplar,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a1_max,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,shared,a1_max,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,shared,a1_max,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,shared,a1_max,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a1_max,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a1_max,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a1p_goods_only,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,shared,a1p_goods_only,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,shared,a1p_goods_only,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,shared,a1p_goods_only,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a1p_goods_only,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a1p_goods_only,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a2_repick,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,shared,a2_repick,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,shared,a2_repick,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,shared,a2_repick,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a2_repick,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a2_repick,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a3_vlad_svm,0,0,0.00215159805039062,0.0,7,7
staver/stamp_stampds-00230_0,shared,a3_vlad_svm,3,3,0.0012891673117127738,0.0,4,7
staver/stamp_stampds-00230_0,shared,a3_vlad_svm,5,5,0.00071703895233307,0.0,2,7
staver/stamp_stampds-00230_0,shared,a3_vlad_svm,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a3_vlad_svm,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a3_vlad_svm,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a3s_production,0,0,0.00215159805039062,0.0,7,7
staver/stamp_stampds-00230_0,shared,a3s_production,3,3,0.0012891673117127738,0.0,4,7
staver/stamp_stampds-00230_0,shared,a3s_production,5,5,0.00071703895233307,0.0,2,7
staver/stamp_stampds-00230_0,shared,a3s_production,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a3s_production,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a3s_production,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a4_siglip_svm,0,0,0.058308945104927803,0.1,7,7
staver/stamp_stampds-00230_0,shared,a4_siglip_svm,3,3,0.03239241785726522,0.0,4,7
staver/stamp_stampds-00230_0,shared,a4_siglip_svm,5,5,0.028594771241830064,0.0,2,7
staver/stamp_stampds-00230_0,shared,a4_siglip_svm,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a4_siglip_svm,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a4_siglip_svm,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a4r_siglip_sift,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,shared,a4r_siglip_sift,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,shared,a4r_siglip_sift,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,shared,a4r_siglip_sift,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a4r_siglip_sift,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a4r_siglip_sift,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a5_mlp,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,shared,a5_mlp,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,shared,a5_mlp,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,shared,a5_mlp,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a5_mlp,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,shared,a5_mlp,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a0_exemplar,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,closed,a0_exemplar,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,closed,a0_exemplar,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,closed,a0_exemplar,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a0_exemplar,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a0_exemplar,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a1_max,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,closed,a1_max,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,closed,a1_max,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,closed,a1_max,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a1_max,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a1_max,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a1p_goods_only,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,closed,a1p_goods_only,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,closed,a1p_goods_only,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,closed,a1p_goods_only,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a1p_goods_only,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a1p_goods_only,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a2_repick,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,closed,a2_repick,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,closed,a2_repick,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,closed,a2_repick,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a2_repick,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a2_repick,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a3_vlad_svm,0,0,0.00215159805039062,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3_vlad_svm,3,0,0.002113000969920933,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3_vlad_svm,5,0,0.0012003746511118352,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3_vlad_svm,10,0,0.003758519671230853,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3_vlad_svm,20,0,0.006851579359690661,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3_vlad_svm,40,0,0.002845326588677032,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3s_production,0,0,0.00215159805039062,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3s_production,3,0,0.002113000969920933,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3s_production,5,0,0.0012003746511118352,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3s_production,10,0,0.003758519671230853,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3s_production,20,0,0.006851579359690661,0.0,7,7
staver/stamp_stampds-00230_0,closed,a3s_production,40,0,0.002845326588677032,0.0,7,7
staver/stamp_stampds-00230_0,closed,a4_siglip_svm,0,0,0.058308945104927803,0.1,7,7
staver/stamp_stampds-00230_0,closed,a4_siglip_svm,3,0,0.03618045963899312,0.0,7,7
staver/stamp_stampds-00230_0,closed,a4_siglip_svm,5,0,0.005924594702993065,0.0,7,7
staver/stamp_stampds-00230_0,closed,a4_siglip_svm,10,0,0.006821905218773897,0.0,7,7
staver/stamp_stampds-00230_0,closed,a4_siglip_svm,20,0,0.005356239611384201,0.0,7,7
staver/stamp_stampds-00230_0,closed,a4_siglip_svm,40,0,0.012488261673225542,0.0,7,7
staver/stamp_stampds-00230_0,closed,a4r_siglip_sift,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,closed,a4r_siglip_sift,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,closed,a4r_siglip_sift,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,closed,a4r_siglip_sift,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a4r_siglip_sift,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a4r_siglip_sift,40,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a5_mlp,0,0,1.0,0.7,7,7
staver/stamp_stampds-00230_0,closed,a5_mlp,3,3,1.0,0.4,4,7
staver/stamp_stampds-00230_0,closed,a5_mlp,5,5,1.0,0.2,2,7
staver/stamp_stampds-00230_0,closed,a5_mlp,10,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a5_mlp,20,7,nan,0.0,0,7
staver/stamp_stampds-00230_0,closed,a5_mlp,40,7,nan,0.0,0,7
tobacco800/logo_aah97e00-page02_1_0,shared,a0_exemplar,0,0,0.9856252151759278,1.0,76,76
tobacco800/logo_aah97e00-page02_1_0,shared,a0_exemplar,3,3,0.9848769738261888,1.0,73,76
tobacco800/logo_aah97e00-page02_1_0,shared,a0_exemplar,5,5,0.9843388022104067,1.0,71,76
tobacco800/logo_aah97e00-page02_1_0,shared,a0_exemplar,10,10,0.9828329930303613,1.0,66,76
tobacco800/logo_aah97e00-page02_1_0,shared,a0_exemplar,20,20,0.9789054805359153,1.0,56,76
tobacco800/logo_aah97e00-page02_1_0,shared,a0_exemplar,40,40,0.9633850126833594,1.0,36,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1_max,0,0,0.9856252151759278,1.0,76,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1_max,3,3,1.0,1.0,73,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1_max,5,5,1.0,1.0,71,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1_max,10,10,1.0,1.0,66,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1_max,20,20,1.0,1.0,56,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1_max,40,40,1.0,1.0,36,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1p_goods_only,0,0,0.9856252151759278,1.0,76,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1p_goods_only,3,3,0.9975373249191934,1.0,73,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1p_goods_only,5,5,0.9929577464788732,1.0,71,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1p_goods_only,10,10,0.9952651515151515,1.0,66,76
tobacco800/logo_aah97e00-page02_1_0,shared,a1p_goods_only,20,20,0.9907635467980295,1.0,56,76
