arm,seed,n_votes,policy,design,inclusion,threshold,alpha_cap,fnr_excess,n_included,pool_size,recall,precision,fpr,fnr,vote_pos_frac,n_cal_pos,cal_pos_q25,pool_pos_q25,cal_pos_min
agnews:Business,0,24,uniform,conformal,10,0.5102460384368896,0.000244140625,0.018336940456081082,1274,2376,0.981418918918919,0.45604395604395603,0.38845291479820626,0.018581081081081082,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,-10,0.5222424175444758,1.0,0.0,554,2376,0.7331081081081081,0.7833935018050542,0.06726457399103139,0.2668918918918919,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,-7,0.5220967381028458,1.0,0.0,558,2376,0.7381756756756757,0.7831541218637993,0.06782511210762332,0.26182432432432434,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,-5,0.5215972657315433,1.0,0.0,579,2376,0.7584459459459459,0.7754749568221071,0.07286995515695067,0.24155405405405406,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,-3,0.5195993762463331,1.0,0.0,655,2376,0.8158783783783784,0.7374045801526717,0.09641255605381166,0.18412162162162163,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,-1,0.5130450800061226,0.5,0.0,1028,2376,0.9476351351351351,0.5457198443579766,0.2617713004484305,0.052364864864864864,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,0,0.5102460384368896,0.25,0.0,1274,2376,0.981418918918919,0.45604395604395603,0.38845291479820626,0.018581081081081082,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,1,0.5102460384368896,0.125,0.0,1274,2376,0.981418918918919,0.45604395604395603,0.38845291479820626,0.018581081081081082,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,3,0.5102460384368896,0.03125,0.0,1274,2376,0.981418918918919,0.45604395604395603,0.38845291479820626,0.018581081081081082,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,5,0.5102460384368896,0.0078125,0.010768581081081082,1274,2376,0.981418918918919,0.45604395604395603,0.38845291479820626,0.018581081081081082,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
