arm,seed,n_votes,treatment,design,inclusion,threshold,temperature,n_included,pool_size,recall,precision,fpr,fnr,sat_frac_extreme,sat_frac_mid,sat_mean_abs_logit,cal_mean_abs_logit
agnews:Business,1,12,raw,bayes,-1,0.6666666666666666,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes,0,0.5,1.0,1026,2388,0.87248322147651,0.50682261208577,0.28236607142857145,0.12751677852348994,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes,1,0.3333333333333333,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes,3,0.11111111111111113,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes,5,0.030303030303030304,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes,7,0.007751937984496126,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes,10,0.000975609756097561,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,-10,0.9990243902439024,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,-7,0.9922480620155039,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,-5,0.9696969696969697,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,-3,0.8888888888888888,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,-1,0.6666666666666666,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,0,0.5,1.0,1026,2388,0.87248322147651,0.50682261208577,0.28236607142857145,0.12751677852348994,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,1,0.3333333333333333,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,3,0.11111111111111113,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,5,0.030303030303030304,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,7,0.007751937984496126,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,bayes_temp,10,0.000975609756097561,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,-10,0.5252392441034317,1.0,294,2388,0.4312080536912752,0.8741496598639455,0.020647321428571428,0.5687919463087249,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,-7,0.5241228222846985,1.0,319,2388,0.46140939597315433,0.8620689655172413,0.024553571428571428,0.5385906040268457,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,-5,0.5232982933521271,1.0,328,2388,0.4697986577181208,0.8536585365853658,0.026785714285714284,0.5302013422818792,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,-3,0.5224737644195556,1.0,342,2388,0.4865771812080537,0.847953216374269,0.029017857142857144,0.5134228187919463,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,-1,0.5215329647064209,1.0,358,2388,0.5050335570469798,0.840782122905028,0.03180803571428571,0.4949664429530201,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,0,0.5209462940692902,1.0,365,2388,0.5151006711409396,0.8410958904109589,0.03236607142857143,0.4848993288590604,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,1,0.5194796174764633,1.0,385,2388,0.5385906040268457,0.8337662337662337,0.03571428571428571,0.46140939597315433,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,3,0.5183796100318432,1.0,408,2388,0.5687919463087249,0.8308823529411765,0.03850446428571429,0.4312080536912752,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,5,0.5181046081706882,1.0,414,2388,0.5771812080536913,0.8309178743961353,0.0390625,0.4228187919463087,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,7,0.5180358577053994,1.0,415,2388,0.5771812080536913,0.8289156626506025,0.03962053571428571,0.4228187919463087,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,raw,conformal,10,0.5180158054863568,1.0,415,2388,0.5771812080536913,0.8289156626506025,0.03962053571428571,0.4228187919463087,0.0,1.0,0.053645114832609135,0.057459743668962886
agnews:Business,1,12,smooth,argmin,-10,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,-7,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,-5,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,-3,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,-1,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,0,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,1,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,3,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,5,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,7,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,argmin,10,0.5195253193378448,1.0,383,2388,0.535234899328859,0.8328981723237598,0.03571428571428571,0.46476510067114096,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,-10,0.9990243902439024,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,-7,0.9922480620155039,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,-5,0.9696969696969697,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,-3,0.8888888888888888,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,-1,0.6666666666666666,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,0,0.5,1.0,1020,2388,0.87248322147651,0.5098039215686274,0.27901785714285715,0.12751677852348994,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,1,0.3333333333333333,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,3,0.11111111111111113,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,5,0.030303030303030304,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,7,0.007751937984496126,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes,10,0.000975609756097561,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,-10,0.9990243902439024,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,-7,0.9922480620155039,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,-5,0.9696969696969697,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,-3,0.8888888888888888,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,-1,0.6666666666666666,1.0,0,2388,0.0,,0.0,1.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,0,0.5,1.0,1020,2388,0.87248322147651,0.5098039215686274,0.27901785714285715,0.12751677852348994,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,1,0.3333333333333333,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,3,0.11111111111111113,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,5,0.030303030303030304,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,7,0.007751937984496126,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,bayes_temp,10,0.000975609756097561,1.0,2388,2388,1.0,0.24958123953098826,1.0,0.0,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,-10,0.5246749222278595,1.0,306,2388,0.4446308724832215,0.8660130718954249,0.022879464285714284,0.5553691275167785,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,-7,0.523533284664154,1.0,324,2388,0.4664429530201342,0.8580246913580247,0.025669642857142856,0.5335570469798657,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,-5,0.5228712260723114,1.0,332,2388,0.47315436241610737,0.8493975903614458,0.027901785714285716,0.5268456375838926,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,-3,0.5222091674804688,1.0,345,2388,0.49161073825503354,0.8492753623188406,0.029017857142857144,0.5083892617449665,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,-1,0.5213192999362946,1.0,359,2388,0.5050335570469798,0.8384401114206128,0.03236607142857143,0.4949664429530201,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,0,0.5206465572118759,1.0,370,2388,0.5218120805369127,0.8405405405405405,0.032924107142857144,0.47818791946308725,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,1,0.5189647004008293,1.0,397,2388,0.5536912751677853,0.8312342569269522,0.037388392857142856,0.4463087248322148,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,3,0.5177033077925444,1.0,419,2388,0.5788590604026845,0.8233890214797136,0.041294642857142856,0.4211409395973154,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,5,0.5173879596404731,1.0,423,2388,0.5822147651006712,0.8203309692671394,0.04241071428571429,0.41778523489932884,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,7,0.5173091226024553,1.0,423,2388,0.5822147651006712,0.8203309692671394,0.04241071428571429,0.41778523489932884,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,12,smooth,conformal,10,0.5172861284663668,1.0,423,2388,0.5822147651006712,0.8203309692671394,0.04241071428571429,0.41778523489932884,0.0,1.0,0.053613872470375724,0.05577222926350445
agnews:Business,1,24,raw,argmin,-10,0.53205606341362,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,-7,0.53205606341362,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,-5,0.53205606341362,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,-3,0.53205606341362,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,-1,0.53205606341362,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,0,0.5247466266155243,1.0,477,2376,0.660472972972973,0.8197064989517819,0.04820627802690583,0.33952702702702703,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,1,0.5247466266155243,1.0,477,2376,0.660472972972973,0.8197064989517819,0.04820627802690583,0.33952702702702703,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,3,0.5247466266155243,1.0,477,2376,0.660472972972973,0.8197064989517819,0.04820627802690583,0.33952702702702703,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,5,0.5247466266155243,1.0,477,2376,0.660472972972973,0.8197064989517819,0.04820627802690583,0.33952702702702703,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,7,0.5247466266155243,1.0,477,2376,0.660472972972973,0.8197064989517819,0.04820627802690583,0.33952702702702703,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,argmin,10,0.5247466266155243,1.0,477,2376,0.660472972972973,0.8197064989517819,0.04820627802690583,0.33952702702702703,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,-10,0.9990243902439024,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,-7,0.9922480620155039,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,-5,0.9696969696969697,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,-3,0.8888888888888888,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,-1,0.6666666666666666,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,0,0.5,1.0,1054,2376,0.9459459459459459,0.5313092979127134,0.2769058295964126,0.05405405405405406,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,1,0.3333333333333333,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,3,0.11111111111111113,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,5,0.030303030303030304,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,7,0.007751937984496126,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes,10,0.000975609756097561,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,-10,0.9990243902439024,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,-7,0.9922480620155039,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,-5,0.9696969696969697,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,-3,0.8888888888888888,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,-1,0.6666666666666666,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,0,0.5,1.0,1054,2376,0.9459459459459459,0.5313092979127134,0.2769058295964126,0.05405405405405406,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,1,0.3333333333333333,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,3,0.11111111111111113,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,5,0.030303030303030304,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,7,0.007751937984496126,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,bayes_temp,10,0.000975609756097561,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,-10,0.544937863945961,1.0,231,2376,0.3547297297297297,0.9090909090909091,0.011771300448430493,0.6452702702702703,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,-7,0.542980694770813,1.0,248,2376,0.3783783783783784,0.9032258064516129,0.013452914798206279,0.6216216216216216,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,-5,0.5391429960727692,1.0,282,2376,0.4189189189189189,0.8794326241134752,0.01905829596412556,0.581081081081081,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,-3,0.5342524766921997,1.0,334,2376,0.49155405405405406,0.8712574850299402,0.024103139013452915,0.5084459459459459,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,-1,0.5295811831951142,1.0,390,2376,0.5608108108108109,0.8512820512820513,0.032511210762331835,0.4391891891891892,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,0,0.5287053883075714,1.0,407,2376,0.581081081081081,0.8452088452088452,0.03531390134529148,0.4189189189189189,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,1,0.5272466465830803,1.0,425,2376,0.5996621621621622,0.8352941176470589,0.03923766816143498,0.40033783783783783,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,3,0.5228716116398573,1.0,501,2376,0.6790540540540541,0.8023952095808383,0.0554932735426009,0.32094594594594594,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,5,0.5217778529040515,1.0,523,2376,0.7043918918918919,0.7973231357552581,0.05941704035874439,0.2956081081081081,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,7,0.5215044132201001,1.0,526,2376,0.7077702702702703,0.7965779467680608,0.05997757847533632,0.2922297297297297,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,raw,conformal,10,0.5214246599789476,1.0,527,2376,0.7077702702702703,0.7950664136622391,0.06053811659192825,0.2922297297297297,0.0,1.0,0.07704354023370699,0.09775655190433445
agnews:Business,1,24,smooth,argmin,-10,0.5312354266643524,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,-7,0.5312354266643524,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,-5,0.5312354266643524,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,-3,0.5312354266643524,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,-1,0.5312354266643524,1.0,354,2376,0.5219594594594594,0.8728813559322034,0.02522421524663677,0.4780405405405405,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,0,0.5239804685115814,1.0,479,2376,0.6621621621621622,0.8183716075156576,0.04876681614349776,0.33783783783783783,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,1,0.5239804685115814,1.0,479,2376,0.6621621621621622,0.8183716075156576,0.04876681614349776,0.33783783783783783,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,3,0.5239804685115814,1.0,479,2376,0.6621621621621622,0.8183716075156576,0.04876681614349776,0.33783783783783783,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,5,0.5239804685115814,1.0,479,2376,0.6621621621621622,0.8183716075156576,0.04876681614349776,0.33783783783783783,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,7,0.5239804685115814,1.0,479,2376,0.6621621621621622,0.8183716075156576,0.04876681614349776,0.33783783783783783,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,argmin,10,0.5239804685115814,1.0,479,2376,0.6621621621621622,0.8183716075156576,0.04876681614349776,0.33783783783783783,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,-10,0.9990243902439024,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,-7,0.9922480620155039,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,-5,0.9696969696969697,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,-3,0.8888888888888888,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,-1,0.6666666666666666,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,0,0.5,1.0,1037,2376,0.9459459459459459,0.5400192864030858,0.2673766816143498,0.05405405405405406,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,1,0.3333333333333333,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,3,0.11111111111111113,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,5,0.030303030303030304,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,7,0.007751937984496126,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes,10,0.000975609756097561,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,-10,0.9990243902439024,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,-7,0.9922480620155039,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,-5,0.9696969696969697,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,-3,0.8888888888888888,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,-1,0.6666666666666666,1.0,0,2376,0.0,,0.0,1.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,0,0.5,1.0,1037,2376,0.9459459459459459,0.5400192864030858,0.2673766816143498,0.05405405405405406,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,1,0.3333333333333333,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,3,0.11111111111111113,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,5,0.030303030303030304,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,7,0.007751937984496126,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
agnews:Business,1,24,smooth,bayes_temp,10,0.000975609756097561,1.0,2376,2376,1.0,0.24915824915824916,1.0,0.0,0.0,1.0,0.07662098892816542,0.0965177589804692
