arm,env,inclusion_k,n_cells,n_steps,d_regret,ci_lo,ci_hi,win_rate,d_regret_cost
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,-5,144,7344,0.009602042402901943,0.0075482160149552635,0.011780841522364778,0.14351851851851852,0.30726534128189087
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,-5,144,7344,0.018063547277528694,0.013758808170248769,0.02244242339949049,0.13916122004357298,0.5780335664749146
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,-5,144,7344,0.04877384546951665,0.04119045050181032,0.05711832425129854,0.04357298474945534,1.5607630014419556
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,-5,144,7344,0.06786264173956624,0.05877733009243621,0.07739893594819401,0.04316448801742919,2.171604633331299
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,-5,144,7344,0.08794629501352978,0.0773030422494028,0.09798808022932867,0.0053104575163398695,2.814281463623047
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,-4,144,7344,-0.010227718222229972,-0.012300631891484986,-0.008113644243159336,0.5661764705882353,-0.1636434942483902
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,-4,144,7344,-0.0076054482964941095,-0.013143278109364727,-0.0027594871425062942,0.4196623093681917,-0.12168717384338379
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,-4,144,7344,-0.0018344732226170083,-0.00565653508734777,0.0019261440395104675,0.39311002178649235,-0.029351571574807167
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,-4,144,7344,0.009180125467234271,0.007088083684478381,0.0115043360551782,0.17769607843137256,0.14688199758529663
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,-4,144,7344,0.024035695299946584,0.019805841353580593,0.028638978827430918,0.11968954248366014,0.3845711350440979
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,-4,144,7344,0.047814198550213405,0.04086551515657296,0.054983532468548896,0.06045751633986928,0.7650271654129028
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,-4,144,7344,0.06201425967254989,0.054116976550752344,0.0700539653867256,0.06263616557734204,0.992228090763092
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,-4,144,7344,0.07586060998055978,0.06665450361512626,0.08461505455318588,0.028050108932461872,1.2137696743011475
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,-3,144,7344,-0.015427522826042563,-0.018020644221369075,-0.01302429416253903,0.6028050108932462,-0.12342018634080887
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,-3,144,7344,0.007949740627999012,0.005603601631699304,0.010277792104933308,0.17973856209150327,0.06359792500734329
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,-3,144,7344,0.012282308362462876,0.006712702468803084,0.018254185221448754,0.3808551198257081,0.09825846552848816
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,-3,144,7344,0.014015674071452445,0.007106055692825761,0.020981547022269828,0.30324074074074076,0.11212539672851562
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,-3,144,7344,0.0300025440288765,0.025086472569168766,0.03519792306322339,0.09027777777777778,0.24002033472061157
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,-3,144,7344,0.04330665689694671,0.037233157293496154,0.050080628166906,0.06998910675381263,0.3464532494544983
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,-3,144,7344,0.05225283255567269,0.04559845629127355,0.05947809124465063,0.06917211328976035,0.41802263259887695
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,-3,144,7344,0.059268812940621904,0.05166312883602144,0.06644183747039657,0.05514705882352941,0.47415050864219666
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,-2,144,7344,-0.019056721123591715,-0.02183073335463301,-0.016287291255242073,0.6485566448801743,-0.07622688263654709
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,-2,144,7344,0.007505438011511008,0.005296718204322323,0.00952286092602542,0.15958605664488018,0.030021749436855316
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,-2,144,7344,0.031981744116289214,0.021381776274789863,0.04323365505950517,0.3650599128540305,0.12792697548866272
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,-2,144,7344,0.03477627746005712,0.02682642058111387,0.04352952071446022,0.07992919389978213,0.13910511136054993
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,-2,144,7344,0.03902985683688106,0.03128702639625658,0.04685838677008353,0.053513071895424834,0.1561194211244583
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,-2,144,7344,0.04053257791317972,0.03556245731291483,0.04587613238625434,0.042619825708061,0.16213031113147736
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,-2,144,7344,0.04126181289857161,0.035038256174232806,0.04787376302434754,0.046432461873638343,0.16504724323749542
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,-2,144,7344,0.04772204631638033,0.03485309790971927,0.06260203369489704,0.32257625272331153,0.1908881813287735
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,-1,144,7344,-0.018338860382047843,-0.02162382666491946,-0.015137246959958224,0.6406590413943355,-0.03667771816253662
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,-1,144,7344,0.009334045539263671,0.007495789378725072,0.011235688844324914,0.14978213507625274,0.018668092787265778
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,-1,144,7344,0.02171104281021346,0.019091189226039914,0.0243528509417792,0.03853485838779956,0.04342208802700043
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,-1,144,7344,0.028718653325843963,0.022341294787874073,0.036180763553956136,0.044526143790849675,0.05743730813264847
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,-1,144,7344,0.0322018183791973,0.021932848847782477,0.04421215589434963,0.05541938997821351,0.06440363824367523
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,-1,144,7344,0.036666486743557575,0.022223789652398157,0.0537075764155383,0.09776688453159041,0.07333297282457352
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,-1,144,7344,0.04567488354295316,0.028327234116880123,0.06491806882277915,0.35661764705882354,0.0913497656583786
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,-1,144,7344,0.07085897688599137,0.04763693129549469,0.0955935989863074,0.4761710239651416,0.14171797037124634
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,0,144,7344,-0.0170599039593387,-0.021972782190685474,-0.01241042574053906,0.6255446623093682,-0.01705990359187126
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,0,144,7344,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,0,144,7344,0.00892254346014296,0.0073512641208490475,0.01052018722373557,0.18001089324618735,0.008922543376684189
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,1,144,7344,-0.009724620048978573,-0.011952897909452531,-0.0075138062902725435,0.7034313725490197,-0.01944924145936966
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,1,144,7344,-0.008981331746225705,-0.011117238669236132,-0.006821418034809945,0.6850490196078431,-0.017962662503123283
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,1,144,7344,-0.00802321527805816,-0.010078473414819199,-0.006115976954797659,0.6722494553376906,-0.0160464309155941
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,1,144,7344,-0.006757271165295404,-0.011151101490703594,-0.0019964879037464318,0.6266339869281046,-0.013514542020857334
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,1,144,7344,-0.005885804843071835,-0.007786497187892868,-0.003915740893074827,0.6428376906318083,-0.01177160907536745
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,1,144,7344,-0.00033819951886471245,-0.002083407280589553,0.0013708604811439613,0.5570533769063181,-0.0006763988640159369
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,1,144,7344,0.0036435835147838385,0.002745911904777485,0.004550218567069602,0.1945806100217865,0.007287167012691498
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,1,144,7344,0.012648679860629071,0.010263630695607793,0.015129488517077839,0.19975490196078433,0.025297360494732857
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,2,144,7344,-0.005613422359841833,-0.009316389901579214,-0.0014107125752038578,0.6466503267973857,-0.022453688085079193
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,2,144,7344,-0.00514811680962642,-0.009099652638269617,-0.0007324469568427767,0.6286764705882353,-0.020592467859387398
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,2,144,7344,-0.005112607480239401,-0.00854957925950354,-0.0015403869093966543,0.6266339869281046,-0.020450429990887642
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,2,144,7344,-0.00361748768283279,-0.0078572797976853,0.0009149675247638473,0.6184640522875817,-0.014469951391220093
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,2,144,7344,-0.0022129006354387254,-0.0051284261734357035,0.0006025112253408014,0.5716230936819172,-0.008851602673530579
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,2,144,7344,0.000418007071705991,-0.005189726302148756,0.0060292988361968294,0.5879629629629629,0.0016720268176868558
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,2,144,7344,0.00176878543948078,0.0013180676167255316,0.0022276331780795365,0.15073529411764705,0.007075142581015825
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,2,144,7344,0.0072572019378438,0.004692610317084068,0.009857484885969823,0.3572984749455338,0.02902880683541298
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,3,144,7344,-0.0019354750124370588,-0.006247778218653365,0.002694722250486038,0.6063453159041394,-0.015483800321817398
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,3,144,7344,-0.00023348379841081623,-0.00570372557927625,0.006074978914882771,0.5950435729847494,-0.00186787114944309
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,3,144,7344,0.0006883441592435702,-0.002311461141248906,0.003616740164650561,0.5582788671023965,0.00550675205886364
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,3,144,7344,0.0007953686082247361,0.0004095206486523592,0.0011153634759914946,0.1318082788671024,0.0063629490323364735
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,3,144,7344,0.0019875202844256514,-0.004263028818109483,0.00854230483463172,0.5872821350762527,0.015900161117315292
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,3,144,7344,0.0040222211363369655,-0.0023756590208399253,0.010923928798486788,0.5743464052287581,0.032177768647670746
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,3,144,7344,0.005855109264606047,-0.0007863227276579386,0.013136241107978699,0.5713507625272332,0.04684087261557579
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,3,144,7344,0.008087114928255486,0.0013888156286687567,0.015833975967449176,0.5563725490196079,0.06469692289829254
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,4,144,7344,0.0004263386080683378,0.00017780119751087398,0.0006149676844663314,0.1156045751633987,0.006821418181061745
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,4,144,7344,0.0012498012843404165,-0.0024057217603058235,0.0051921774681810955,0.6074346405228758,0.019996823742985725
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,4,144,7344,0.004376562458572961,-0.001212507963767469,0.011019906610575465,0.5691721132897604,0.0700249969959259
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,4,144,7344,0.009852576509223986,0.002924274361683072,0.017686592322401235,0.5130718954248366,0.1576412320137024
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,4,144,7344,0.012348965217622916,0.004756922623033057,0.020315292416499788,0.5215141612200436,0.19758343696594238
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,4,144,7344,0.014518250462060678,0.006944757911742272,0.023307955817628873,0.48188997821350765,0.23229201138019562
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,4,144,7344,0.017802528727467386,0.009383458105872301,0.027189933395690473,0.45383986928104575,0.2848404347896576
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,4,144,7344,0.024174524425082684,0.0157563717386539,0.03377889720349129,0.4278322440087146,0.3867923617362976
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,5,144,7344,0.00016688178063380596,-5.212597661257392e-05,0.0003827633235415659,0.11315359477124183,0.005340217147022486
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,5,144,7344,0.002002947153414425,-0.0017555722962748,0.005889351866118075,0.6654411764705882,0.06409431993961334
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,5,144,7344,0.008764154680597535,0.0029639926898640725,0.015612724160028946,0.5407135076252724,0.2804529368877411
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,5,144,7344,0.012874777750299573,0.006763599871780773,0.020441083746101492,0.511437908496732,0.4119929075241089
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,5,144,7344,0.01688445131680459,0.009193768769001862,0.025352626257877844,0.41421568627450983,0.5403023958206177
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,5,144,7344,0.023469023215511697,0.014770507428895347,0.03294586987950525,0.35294117647058826,0.7510087490081787
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,5,144,7344,0.027999652495964256,0.01879173105972743,0.038135280230119396,0.3304738562091503,0.8959888815879822
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,5,144,7344,0.03626444912497896,0.026284553393199735,0.047525430545504024,0.3099128540305011,1.1604623794555664
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,6,144,7344,-2.8733285426025328e-05,-0.00013635435108264222,9.020349665846477e-05,0.11315359477124183,-0.0018389299511909485
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,6,144,7344,0.0023158920165163486,-0.0011346299114810183,0.006322541173968448,0.6684368191721133,0.1482170969247818
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,6,144,7344,0.010722252714205953,0.004277104216870006,0.017752484894329727,0.568082788671024,0.6862242221832275
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,6,144,7344,0.011924626503640765,0.00672935406242598,0.01812908698376595,0.6000816993464052,0.7631761431694031
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,6,144,7344,0.02095376860961551,0.012920603829868722,0.029472913921563298,0.4283769063180828,1.341041088104248
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,6,144,7344,0.029295179772412264,0.020109473082607108,0.03901568646555612,0.3528050108932462,1.8748915195465088
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,6,144,7344,0.03480772273623087,0.025072814759222538,0.04683601974628194,0.31467864923747274,2.227694272994995
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,6,144,7344,0.04457048984190553,0.03411099442240552,0.0565797079564902,0.27519063180827885,2.852511405944824
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,7,144,7344,-0.00016357793558243984,-0.0003290674608084348,-3.47850091032282e-05,0.11642156862745098,-0.020937975496053696
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,7,144,7344,0.0011004222995186158,-0.0017704633120201958,0.0041038863512565275,0.6653050108932462,0.14085404574871063
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,7,144,7344,0.009886794018808272,0.00615026293110156,0.014689834469787043,0.6587690631808278,1.2655096054077148
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,7,144,7344,0.011153036412249802,0.004893223390014453,0.01829559210216808,0.5811546840958606,1.4275885820388794
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,7,144,7344,0.022926590346893743,0.01504493537888973,0.03215943396262825,0.43613834422657954,2.934603691101074
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,7,144,7344,0.03228272446297827,0.023025420068678512,0.04260101286981554,0.35784313725490197,4.13218879699707
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,7,144,7344,0.038687620037813356,0.02828074567157475,0.04979283462900589,0.31998910675381265,4.952015399932861
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,7,144,7344,0.0496710845074833,0.038915571340679536,0.061496325295391646,0.27233115468409586,6.357898712158203
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,8,144,7344,-0.0007978395849824614,-0.0034361799302941006,0.0016714022805069159,0.6877723311546841,-0.2042469084262848
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,8,144,7344,-0.00015568733410741153,-0.00028793736288715846,-4.91943364143056e-05,0.10525599128540306,-0.0398559607565403
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,8,144,7344,0.007151367640277486,0.004598592720595067,0.01014076323026087,0.7140522875816994,1.8307501077651978
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,8,144,7344,0.01088625613567097,0.005125887002284912,0.01786813148454974,0.5950435729847494,2.786881685256958
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,8,144,7344,0.02317941513635762,0.014698827890524372,0.032418498904165614,0.4433551198257081,5.933930397033691
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,8,144,7344,0.033326090504254405,0.02411263313371642,0.04332801203251569,0.3616557734204793,8.531478881835938
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,8,144,7344,0.04035594561017004,0.029920294842314538,0.05185457747922251,0.3202614379084967,10.331122398376465
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,8,144,7344,0.052562581007098035,0.04149880364286673,0.06422818283513657,0.2687908496732026,13.45602035522461
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,9,144,7344,-0.0030849604883700487,-0.005794084057414315,-0.0007622765662598376,0.6753812636165577,-1.5794998407363892
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,9,144,7344,-0.0001156838442789206,-0.00020709480725646627,-4.191891447128765e-05,0.08061002178649238,-0.05923013016581535
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,9,144,7344,0.005045998945054937,0.0034329300949735853,0.006816304578243639,0.7562636165577342,2.5835514068603516
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,9,144,7344,0.009965990342190404,0.004568886361063089,0.01634724029834697,0.613562091503268,5.10258674621582
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,9,144,7344,0.0226687795016763,0.014803587050487168,0.03136947219259253,0.4591503267973856,11.606413841247559
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,9,144,7344,0.03326060468505906,0.023871687442811484,0.043357178436356336,0.3732298474945534,17.029428482055664
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,9,144,7344,0.040950660359688605,0.030346516204488378,0.05262796846079266,0.3272058823529412,20.966739654541016
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,9,144,7344,0.05419804789438684,0.043049826529573926,0.06668301205366067,0.2679738562091503,27.749399185180664
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/max_patch,10,144,7344,-0.004550617208974551,-0.0072678374760655985,-0.002294812622255925,0.5083061002178649,-4.659832000732422
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/max_patch,10,144,7344,-7.212281380735646e-05,-0.00014002475655549665,-1.8714102926303833e-05,0.05119825708061002,-0.0738537609577179
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/max_patch,10,144,7344,0.0036949705366961577,0.002552843944746128,0.004921997667911644,0.766748366013072,3.7836499214172363
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/max_patch,10,144,7344,0.008986725615576082,0.0040428229773195,0.014519960597903347,0.6200980392156863,9.202407836914062
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/max_patch,10,144,7344,0.021654440039123004,0.014500347066305411,0.03010683163372903,0.47889433551198257,22.17414665222168
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/max_patch,10,144,7344,0.03275834703414501,0.023425706919024,0.04279154836290878,0.3799019607843137,33.54454803466797
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/max_patch,10,144,7344,0.04087697919688872,0.030804877218757475,0.05143696660933751,0.33197167755991286,41.85802459716797
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/max_patch,10,144,7344,0.05529333349154639,0.044433749011497055,0.06756916305310309,0.2648420479302832,56.6203727722168
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/whole_image,-10,144,7344,-0.011280558552840603,-0.01311412742548528,-0.009454287390025387,0.673338779956427,-11.551291465759277
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/whole_image,-10,144,7344,-0.011280558552840603,-0.013271028349203818,-0.00950463992656078,0.673338779956427,-11.551291465759277
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/whole_image,-10,144,7344,-0.009549496979354267,-0.01114814993174641,-0.007956780439820857,0.6486928104575164,-9.778684616088867
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/whole_image,-10,144,7344,-0.009244036587448237,-0.011189421817283574,-0.007408412873145193,0.5953159041394336,-9.465892791748047
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/whole_image,-10,144,7344,-0.00637449400225402,-0.008465904235945409,-0.004444809812625611,0.48461328976034856,-6.527482509613037
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,-10,144,7344,0.029029555553974105,0.023641520255556575,0.03468787692879387,0.11587690631808278,29.72626495361328
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/whole_image,-10,144,7344,0.07294590015660812,0.06440982846797093,0.08089738688493829,0.00394880174291939,74.69660186767578
