env,mode,schedule,family,mean,se,n,improved,resolvable,weighting,question
visual_genome_m / region,region,rare:lo=4:hi=8,rare,-0.004358964797213623,0.004413811301471563,136,0.5,False,1:1,q2
visual_genome_m / region,region,slow_cap50,reference,-0.014194164109686744,0.0038089647393670604,136,0.6323529411764706,True,1:1,q2
caltech101_m / binary,binary,cap50,reference,-0.10373518965594226,0.022304953096456956,96,0.84375,True,fpr x4,q2
caltech101_m / binary,binary,cap80,reference,-0.10218137014063616,0.022316930595103104,96,0.84375,True,fpr x4,q2
caltech101_m / binary,binary,corridor,corridor,-0.11083420246200648,0.022778865184428666,96,0.8541666666666666,True,fpr x4,q2
caltech101_m / binary,binary,corridor:w=0.05,corridor,-0.10584220079675706,0.022530280894647984,96,0.90625,True,fpr x4,q2
caltech101_m / binary,binary,corridor:w=0.1,corridor,-0.1062146281761563,0.022526829847032494,96,0.8645833333333334,True,fpr x4,q2
caltech101_m / binary,binary,corridor:w=0.2,corridor,-0.10655364616774221,0.022535435181043482,96,0.84375,True,fpr x4,q2
caltech101_m / binary,binary,corridor:w=0.3,corridor,-0.10707182089710883,0.022516347123292715,96,0.8229166666666666,True,fpr x4,q2
caltech101_m / binary,binary,corridor:w=0.5,corridor,-0.10810962708944878,0.02251322163166248,96,0.8333333333333334,True,fpr x4,q2
caltech101_m / binary,binary,corridor:w=0.75,corridor,-0.10921434690528609,0.02260457956294244,96,0.8333333333333334,True,fpr x4,q2
caltech101_m / binary,binary,corridor_ramp,corridor,-0.10380855631659057,0.022540850123731172,96,0.8333333333333334,True,fpr x4,q2
caltech101_m / binary,binary,corridor_ramp:w=0.2,corridor,-0.10494276872010218,0.02255309597440688,96,0.8645833333333334,True,fpr x4,q2
caltech101_m / binary,binary,corridor_ramp:w=0.5,corridor,-0.1047071447859395,0.02251812729505492,96,0.8333333333333334,True,fpr x4,q2
caltech101_m / binary,binary,prod,reference,-0.10173754311399218,0.022295408505071283,96,0.84375,True,fpr x4,q2
caltech101_m / binary,binary,pure_gmm,reference,-0.10531546536514148,0.02253719195442767,96,0.9166666666666666,True,fpr x4,q2
caltech101_m / binary,binary,pure_xcal,reference,-0.11215265436003169,0.02267677050669067,96,0.84375,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=0:hi=16,rare,-0.11707377492098436,0.022856868351312953,96,0.875,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=0:hi=32,rare,-0.11730596747351911,0.02293785661919801,96,0.8854166666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=0:hi=4,rare,-0.1110060123590532,0.02255114833308797,96,0.84375,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=0:hi=64,rare,-0.11376945305753579,0.02287642815827415,96,0.8958333333333334,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=0:hi=8,rare,-0.11267625706141475,0.02238301054966649,96,0.875,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=16,rare,-0.10572600764529556,0.022274329814707252,96,0.8854166666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,-0.10573817502057899,0.02227378030195595,96,0.8854166666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,-0.10573843621672412,0.022273714380169504,96,0.8854166666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=32,rare,-0.10562451755816482,0.022403305597468524,96,0.90625,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,-0.10562451755816482,0.022403305597468524,96,0.90625,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,-0.10562451755816482,0.022403305597468524,96,0.90625,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=4,rare,-0.10302919049754607,0.022136798927781493,96,0.8229166666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,-0.10743720329099105,0.022030703293280267,96,0.8541666666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=64,rare,-0.10547654332172367,0.022468109897570268,96,0.90625,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=8,rare,-0.10506616821203367,0.022023802656543464,96,0.8541666666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,-0.10523751082824682,0.022031795684966597,96,0.8541666666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,-0.10514159111452799,0.02203462295679778,96,0.8541666666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=2:hi=16,rare,-0.10495362041049296,0.022343062933190334,96,0.90625,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=2:hi=32,rare,-0.10517466739178548,0.022440780773583767,96,0.90625,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=2:hi=4,rare,-0.09952844086690042,0.022078648382430847,96,0.8125,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=2:hi=64,rare,-0.10524856435890566,0.022494332950227333,96,0.9166666666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=2:hi=8,rare,-0.10384494318543629,0.022098344230299653,96,0.8541666666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=4:hi=16,rare,-0.10532123102557234,0.022538767692352534,96,0.9166666666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=4:hi=32,rare,-0.10532713146491474,0.022537216391503224,96,0.9166666666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=4:hi=64,rare,-0.1053198912438263,0.022537353231488654,96,0.9166666666666666,True,fpr x4,q2
caltech101_m / binary,binary,rare:lo=4:hi=8,rare,-0.10523871522341814,0.022530740717945672,96,0.9166666666666666,True,fpr x4,q2
caltech101_m / binary,binary,slow_cap50,reference,-0.10443843726217655,0.022433175899811017,96,0.875,True,fpr x4,q2
coco_val / binary,binary,cap50,reference,-0.30831889890901243,0.010501411569725077,152,1.0,True,fpr x4,q2
coco_val / binary,binary,cap80,reference,-0.3117122535924754,0.01140143290999247,152,1.0,True,fpr x4,q2
coco_val / binary,binary,corridor,corridor,-0.30842531778438614,0.0096002305365629,152,0.993421052631579,True,fpr x4,q2
coco_val / binary,binary,corridor:w=0.05,corridor,-0.19375370686217233,0.00931360168117051,152,0.9407894736842105,True,fpr x4,q2
coco_val / binary,binary,corridor:w=0.1,corridor,-0.20520506708645408,0.00893382734768211,152,0.9671052631578947,True,fpr x4,q2
coco_val / binary,binary,corridor:w=0.2,corridor,-0.22499837717846738,0.008374201521184588,152,0.993421052631579,True,fpr x4,q2
coco_val / binary,binary,corridor:w=0.3,corridor,-0.24044724430616837,0.008031702787960721,152,1.0,True,fpr x4,q2
coco_val / binary,binary,corridor:w=0.5,corridor,-0.266168652402604,0.008117277502826812,152,1.0,True,fpr x4,q2
coco_val / binary,binary,corridor:w=0.75,corridor,-0.2899673163147371,0.008637513321707495,152,0.993421052631579,True,fpr x4,q2
coco_val / binary,binary,corridor_ramp,corridor,-0.28235978147770485,0.00915334720118245,152,0.993421052631579,True,fpr x4,q2
coco_val / binary,binary,corridor_ramp:w=0.2,corridor,-0.21744862549411656,0.00835821228904242,152,0.9868421052631579,True,fpr x4,q2
coco_val / binary,binary,corridor_ramp:w=0.5,corridor,-0.24988166876983722,0.007971372486234632,152,0.993421052631579,True,fpr x4,q2
coco_val / binary,binary,prod,reference,-0.30548223018060355,0.01166571880018617,152,0.993421052631579,True,fpr x4,q2
coco_val / binary,binary,pure_gmm,reference,-0.1808207461725622,0.009760339888652107,152,0.9276315789473685,True,fpr x4,q2
coco_val / binary,binary,pure_xcal,reference,-0.3338618806248851,0.01214304999858493,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=0:hi=16,rare,-0.29212579487207396,0.008537713151667804,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=0:hi=32,rare,-0.25245471534107955,0.007771994729055459,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=0:hi=4,rare,-0.3398734717963465,0.012237478085230435,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=0:hi=64,rare,-0.2224789825090598,0.008304683591763978,152,0.9868421052631579,True,fpr x4,q2
coco_val / binary,binary,rare:lo=0:hi=8,rare,-0.3302182760415155,0.011084215877962525,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=16,rare,-0.2655164259000542,0.008035524527018176,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=16:cap=0.5,rare,-0.26741295603874554,0.00794623252307877,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=16:cap=0.8,rare,-0.2668596512782923,0.008003916211183048,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=32,rare,-0.23030417949706555,0.00788515209165201,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=32:cap=0.5,rare,-0.23086501875889046,0.007897558445811343,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=32:cap=0.8,rare,-0.23084141060693478,0.007890905011760454,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=4,rare,-0.33207264516987456,0.012092462490852465,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=4:cap=0.5,rare,-0.32753076078528853,0.010712578773120283,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=64,rare,-0.2088436207108021,0.008594874623193423,152,0.9802631578947368,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=8,rare,-0.3116244321938413,0.010354170298705837,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=8:cap=0.5,rare,-0.31146265976869053,0.00983646957420669,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=1:hi=8:cap=0.8,rare,-0.31435050658650726,0.01018176588125323,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=2:hi=16,rare,-0.24223927953692145,0.00770510835292416,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=2:hi=32,rare,-0.21556947312175223,0.0082976477237414,152,0.9868421052631579,True,fpr x4,q2
coco_val / binary,binary,rare:lo=2:hi=4,rare,-0.3260536709579814,0.011883263830271877,152,1.0,True,fpr x4,q2
coco_val / binary,binary,rare:lo=2:hi=64,rare,-0.20026205432832805,0.00896437357455421,152,0.9605263157894737,True,fpr x4,q2
coco_val / binary,binary,rare:lo=2:hi=8,rare,-0.28707926476785595,0.009051238305132825,152,0.993421052631579,True,fpr x4,q2
coco_val / binary,binary,rare:lo=4:hi=16,rare,-0.1970006809821368,0.009232851491839222,152,0.9539473684210527,True,fpr x4,q2
coco_val / binary,binary,rare:lo=4:hi=32,rare,-0.19116311291228796,0.00949962800220581,152,0.9407894736842105,True,fpr x4,q2
coco_val / binary,binary,rare:lo=4:hi=64,rare,-0.18753448166023165,0.00963999769616637,152,0.9342105263157895,True,fpr x4,q2
coco_val / binary,binary,rare:lo=4:hi=8,rare,-0.20929552709718313,0.00892649327453903,152,0.9671052631578947,True,fpr x4,q2
coco_val / binary,binary,slow_cap50,reference,-0.2964208457715234,0.010181604255641375,152,1.0,True,fpr x4,q2
coco_val / region,region,cap50,reference,-0.1534483245529364,0.009215344748615132,152,0.9539473684210527,True,fpr x4,q2
coco_val / region,region,cap80,reference,-0.16443554877299427,0.010256197651700775,152,0.9539473684210527,True,fpr x4,q2
coco_val / region,region,corridor,corridor,-0.16287056787571003,0.011022764860117338,152,0.9407894736842105,True,fpr x4,q2
coco_val / region,region,corridor:w=0.05,corridor,-0.09844871712340697,0.009584964110140199,152,0.881578947368421,True,fpr x4,q2
coco_val / region,region,corridor:w=0.1,corridor,-0.10840568553351283,0.009370406392370247,152,0.8881578947368421,True,fpr x4,q2
coco_val / region,region,corridor:w=0.2,corridor,-0.1239138321972281,0.009101572354234635,152,0.9210526315789473,True,fpr x4,q2
coco_val / region,region,corridor:w=0.3,corridor,-0.13464769044050762,0.009018042981530338,152,0.9473684210526315,True,fpr x4,q2
coco_val / region,region,corridor:w=0.5,corridor,-0.14764364660111912,0.009413224406145036,152,0.9473684210526315,True,fpr x4,q2
coco_val / region,region,corridor:w=0.75,corridor,-0.15708907790107507,0.010367637715200738,152,0.9407894736842105,True,fpr x4,q2
coco_val / region,region,corridor_ramp,corridor,-0.15840389300501495,0.010672938335050924,152,0.9473684210526315,True,fpr x4,q2
coco_val / region,region,corridor_ramp:w=0.2,corridor,-0.12117372058282773,0.009038889910384078,152,0.9210526315789473,True,fpr x4,q2
coco_val / region,region,corridor_ramp:w=0.5,corridor,-0.14359830398268836,0.009228912110891312,152,0.9473684210526315,True,fpr x4,q2
coco_val / region,region,prod,reference,-0.16313627875431824,0.011131476971986458,152,0.9407894736842105,True,fpr x4,q2
coco_val / region,region,pure_gmm,reference,-0.08678065075937914,0.009861378077762141,152,0.8421052631578947,True,fpr x4,q2
coco_val / region,region,pure_xcal,reference,-0.16193369346266245,0.011612080888712977,152,0.9210526315789473,True,fpr x4,q2
coco_val / region,region,rare:lo=0:hi=16,rare,-0.1522309283521908,0.009060065143574238,152,0.9605263157894737,True,fpr x4,q2
coco_val / region,region,rare:lo=0:hi=32,rare,-0.13672068914594643,0.00880574662308279,152,0.9342105263157895,True,fpr x4,q2
coco_val / region,region,rare:lo=0:hi=4,rare,-0.1649178080075914,0.011513005317149752,152,0.9210526315789473,True,fpr x4,q2
coco_val / region,region,rare:lo=0:hi=64,rare,-0.12036035356338483,0.008950851979346986,152,0.9144736842105263,True,fpr x4,q2
coco_val / region,region,rare:lo=0:hi=8,rare,-0.16236812133434456,0.010156044527517975,152,0.9407894736842105,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=16,rare,-0.14835305087676964,0.008936108096586643,152,0.9539473684210527,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=16:cap=0.5,rare,-0.14049674836735904,0.008632601469196331,152,0.9407894736842105,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=16:cap=0.8,rare,-0.14717410339283293,0.008821526356276248,152,0.9539473684210527,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=32,rare,-0.13057146370753137,0.008823685028374237,152,0.9342105263157895,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=32:cap=0.5,rare,-0.12770087972918542,0.008747973697614172,152,0.9342105263157895,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=32:cap=0.8,rare,-0.130509428135977,0.008794238389494105,152,0.9342105263157895,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=4,rare,-0.16608813669338648,0.011372543095505738,152,0.9407894736842105,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=4:cap=0.5,rare,-0.1563026113467791,0.009406343585505598,152,0.9539473684210527,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=64,rare,-0.11430966022410032,0.009010819802295459,152,0.9013157894736842,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=8,rare,-0.16051725967488703,0.009849750617553152,152,0.9539473684210527,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=8:cap=0.5,rare,-0.15233040276971388,0.009034089655385968,152,0.9605263157894737,True,fpr x4,q2
coco_val / region,region,rare:lo=1:hi=8:cap=0.8,rare,-0.15977620575025886,0.009537661616838479,152,0.9605263157894737,True,fpr x4,q2
coco_val / region,region,rare:lo=2:hi=16,rare,-0.1422929547647473,0.008868601292861336,152,0.9407894736842105,True,fpr x4,q2
coco_val / region,region,rare:lo=2:hi=32,rare,-0.12612904403685374,0.008878114675539464,152,0.9210526315789473,True,fpr x4,q2
coco_val / region,region,rare:lo=2:hi=4,rare,-0.16507207292090023,0.011175502233536423,152,0.9407894736842105,True,fpr x4,q2
coco_val / region,region,rare:lo=2:hi=64,rare,-0.11149566578850602,0.009077545422803136,152,0.9013157894736842,True,fpr x4,q2
coco_val / region,region,rare:lo=2:hi=8,rare,-0.1546682792853272,0.009505303640010135,152,0.9473684210526315,True,fpr x4,q2
coco_val / region,region,rare:lo=4:hi=16,rare,-0.1299063442211344,0.009125272651772308,152,0.9210526315789473,True,fpr x4,q2
coco_val / region,region,rare:lo=4:hi=32,rare,-0.11803878200417793,0.00911554972982075,152,0.9078947368421053,True,fpr x4,q2
coco_val / region,region,rare:lo=4:hi=64,rare,-0.10645218759525504,0.009228508183726331,152,0.9013157894736842,True,fpr x4,q2
coco_val / region,region,rare:lo=4:hi=8,rare,-0.1358908885038368,0.009224398621475605,152,0.9210526315789473,True,fpr x4,q2
coco_val / region,region,slow_cap50,reference,-0.15122752252191773,0.009061583549542269,152,0.9539473684210527,True,fpr x4,q2
visual_genome_m / binary,binary,cap50,reference,-0.2864741006206008,0.011388954307220334,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,cap80,reference,-0.3149754927486071,0.012085513411326179,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,corridor,corridor,-0.3028942855680347,0.009838183341502374,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,corridor:w=0.05,corridor,-0.11010536947358152,0.010389768225484224,136,0.7941176470588235,True,fpr x4,q2
visual_genome_m / binary,binary,corridor:w=0.1,corridor,-0.12974160696421866,0.009976678518414975,136,0.8382352941176471,True,fpr x4,q2
visual_genome_m / binary,binary,corridor:w=0.2,corridor,-0.16366488783063857,0.00922656108495709,136,0.9338235294117647,True,fpr x4,q2
visual_genome_m / binary,binary,corridor:w=0.3,corridor,-0.19243789406564005,0.008726537491703743,136,0.9632352941176471,True,fpr x4,q2
visual_genome_m / binary,binary,corridor:w=0.5,corridor,-0.23780027708795562,0.008441160861499236,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,corridor:w=0.75,corridor,-0.276977121133091,0.009026828846179115,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,corridor_ramp,corridor,-0.2773890263653752,0.009329593147346752,136,0.9926470588235294,True,fpr x4,q2
visual_genome_m / binary,binary,corridor_ramp:w=0.2,corridor,-0.15682882928999503,0.009090654750746935,136,0.9191176470588235,True,fpr x4,q2
visual_genome_m / binary,binary,corridor_ramp:w=0.5,corridor,-0.22255393906069448,0.008141109120956709,136,0.9926470588235294,True,fpr x4,q2
visual_genome_m / binary,binary,prod,reference,-0.31875218535660643,0.012157369195672358,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,pure_gmm,reference,-0.08866354742725067,0.010850839770945716,136,0.7573529411764706,True,fpr x4,q2
visual_genome_m / binary,binary,pure_xcal,reference,-0.3509284624029659,0.012939191704189246,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,rare:lo=0:hi=16,rare,-0.27629567502480396,0.008652686425089427,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,rare:lo=0:hi=32,rare,-0.213290899808671,0.008409117519328792,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,rare:lo=0:hi=4,rare,-0.3567902238980699,0.013155659831592243,136,1.0,True,fpr x4,q2
visual_genome_m / binary,binary,rare:lo=0:hi=64,rare,-0.16376781676223498,0.00925215498819521,136,0.9191176470588235,True,fpr x4,q2
visual_genome_m / binary,binary,rare:lo=0:hi=8,rare,-0.33785029461727956,0.011270237540096088,136,1.0,True,fpr x4,q2
