dataset,band,t,cost_fp16,cost_fp32,ap_fp16,ap_fp32,n
coco_val,above_4x,24,0.17612096875000002,0.17726566666666665,0.8231395729166667,0.8289802604166666,96
coco_val,above_4x,25,0.17598744791666665,0.17654648958333333,0.8277896666666668,0.8286734166666667,96
coco_val,above_4x,26,0.16956056249999998,0.17547232291666667,0.8290010416666668,0.8283720416666666,96
coco_val,above_4x,27,0.16752505208333335,0.17322215625,0.8297292083333333,0.8279548645833333,96
coco_val,above_4x,28,0.16542152083333334,0.17484432291666666,0.8290881145833334,0.8303074270833334,96
coco_val,above_4x,29,0.16789105208333333,0.17506432291666665,0.8286592708333332,0.8329834374999999,96
coco_val,above_4x,30,0.1670916354166667,0.16786423958333332,0.8314807291666666,0.8337038958333333,96
coco_val,above_4x,31,0.16875926041666667,0.1684775625,0.8306048958333333,0.8346553229166668,96
coco_val,above_4x,32,0.16538595833333333,0.16676515625,0.8313255104166667,0.83597709375,96
coco_val,above_4x,33,0.16380094791666666,0.1628480625,0.8320641875,0.8366667708333333,96
coco_val,above_4x,34,0.16164429166666666,0.16779973958333336,0.83409625,0.8397988229166667,96
coco_val,above_4x,35,0.160640375,0.16329959375,0.8345875833333333,0.8410512708333333,96
coco_val,above_4x,36,0.16140026041666666,0.16303814583333334,0.8350776562500001,0.8426464166666667,96
coco_val,above_4x,37,0.1596919375,0.15818139583333332,0.8352092395833334,0.84289303125,96
coco_val,above_4x,38,0.15870132291666667,0.15730344791666667,0.8344302395833334,0.84488834375,96
coco_val,above_4x,39,0.15829108333333333,0.15836198958333333,0.8359096354166667,0.8454917812499999,96
coco_val,above_4x,40,0.15548660416666668,0.15688707291666668,0.8370318020833333,0.8449607604166666,96
coco_val,above_4x,41,0.15583943749999998,0.15578484374999998,0.8376035104166667,0.8457404166666667,96
coco_val,above_4x,42,0.15351547916666666,0.15446897916666666,0.8381509583333333,0.8466679583333333,96
coco_val,above_4x,43,0.15282735416666668,0.15661042708333334,0.8385795729166667,0.8476681666666667,96
coco_val,above_4x,44,0.15311638541666667,0.15343763541666666,0.8395503958333334,0.8477675208333334,96
coco_val,above_4x,45,0.15039338541666666,0.15276370833333333,0.8401048854166667,0.8489905625,96
coco_val,above_4x,46,0.14742980208333334,0.15375775,0.8398835833333332,0.8490315208333333,96
coco_val,above_4x,47,0.14833688541666665,0.14958991666666668,0.8416986562500001,0.8501888333333333,96
coco_val,above_4x,48,0.14989446874999998,0.15270254166666666,0.8433514375,0.8507324479166667,96
coco_val,above_4x,49,0.15231290625,0.15144579166666666,0.8450154375,0.8509643020833333,96
coco_val,above_4x,50,0.15008585416666667,0.15003175,0.8459994166666666,0.8507570729166667,96
coco_val,above_4x,51,0.15155779166666666,0.15458125,0.8480926041666667,0.8515231041666667,96
coco_val,above_4x,52,0.14961089583333334,0.15595537499999998,0.8499371562500001,0.8523843645833334,96
coco_val,above_4x,53,0.15222032291666668,0.1554536875,0.8503861145833334,0.8530529479166667,96
coco_val,above_4x,54,0.15147313541666665,0.15659452083333333,0.8511278437500001,0.8530038020833333,96
coco_val,above_4x,55,0.1479623125,0.15609427083333333,0.8528779895833334,0.8538286770833333,96
coco_val,above_4x,56,0.1500345625,0.15615557291666668,0.8534518958333334,0.8536180729166666,96
coco_val,above_4x,57,0.15076834375,0.15565221875,0.8545235,0.8535854479166667,96
coco_val,above_4x,58,0.15186994791666666,0.15508030208333332,0.8552696770833333,0.8534179479166667,96
coco_val,above_4x,59,0.15415861458333333,0.15250367708333332,0.8551024166666666,0.8551699479166667,96
coco_val,above_4x,60,0.15318451041666667,0.14760329166666666,0.8555377916666668,0.8554009791666667,96
coco_val,above_4x,61,0.15142954166666667,0.15188284375,0.8563277187499999,0.8563737708333333,96
coco_val,above_4x,62,0.15333004166666667,0.15045754166666667,0.8562593854166667,0.8565478854166666,96
coco_val,above_4x,63,0.15164141666666667,0.14804145833333335,0.85540115625,0.8586428958333333,96
coco_val,above_4x,64,0.14862998958333332,0.14886375,0.85623440625,0.8590882708333334,96
coco_val,above_4x,65,0.14658088541666667,0.14801908333333333,0.8555925416666667,0.85897284375,96
coco_val,above_4x,66,0.14513830208333334,0.14272282291666666,0.85689846875,0.8597840520833334,96
coco_val,above_4x,67,0.14527320833333332,0.14226592708333333,0.8578958645833333,0.8600030729166667,96
coco_val,above_4x,68,0.14321296875,0.14048572916666666,0.85793496875,0.8607698333333333,96
coco_val,above_4x,69,0.14387634375,0.1388515,0.8580803854166666,0.8617966770833334,96
coco_val,above_4x,70,0.14527963541666666,0.14173530208333332,0.8595672812499999,0.86202465625,96
coco_val,above_4x,71,0.14296036458333333,0.13981073958333332,0.8606135104166667,0.8607662916666667,96
coco_val,above_4x,72,0.14272190625,0.13869585416666666,0.8610465,0.862412375,96
coco_val,above_4x,73,0.14519236458333332,0.13913785416666666,0.8611162812500001,0.8630801354166667,96
coco_val,above_4x,74,0.14403263541666667,0.13722719791666668,0.8618791875,0.8644761041666666,96
coco_val,above_4x,75,0.14190661458333334,0.13636410416666667,0.8623817291666667,0.8647289791666667,96
coco_val,above_4x,76,0.14259707291666665,0.13646823958333335,0.8628241041666667,0.8639138645833334,96
coco_val,above_4x,77,0.1410563125,0.13346910416666666,0.8633439791666667,0.8637370520833333,96
coco_val,above_4x,78,0.13870280208333333,0.1321123125,0.8638215520833333,0.8637873125,96
coco_val,above_4x,79,0.14025570833333334,0.1334625,0.8641303229166667,0.8641520208333334,96
coco_val,above_4x,80,0.13943969791666666,0.13321308333333334,0.866285875,0.8676503958333334,96
coco_val,above_4x,81,0.13819719791666665,0.13215667708333334,0.866943875,0.8671735208333334,96
coco_val,above_4x,82,0.13846664583333332,0.13351171875,0.86769621875,0.8673438541666667,96
coco_val,above_4x,83,0.1392625625,0.13483117708333334,0.8677508125000001,0.8659399270833333,96
coco_val,above_4x,84,0.13812651041666665,0.13465616666666666,0.8683445833333333,0.8672191979166667,96
coco_val,above_4x,85,0.13590547916666665,0.13358965625,0.8690565833333334,0.8674052916666667,96
coco_val,above_4x,86,0.13730609375,0.131185,0.8688450520833334,0.8676910520833333,96
coco_val,above_4x,87,0.13498169791666667,0.13231615625,0.8690051458333333,0.8691506979166667,96
coco_val,above_4x,88,0.13633544791666666,0.131697125,0.8688104479166667,0.86979384375,96
coco_val,above_4x,89,0.1362030625,0.13434046875,0.8699208229166667,0.8702931875000001,96
coco_val,above_4x,90,0.13597085416666668,0.13350747916666666,0.8704625833333334,0.87032984375,96
coco_val,above_4x,91,0.13672859375,0.13372202083333334,0.87048778125,0.8712808229166668,96
coco_val,above_4x,92,0.13738782291666665,0.13486198958333334,0.8703836875,0.8720607187499999,96
coco_val,above_4x,93,0.13538982291666665,0.13470602083333333,0.8703375833333333,0.8722849479166667,96
coco_val,above_4x,94,0.13802551041666666,0.13525866666666667,0.8713512291666666,0.87339340625,96
coco_val,above_4x,95,0.14123597916666666,0.13768194791666666,0.87240678125,0.8738628958333333,96
coco_val,above_4x,96,0.14137069791666668,0.13560104166666667,0.8725049791666667,0.8746604583333334,96
coco_val,above_4x,97,0.14067080208333332,0.13835811458333333,0.87267815625,0.8747426770833333,96
coco_val,above_4x,98,0.13869004166666668,0.13824580208333334,0.8724394583333334,0.8752832916666667,96
coco_val,above_4x,99,0.13606379166666668,0.1377215,0.8722437083333333,0.8762267916666667,96
coco_val,above_4x,100,0.13709409375,0.13509007291666666,0.8725270833333334,0.87663346875,96
coco_val,above_4x,101,0.13790111458333335,0.13393263541666667,0.8730122083333334,0.8769822708333334,96
coco_val,above_4x,102,0.13727617708333334,0.13349404166666667,0.8740238124999999,0.8771759270833334,96
coco_val,above_4x,103,0.1389126875,0.13306038541666668,0.8749140624999999,0.8773590729166667,96
coco_val,above_4x,104,0.1367493125,0.13145533333333334,0.87504290625,0.8779033333333334,96
coco_val,above_4x,105,0.13625238541666668,0.132968125,0.8757413125000001,0.8780910104166666,96
coco_val,above_4x,106,0.13652421875,0.13203180208333334,0.8743071875,0.87846128125,96
coco_val,above_4x,107,0.13662225,0.13122067708333332,0.8747904270833334,0.8790049166666667,96
coco_val,above_4x,108,0.13647914583333334,0.12994559375,0.8754292604166666,0.8796066770833333,96
coco_val,above_4x,109,0.13718288541666665,0.13120316666666668,0.8766281979166667,0.8800450729166668,96
coco_val,above_4x,110,0.13509920833333333,0.13245201041666668,0.87707146875,0.8805643229166668,96
coco_val,above_4x,111,0.13476492708333335,0.13409441666666666,0.87818565625,0.88133115625,96
coco_val,above_4x,112,0.13411483333333332,0.13374830208333333,0.87900053125,0.8816452708333333,96
coco_val,above_4x,113,0.13122597916666667,0.1324874375,0.879347375,0.8817122604166667,96
coco_val,above_4x,114,0.131117875,0.13271776041666666,0.879745125,0.881829125,96
coco_val,above_4x,115,0.13140227083333333,0.13145402083333332,0.8794360625,0.8822096666666667,96
coco_val,above_4x,116,0.13035844791666665,0.12958939583333334,0.8798700625000001,0.8821178541666667,96
coco_val,above_4x,117,0.12858913541666667,0.12933633333333333,0.88052078125,0.8825899062500001,96
coco_val,above_4x,118,0.12991671875,0.13001722916666666,0.8809150104166666,0.8827827708333333,96
coco_val,above_4x,119,0.12788994791666666,0.13121328125,0.8809207604166667,0.8828258854166666,96
coco_val,above_4x,120,0.12908889583333333,0.13040844791666667,0.8815426145833333,0.8829231979166666,96
coco_val,above_4x,121,0.12720405208333332,0.13060707291666665,0.8821409791666667,0.8828500104166667,96
coco_val,above_4x,122,0.12571428125,0.12955241666666667,0.8821720625,0.8831355833333333,96
coco_val,above_4x,123,0.127560625,0.12871240625,0.8834340104166666,0.8831413437500001,96
coco_val,above_4x,124,0.12327422916666668,0.12910998958333333,0.88389753125,0.883593,96
coco_val,above_4x,125,0.1237426875,0.12657765625,0.8834385625,0.88303621875,96
coco_val,above_4x,126,0.12479454166666666,0.12433442708333332,0.8835164791666666,0.8836184583333333,96
coco_val,above_4x,127,0.12383963541666666,0.12476722916666666,0.8837168125,0.8832689270833334,96
coco_val,above_4x,128,0.12308679166666665,0.12476535416666666,0.8846261666666666,0.8833093125000001,96
coco_val,above_4x,129,0.12328370833333334,0.12391825000000001,0.8848837291666666,0.8836680520833333,96
coco_val,above_4x,130,0.12214393750000001,0.12394979166666666,0.8851724895833333,0.8839033541666667,96
coco_val,above_4x,131,0.12042834375,0.122083125,0.8859056979166667,0.8838585729166667,96
coco_val,above_4x,132,0.1208173125,0.12401471874999999,0.8864023541666667,0.88414571875,96
coco_val,above_4x,133,0.11895653125,0.12432433333333333,0.8864666666666667,0.8847889375000001,96
coco_val,above_4x,134,0.12153514583333334,0.12142903125,0.8868513541666667,0.8851864166666666,96
coco_val,above_4x,135,0.11941598958333333,0.12254708333333332,0.8868918333333333,0.8855342395833333,96
coco_val,above_4x,136,0.12163886458333334,0.12393579166666667,0.8868596458333333,0.8857821458333333,96
coco_val,above_4x,137,0.12141507291666666,0.12348497916666666,0.8868963020833333,0.8859841354166668,96
coco_val,above_4x,138,0.12188295833333333,0.12220947916666668,0.8871092395833333,0.8864391041666666,96
coco_val,above_4x,139,0.12233711458333334,0.12113607291666667,0.8868756979166666,0.88660584375,96
coco_val,above_4x,140,0.12404948958333334,0.12090890625,0.8869761354166666,0.8862439583333334,96
coco_val,above_4x,141,0.12161272916666667,0.11944525,0.8869957708333334,0.8865696458333333,96
coco_val,above_4x,142,0.12204741666666667,0.12200143749999999,0.8872908854166667,0.8867483020833333,96
coco_val,above_4x,143,0.1214158125,0.11984768750000001,0.8876861041666667,0.8868547916666666,96
coco_val,above_4x,144,0.11909581250000001,0.12026339583333334,0.8879075625,0.8872535416666666,96
coco_val,above_4x,145,0.11892563541666666,0.11955115625,0.8882019375,0.8874070000000001,96
coco_val,above_4x,146,0.11930502083333333,0.12302894791666667,0.8885877187500001,0.8869222083333334,96
coco_val,above_4x,147,0.11957747916666667,0.12346502083333333,0.8883701979166667,0.8873361770833333,96
coco_val,above_4x,148,0.12132673958333333,0.12445426041666667,0.8886976875,0.8881971666666667,96
coco_val,above_4x,149,0.12050790625,0.12771782291666667,0.888815875,0.888373875,96
coco_val,above_4x,150,0.11966051041666666,0.12439492708333333,0.8888387291666667,0.8884219062500001,96
coco_val,leaf_to_4x,4,0.15568127083333333,0.15566966666666668,0.8854951458333334,0.8855053020833333,96
coco_val,leaf_to_4x,5,0.15144698958333333,0.14868284375,0.8830281458333333,0.8830348333333333,96
coco_val,leaf_to_4x,6,0.13549401041666667,0.14023070833333334,0.8827179791666667,0.8827189583333334,96
coco_val,leaf_to_4x,7,0.12361695833333335,0.12315282291666667,0.8828343541666667,0.8828367500000001,96
coco_val,leaf_to_4x,8,0.12215472916666666,0.11821508333333335,0.8871409375,0.8843972291666667,96
coco_val,leaf_to_4x,9,0.11973994791666666,0.12717503125,0.8890693229166667,0.8882161354166667,96
coco_val,leaf_to_4x,10,0.10826942708333333,0.11288795833333333,0.8918142604166667,0.8924483958333332,96
coco_val,leaf_to_4x,11,0.109377125,0.11030389583333333,0.8947928854166666,0.893253875,96
coco_val,leaf_to_4x,12,0.11550317708333334,0.11893196875,0.8950536041666667,0.8955683958333333,96
coco_val,leaf_to_4x,13,0.11099260416666668,0.1107514375,0.8965470416666667,0.8975811666666668,96
coco_val,leaf_to_4x,14,0.1037153125,0.10052608333333334,0.9001519895833333,0.9038696875,96
coco_val,leaf_to_4x,15,0.10420122916666667,0.10319236458333332,0.9021988125,0.9056483541666666,96
coco_val,leaf_to_4x,16,0.10186731249999999,0.10257291666666667,0.9021544479166667,0.9087361875000001,96
coco_val,leaf_to_4x,17,0.10142626041666668,0.10266211458333334,0.9045205104166666,0.909662375,96
coco_val,leaf_to_4x,18,0.10274733333333334,0.10136654166666666,0.9059461145833333,0.9107954791666667,96
coco_val,leaf_to_4x,19,0.10301942708333334,0.10001913541666667,0.90651965625,0.91201521875,96
coco_val,leaf_to_4x,20,0.09620861458333334,0.10156033333333332,0.9068165520833333,0.9132220208333334,96
coco_val,leaf_to_4x,21,0.10089866666666668,0.10264964583333334,0.9084558958333333,0.9140055104166667,96
coco_val,leaf_to_4x,22,0.10001802083333333,0.10244129166666667,0.9089061770833333,0.9143561666666667,96
coco_val,leaf_to_4x,23,0.10117032291666667,0.10069499999999999,0.9092646770833334,0.9147213750000001,96
coco_val,leaf_to_4x,24,0.09082863541666668,0.09523233333333332,0.9101880833333333,0.9150194791666667,96
coco_val,leaf_to_4x,25,0.09294882291666667,0.09312226041666666,0.9107150625,0.9161311354166667,96
coco_val,leaf_to_4x,26,0.08978453125000001,0.09073829166666668,0.9110812708333333,0.9167781354166666,96
coco_val,leaf_to_4x,27,0.08960804166666668,0.090449375,0.9121635104166667,0.9169232291666667,96
coco_val,leaf_to_4x,28,0.09155969791666667,0.08800372916666667,0.9131539895833334,0.9166504895833333,96
coco_val,leaf_to_4x,29,0.09082251041666667,0.09109976041666668,0.91451440625,0.9169762604166666,96
coco_val,leaf_to_4x,30,0.08725671875,0.08855788541666666,0.9145098854166666,0.9175165208333333,96
coco_val,leaf_to_4x,31,0.08963488541666666,0.09296053124999999,0.9144064166666667,0.9189751979166667,96
coco_val,leaf_to_4x,32,0.08996214583333334,0.095257,0.9142825833333333,0.9192502291666668,96
coco_val,leaf_to_4x,33,0.09062447916666666,0.0946551875,0.91468134375,0.9196761041666667,96
coco_val,leaf_to_4x,34,0.09462770833333334,0.09446836458333334,0.9143418541666667,0.9197364270833334,96
coco_val,leaf_to_4x,35,0.09126729166666665,0.09381820833333333,0.9152944791666666,0.9200155104166666,96
coco_val,leaf_to_4x,36,0.09149809375000001,0.09238383333333333,0.9181269583333332,0.9207645104166667,96
coco_val,leaf_to_4x,37,0.08944554166666667,0.09067247916666667,0.91865715625,0.921423125,96
coco_val,leaf_to_4x,38,0.08733288541666667,0.0923105,0.9191249895833334,0.9219046249999999,96
coco_val,leaf_to_4x,39,0.0870798125,0.09180131250000001,0.9207920104166667,0.92263034375,96
coco_val,leaf_to_4x,40,0.0858361875,0.09095112500000001,0.9214154166666666,0.9223476979166666,96
coco_val,leaf_to_4x,41,0.08851636458333334,0.09057795833333333,0.9210365625,0.9232143020833333,96
coco_val,leaf_to_4x,42,0.09222221874999999,0.0937824375,0.9213443854166666,0.9236367708333333,96
coco_val,leaf_to_4x,43,0.09264780208333334,0.09315436458333333,0.9220841979166666,0.92384603125,96
coco_val,leaf_to_4x,44,0.08860405208333333,0.08936184375,0.9222136041666666,0.9241275,96
coco_val,leaf_to_4x,45,0.0881389375,0.09126667708333334,0.9223779583333332,0.9245158958333333,96
coco_val,leaf_to_4x,46,0.08758995833333333,0.08976275,0.922844875,0.9242878333333334,96
coco_val,leaf_to_4x,47,0.08741145833333334,0.08647221875,0.9231594583333332,0.92453234375,96
coco_val,leaf_to_4x,48,0.08945183333333334,0.08897181250000001,0.9234318020833333,0.9254335208333333,96
coco_val,leaf_to_4x,49,0.08895617708333332,0.08890669791666667,0.92432290625,0.9257531145833333,96
coco_val,leaf_to_4x,50,0.08902488541666666,0.08910379166666667,0.9242312291666667,0.9257267916666666,96
coco_val,leaf_to_4x,51,0.0887746875,0.09364746875,0.92504690625,0.92592709375,96
coco_val,leaf_to_4x,52,0.08665058333333332,0.08825396875000001,0.9252663333333334,0.9267945416666666,96
coco_val,leaf_to_4x,53,0.08462417708333332,0.09032194791666666,0.92535265625,0.9268084583333334,96
coco_val,leaf_to_4x,54,0.08570094791666666,0.09078320833333332,0.9258103958333334,0.9272372604166667,96
coco_val,leaf_to_4x,55,0.08699069791666668,0.08996228125,0.9263514375,0.9271717291666667,96
coco_val,leaf_to_4x,56,0.08987747916666666,0.09167352083333334,0.9264019375,0.9281917812499999,96
coco_val,leaf_to_4x,57,0.08730031249999999,0.09339069791666667,0.9266996875000001,0.9281365416666666,96
coco_val,leaf_to_4x,58,0.08504967708333333,0.09108960416666667,0.9273111979166666,0.9281387291666667,96
coco_val,leaf_to_4x,59,0.08841462500000001,0.09325110416666667,0.9275281979166666,0.9276079583333333,96
coco_val,leaf_to_4x,60,0.08970466666666667,0.09008448958333333,0.9279825416666667,0.92797759375,96
coco_val,leaf_to_4x,61,0.08823711458333333,0.09270036458333332,0.928494875,0.9285515520833334,96
coco_val,leaf_to_4x,62,0.08364536458333333,0.09097986458333333,0.9289486979166667,0.9289098229166667,96
coco_val,leaf_to_4x,63,0.08626126041666667,0.09295965625000001,0.9291465208333333,0.9294171666666666,96
coco_val,leaf_to_4x,64,0.08823585416666667,0.09359048958333333,0.9291356145833333,0.92953371875,96
coco_val,leaf_to_4x,65,0.08745599999999999,0.09283877083333332,0.9293010833333333,0.9297456041666666,96
coco_val,leaf_to_4x,66,0.08474706250000001,0.09304250000000001,0.9293467395833334,0.9313110208333333,96
coco_val,leaf_to_4x,67,0.08470122916666667,0.0933175625,0.92942125,0.9313895,96
coco_val,leaf_to_4x,68,0.08649928125,0.08897966666666667,0.9292883854166667,0.9317503645833334,96
coco_val,leaf_to_4x,69,0.08158605208333333,0.08782632291666666,0.9294035833333334,0.9322761041666667,96
coco_val,leaf_to_4x,70,0.08145886458333333,0.08744234375,0.929298375,0.9323144791666667,96
coco_val,leaf_to_4x,71,0.081625,0.08749773958333333,0.92928271875,0.9330908125,96
coco_val,leaf_to_4x,72,0.08543186458333334,0.08796389583333332,0.9294615416666666,0.9335592916666666,96
coco_val,leaf_to_4x,73,0.08556573958333334,0.08651670833333334,0.9294942083333333,0.9335753854166667,96
coco_val,leaf_to_4x,74,0.08408610416666668,0.084290125,0.9296107291666668,0.9342109791666666,96
coco_val,leaf_to_4x,75,0.08404612500000001,0.08389667708333333,0.9292141145833334,0.9340540416666667,96
coco_val,leaf_to_4x,76,0.08337573958333333,0.08118064583333333,0.9291066666666666,0.9344814479166667,96
coco_val,leaf_to_4x,77,0.0817823125,0.08191528125,0.9296867916666667,0.93476571875,96
coco_val,leaf_to_4x,78,0.08194607291666667,0.08268418749999999,0.9297999583333333,0.9346100416666667,96
coco_val,leaf_to_4x,79,0.08131507291666666,0.08332397916666666,0.92898546875,0.9347558333333333,96
coco_val,leaf_to_4x,80,0.08145029166666666,0.08320591666666667,0.9297359791666667,0.93527003125,96
coco_val,leaf_to_4x,81,0.07932394791666667,0.08260152083333333,0.9302968125,0.9351582916666666,96
coco_val,leaf_to_4x,82,0.08266082291666667,0.08415754166666667,0.9308862708333333,0.9354415625,96
coco_val,leaf_to_4x,83,0.08454025,0.07989767708333333,0.9313471666666667,0.9353895104166666,96
coco_val,leaf_to_4x,84,0.0851333125,0.080969125,0.9302399479166666,0.93540140625,96
coco_val,leaf_to_4x,85,0.08049529166666666,0.08005601041666667,0.9304847291666666,0.9354007604166666,96
coco_val,leaf_to_4x,86,0.08298723958333333,0.08050398958333334,0.9317290312500001,0.93593659375,96
coco_val,leaf_to_4x,87,0.08316696875,0.07997278125,0.93273878125,0.9357754270833333,96
coco_val,leaf_to_4x,88,0.08116892708333333,0.08097304166666668,0.9327866354166666,0.9352228958333333,96
coco_val,leaf_to_4x,89,0.08329679166666666,0.08012567708333333,0.9332882291666666,0.9351105208333333,96
coco_val,leaf_to_4x,90,0.08420754166666666,0.08050855208333334,0.9337005729166666,0.93508478125,96
coco_val,leaf_to_4x,91,0.08433185416666666,0.08171654166666667,0.9338124687499999,0.935674,96
coco_val,leaf_to_4x,92,0.08379096874999999,0.0824369375,0.93349790625,0.9356683437500001,96
coco_val,leaf_to_4x,93,0.09014586458333333,0.0849158125,0.9334599583333333,0.9357810416666666,96
coco_val,leaf_to_4x,94,0.09122458333333333,0.08694004166666668,0.9349732395833333,0.93595225,96
coco_val,leaf_to_4x,95,0.08944078125,0.08675776041666666,0.9348869166666667,0.9362232708333332,96
coco_val,leaf_to_4x,96,0.08940038541666667,0.08688605208333333,0.934343625,0.9364913541666667,96
coco_val,leaf_to_4x,97,0.09012479166666666,0.0860245625,0.93441778125,0.9366692604166666,96
coco_val,leaf_to_4x,98,0.08770939583333333,0.0875173125,0.9348301770833333,0.9365401041666667,96
coco_val,leaf_to_4x,99,0.08853983333333333,0.08744420833333333,0.9349068645833333,0.9365459791666666,96
coco_val,leaf_to_4x,100,0.0916161875,0.08655919791666666,0.9347801041666667,0.936429125,96
coco_val,leaf_to_4x,101,0.09130697916666668,0.08655871875,0.9347676145833334,0.9365574375,96
coco_val,leaf_to_4x,102,0.08896309375,0.08828094791666667,0.9346662395833333,0.9364659583333333,96
coco_val,leaf_to_4x,103,0.090041125,0.08838480208333332,0.9348481041666666,0.9364953958333334,96
coco_val,leaf_to_4x,104,0.0893845625,0.08965200000000001,0.93454321875,0.9365819479166667,96
coco_val,leaf_to_4x,105,0.08907671875,0.08924991666666666,0.9345770520833333,0.9364677812500001,96
coco_val,leaf_to_4x,106,0.08865934375000001,0.08720327083333333,0.9344314895833333,0.9365755729166666,96
coco_val,leaf_to_4x,107,0.09381169791666666,0.09048094791666667,0.9348873229166667,0.9359412395833333,96
coco_val,leaf_to_4x,108,0.09200019791666668,0.09116071875,0.9348179583333334,0.9358156875,96
coco_val,leaf_to_4x,109,0.09387573958333334,0.09089317708333333,0.9348651354166666,0.9358773020833334,96
coco_val,leaf_to_4x,110,0.09271005208333333,0.09168267708333333,0.9350628958333332,0.9361157708333333,96
coco_val,leaf_to_4x,111,0.09249704166666667,0.09116801041666667,0.9350923854166666,0.9358592395833334,96
coco_val,leaf_to_4x,112,0.0926478125,0.09083233333333333,0.9351876145833334,0.9361360312499999,96
coco_val,leaf_to_4x,113,0.09228496874999999,0.09118060416666667,0.93559775,0.93615728125,96
coco_val,leaf_to_4x,114,0.09385042708333334,0.09174861458333333,0.9355266250000001,0.93637353125,96
coco_val,leaf_to_4x,115,0.0917951875,0.09096309375,0.9355798541666666,0.9364634479166667,96
coco_val,leaf_to_4x,116,0.09094654166666667,0.09006504166666666,0.9355575416666667,0.9365703645833333,96
coco_val,leaf_to_4x,117,0.09042882291666667,0.08838072916666667,0.9357986562499999,0.9368169895833334,96
coco_val,leaf_to_4x,118,0.09165113541666665,0.08797358333333333,0.9358957708333334,0.93706009375,96
coco_val,leaf_to_4x,119,0.09137766666666668,0.08910829166666667,0.9362480937500001,0.9368055000000001,96
coco_val,leaf_to_4x,120,0.09159053125,0.09155006249999999,0.9363166145833333,0.9368774062499999,96
coco_val,leaf_to_4x,121,0.08999869791666666,0.08975689583333334,0.9362449583333333,0.9371303541666666,96
coco_val,leaf_to_4x,122,0.09033432291666667,0.08767183333333334,0.9385377916666666,0.9373368854166667,96
coco_val,leaf_to_4x,123,0.08924584375,0.08951183333333333,0.93921203125,0.93746625,96
coco_val,leaf_to_4x,124,0.08560088541666666,0.089004625,0.9393235937500001,0.9378196354166667,96
coco_val,leaf_to_4x,125,0.08901702083333334,0.08824116666666666,0.9392149270833333,0.9381535104166666,96
coco_val,leaf_to_4x,126,0.08737433333333333,0.08581737499999999,0.9395534791666668,0.93866375,96
coco_val,leaf_to_4x,127,0.08903229166666667,0.08280985416666667,0.9395551666666666,0.9388758125,96
coco_val,leaf_to_4x,128,0.08762985416666667,0.08629302083333333,0.9396236041666667,0.93870803125,96
coco_val,leaf_to_4x,129,0.08775585416666666,0.08539198958333333,0.9398930416666667,0.9392009375,96
coco_val,leaf_to_4x,130,0.08549962500000001,0.08579631249999999,0.9397252083333334,0.9393192604166667,96
coco_val,leaf_to_4x,131,0.08549462499999999,0.08594884375,0.9400992812500001,0.9394048229166666,96
coco_val,leaf_to_4x,132,0.08257417708333332,0.08757185416666667,0.9401575104166667,0.9394656458333334,96
coco_val,leaf_to_4x,133,0.08223044791666666,0.08560501041666667,0.93982990625,0.9396973333333333,96
coco_val,leaf_to_4x,134,0.08606822916666666,0.08314415625,0.9397366770833333,0.9398928541666667,96
coco_val,leaf_to_4x,135,0.08675899999999999,0.08705542708333334,0.9399538125000001,0.9398512812500001,96
coco_val,leaf_to_4x,136,0.08620805208333333,0.08923460416666666,0.9400748854166667,0.939986375,96
coco_val,leaf_to_4x,137,0.08603155208333334,0.08884513541666667,0.9403380625,0.94001728125,96
coco_val,leaf_to_4x,138,0.08521098958333334,0.08900332291666667,0.9404611041666667,0.9400130416666667,96
coco_val,leaf_to_4x,139,0.08394911458333333,0.09003503125000001,0.94055475,0.94011990625,96
coco_val,leaf_to_4x,140,0.08492177083333334,0.08778332291666667,0.9405991875,0.9401901874999999,96
coco_val,leaf_to_4x,141,0.0873493125,0.08687523958333333,0.9406374166666667,0.9405411979166667,96
coco_val,leaf_to_4x,142,0.08632245833333334,0.08649465625000001,0.9409674270833334,0.94047459375,96
coco_val,leaf_to_4x,143,0.08520902083333333,0.08824784375,0.94143759375,0.9406320625000001,96
coco_val,leaf_to_4x,144,0.0830625625,0.08369871875,0.9415483229166667,0.9408136666666667,96
coco_val,leaf_to_4x,145,0.08279723958333333,0.08356039583333334,0.9417569270833334,0.9408203645833333,96
coco_val,leaf_to_4x,146,0.08183362500000001,0.08286182291666667,0.9420453020833333,0.94110859375,96
coco_val,leaf_to_4x,147,0.08055171875,0.084061375,0.9423127187500001,0.94105615625,96
coco_val,leaf_to_4x,148,0.07915770833333334,0.08514673958333334,0.9423530104166667,0.9411262604166667,96
coco_val,leaf_to_4x,149,0.07963339583333333,0.08592539583333332,0.9424087395833333,0.9410708020833334,96
coco_val,leaf_to_4x,150,0.07896942708333334,0.08527659375,0.9422360833333333,0.9413450729166667,96
coco_val,patch_to_leaf,2,1.0,1.0,0.020851,0.020849,1
coco_val,patch_to_leaf,3,0.9548034999999999,0.9545995,0.154772,0.154776,2
coco_val,patch_to_leaf,4,0.4340809479166667,0.4340721354166666,0.5120376458333333,0.51204171875,96
coco_val,patch_to_leaf,5,0.4123622708333334,0.41251184375,0.5218251875000001,0.5218266770833333,96
