window,env,arm,metric,mean,se,n,n_clusters,frac_ref_better
t40,vg/siglip,linconv,auroc,-0.016098765217391307,0.006649742575357493,115,23,0.6434782608695652
t40,vg/siglip,linconv,f1,0.02248771304347825,0.008866811074165997,115,23,0.30434782608695654
t40,vg/siglip,linconv,fnr,0.09794944347826086,0.02115781235249506,115,23,0.7304347826086957
t40,vg/siglip,linconv,fpr,-0.06812716521739129,0.012578014531221253,115,23,0.1826086956521739
t40,vg/siglip,linconv,n_good,-1.173913043478261,0.42590138735528915,115,23,0.4782608695652174
t40,vg/siglip,svmc01,cost,0.009886243478260873,0.00877493346749059,115,23,0.6
t40,vg/siglip,svmc01,oracle_cost,-0.00581887826086957,0.006253182982637412,115,23,0.48695652173913045
t40,vg/siglip,svmc01,regret,0.015705104347826092,0.004937925296868082,115,23,0.6173913043478261
t40,vg/siglip,svmc01,average_precision,-0.0028015043478260824,0.0065117291870769,115,23,0.5130434782608696
t40,vg/siglip,svmc01,auroc,0.0013028434782608636,0.003929959629336475,115,23,0.4782608695652174
t40,vg/siglip,svmc01,f1,-0.009379773913043482,0.008515067417550119,115,23,0.6173913043478261
t40,vg/siglip,svmc01,fnr,-0.007754269565217394,0.012062937217589722,115,23,0.3565217391304348
t40,vg/siglip,svmc01,fpr,0.017640565217391307,0.008858712780802375,115,23,0.6434782608695652
t40,vg/siglip,svmc01,n_good,-0.5652173913043478,0.3665137917076841,115,23,0.43478260869565216
t40,vg/siglip,svmc10,cost,0.026673139130434783,0.008656109700619537,115,23,0.6086956521739131
t40,vg/siglip,svmc10,oracle_cost,0.026774495652173907,0.008402939118585313,115,23,0.6347826086956522
t40,vg/siglip,svmc10,regret,-0.00010146086956521798,0.0029505856920677208,115,23,0.5652173913043478
t40,vg/siglip,svmc10,average_precision,-0.03088149565217391,0.007866046822417823,115,23,0.6695652173913044
t40,vg/siglip,svmc10,auroc,-0.013347600000000001,0.004780269940878651,115,23,0.6260869565217392
t40,vg/siglip,svmc10,f1,-0.017116939130434786,0.007843663836306714,115,23,0.6173913043478261
t40,vg/siglip,svmc10,fnr,0.027425469565217395,0.01363782243749412,115,23,0.4956521739130435
t40,vg/siglip,svmc10,fpr,-0.0007523217391304379,0.008123993685167327,115,23,0.5217391304347826
t40,vg/siglip,svmc10,n_good,-0.7043478260869566,0.2440985886542296,115,23,0.4434782608695652
t40,vg/siglip2_l,linear,cost,0.03252546086956522,0.01038904589443085,115,23,0.6173913043478261
t40,vg/siglip2_l,linear,oracle_cost,0.024856982608695656,0.008792665214091852,115,23,0.6086956521739131
t40,vg/siglip2_l,linear,regret,0.0076684086956521754,0.0030058430948580227,115,23,0.5652173913043478
t40,vg/siglip2_l,linear,average_precision,-0.01430468695652174,0.008314134615361004,115,23,0.5478260869565217
t40,vg/siglip2_l,linear,auroc,-0.015453017391304343,0.005270022013347956,115,23,0.6173913043478261
t40,vg/siglip2_l,linear,f1,-0.011399756521739133,0.0054360267116521305,115,23,0.6
t40,vg/siglip2_l,linear,fnr,0.03279846086956522,0.010334680958128985,115,23,0.5217391304347826
t40,vg/siglip2_l,linear,fpr,-0.0002730869565217372,0.006206699551059859,115,23,0.48695652173913045
t40,vg/siglip2_l,linear,n_good,0.11304347826086956,0.2940318304289162,115,23,0.3652173913043478
t40,vg/siglip2_l,mlp,cost,0.03134815652173912,0.0109256853007444,115,23,0.6869565217391305
t40,vg/siglip2_l,mlp,oracle_cost,0.021688104347826084,0.008888472646601695,115,23,0.6434782608695652
t40,vg/siglip2_l,mlp,regret,0.009660086956521739,0.005104654237853505,115,23,0.5478260869565217
t40,vg/siglip2_l,mlp,average_precision,-0.019623252173913044,0.007494710201657753,115,23,0.6608695652173913
t40,vg/siglip2_l,mlp,auroc,-0.010730913043478257,0.004740874452249112,115,23,0.6608695652173913
t40,vg/siglip2_l,mlp,f1,-0.02001566956521739,0.00821672600552669,115,23,0.6173913043478261
t40,vg/siglip2_l,mlp,fnr,0.009609147826086954,0.00939931361832802,115,23,0.43478260869565216
t40,vg/siglip2_l,mlp,fpr,0.021738982608695653,0.009042406822331078,115,23,0.5826086956521739
t40,vg/siglip2_l,mlp,n_good,-0.20869565217391303,0.3599469132728253,115,23,0.4434782608695652
t40,vg/siglip2_l,linconv,cost,0.016707426086956523,0.011267276686956942,115,23,0.5739130434782609
t40,vg/siglip2_l,linconv,oracle_cost,0.024561382608695656,0.008854501939038964,115,23,0.6608695652173913
t40,vg/siglip2_l,linconv,regret,-0.007853965217391304,0.006237274090493781,115,23,0.45217391304347826
t40,vg/siglip2_l,linconv,average_precision,-0.019492060869565214,0.008284795144546685,115,23,0.6260869565217392
t40,vg/siglip2_l,linconv,auroc,-0.011659869565217392,0.004979755652284546,115,23,0.6608695652173913
t40,vg/siglip2_l,linconv,f1,0.03024686956521739,0.0065758221537240875,115,23,0.28695652173913044
t40,vg/siglip2_l,linconv,fnr,0.0905086956521739,0.016817313626497996,115,23,0.6608695652173913
t40,vg/siglip2_l,linconv,fpr,-0.07380126956521739,0.00913267972138391,115,23,0.1565217391304348
t40,vg/siglip2_l,linconv,n_good,-0.5391304347826087,0.32386860718622057,115,23,0.4608695652173913
t40,vg/siglip2_l,svmc01,cost,-0.009846904347826087,0.009313706113824025,115,23,0.48695652173913045
t40,vg/siglip2_l,svmc01,oracle_cost,-0.013749156521739124,0.007586934659503933,115,23,0.46956521739130436
t40,vg/siglip2_l,svmc01,regret,0.0039022173913043456,0.004489491826466243,115,23,0.4956521739130435
t40,vg/siglip2_l,svmc01,average_precision,-0.00033625217391304406,0.0074756632791952255,115,23,0.4608695652173913
t40,vg/siglip2_l,svmc01,auroc,0.008564530434782608,0.00463036361516391,115,23,0.41739130434782606
t40,vg/siglip2_l,svmc01,f1,-0.00736004347826087,0.006598318299498375,115,23,0.5304347826086957
t40,vg/siglip2_l,svmc01,fnr,-0.024517452173913046,0.009335346922589093,115,23,0.30434782608695654
t40,vg/siglip2_l,svmc01,fpr,0.01467051304347826,0.008366571996065534,115,23,0.591304347826087
t40,vg/siglip2_l,svmc01,n_good,0.24347826086956523,0.3130764146046149,115,23,0.3217391304347826
t40,vg/siglip2_l,svmc10,cost,0.012231513043478262,0.006311029699273396,115,23,0.5826086956521739
t40,vg/siglip2_l,svmc10,oracle_cost,0.018212599999999995,0.005787672670829272,115,23,0.6434782608695652
t40,vg/siglip2_l,svmc10,regret,-0.0059811304347826095,0.0031757165897038035,115,23,0.5217391304347826
t40,vg/siglip2_l,svmc10,average_precision,-0.02566880869565218,0.006886326637465158,115,23,0.6173913043478261
t40,vg/siglip2_l,svmc10,auroc,-0.01115037391304348,0.004135652640292079,115,23,0.6347826086956522
t40,vg/siglip2_l,svmc10,f1,-0.002519617391304348,0.004242180226074805,115,23,0.5130434782608696
t40,vg/siglip2_l,svmc10,fnr,0.02499502608695652,0.008196348823244473,115,23,0.48695652173913045
t40,vg/siglip2_l,svmc10,fpr,-0.0127635652173913,0.006147267516851652,115,23,0.40869565217391307
t40,vg/siglip2_l,svmc10,n_good,-0.12173913043478261,0.2654667395212826,115,23,0.40869565217391307
t40,ALL,linear,cost,0.020075222916666666,0.004354587350309159,480,96,0.5395833333333333
t40,ALL,linear,oracle_cost,0.01632625208333333,0.0033973475382471138,480,96,0.5
t40,ALL,linear,regret,0.0037489437500000003,0.002370768099214215,480,96,0.48541666666666666
t40,ALL,linear,average_precision,-0.006299847916666666,0.0035391081641062317,480,96,0.45
t40,ALL,linear,auroc,-0.0096969,0.001967589192131129,480,96,0.5229166666666667
t40,ALL,linear,f1,-0.001260612500000001,0.006379037928247167,480,96,0.5020833333333333
t40,ALL,linear,fnr,0.021478543750000002,0.004142968727280653,480,96,0.4375
t40,ALL,linear,fpr,-0.0014033020833333324,0.002879228362828441,480,96,0.425
t40,ALL,linear,n_good,0.3229166666666667,0.1932494477345475,480,96,0.3416666666666667
t40,ALL,mlp,cost,0.031540210416666666,0.004941151208978985,480,96,0.6104166666666667
t40,ALL,mlp,oracle_cost,0.016975310416666667,0.0042692617459002945,480,96,0.50625
t40,ALL,mlp,regret,0.01456489375,0.003120683213686356,480,96,0.5354166666666667
t40,ALL,mlp,average_precision,-0.007800970833333329,0.0035488016786680778,480,96,0.48333333333333334
t40,ALL,mlp,auroc,-0.010831591666666668,0.002444775391094809,480,96,0.5395833333333333
t40,ALL,mlp,f1,-0.03720319375,0.009110976044412303,480,96,0.56875
t40,ALL,mlp,fnr,0.015413368750000002,0.004765485462440417,480,96,0.37916666666666665
t40,ALL,mlp,fpr,0.01612684166666667,0.003947330469039334,480,96,0.5291666666666667
t40,ALL,mlp,n_good,0.19583333333333333,0.21248279944145962,480,96,0.3645833333333333
t40,ALL,linconv,cost,0.007887077083333334,0.0052144357136192756,480,96,0.4791666666666667
t40,ALL,linconv,oracle_cost,0.01979438333333333,0.003998542633724989,480,96,0.5333333333333333
t40,ALL,linconv,regret,-0.01190731875,0.003119462840148361,480,96,0.36875
t40,ALL,linconv,average_precision,-0.012956391666666662,0.0038584664192468253,480,96,0.5020833333333333
t40,ALL,linconv,auroc,-0.009478775,0.0021659116788849595,480,96,0.55
t40,ALL,linconv,f1,0.021765654166666662,0.007832121250989236,480,96,0.27708333333333335
t40,ALL,linconv,fnr,0.060404612499999996,0.007998220317017468,480,96,0.5375
t40,ALL,linconv,fpr,-0.05251753333333333,0.005392687913951426,480,96,0.2125
t40,ALL,linconv,n_good,-0.058333333333333334,0.2702324643622998,480,96,0.41458333333333336
t40,ALL,svmc01,cost,0.007098668750000001,0.003718732745199337,480,96,0.5125
t40,ALL,svmc01,oracle_cost,-0.0048873562500000006,0.0025366255088193467,480,96,0.42083333333333334
t40,ALL,svmc01,regret,0.01198603125,0.002415856725893889,480,96,0.525
t40,ALL,svmc01,average_precision,0.00011073125000000313,0.0032332790849972956,480,96,0.44583333333333336
t40,ALL,svmc01,auroc,0.002190699999999998,0.001565157544542032,480,96,0.41041666666666665
t40,ALL,svmc01,f1,-0.01646466666666667,0.006254026806069205,480,96,0.525
t40,ALL,svmc01,fnr,-0.007855335416666668,0.0039812040314485125,480,96,0.26666666666666666
t40,ALL,svmc01,fpr,0.014954031250000001,0.003492209686147214,480,96,0.5395833333333333
t40,ALL,svmc01,n_good,-0.26875,0.16205446682920607,480,96,0.4
t40,ALL,svmc10,cost,0.009703633333333333,0.003475520421300135,480,96,0.5
t40,ALL,svmc10,oracle_cost,0.014197670833333332,0.0029546030497329154,480,96,0.5041666666666667
t40,ALL,svmc10,regret,-0.0044940625000000015,0.0020382579957889235,480,96,0.43125
t40,ALL,svmc10,average_precision,-0.014577566666666668,0.0037044623098362165,480,96,0.48541666666666666
t40,ALL,svmc10,auroc,-0.0070855,0.0016964281727753655,480,96,0.5
t40,ALL,svmc10,f1,-0.0031597520833333346,0.0053770882856531465,480,96,0.4666666666666667
t40,ALL,svmc10,fnr,0.016932285416666668,0.0041848346150397155,480,96,0.4083333333333333
t40,ALL,svmc10,fpr,-0.007228645833333333,0.0032346190691736948,480,96,0.4125
t40,ALL,svmc10,n_good,0.425,0.2108098419753789,480,96,0.34791666666666665
t80,caltech/siglip,linear,cost,-0.007175299999999999,0.00720672902200899,30,6,0.06666666666666667
t80,caltech/siglip,linear,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip,linear,regret,-0.007175299999999999,0.00720672902200899,30,6,0.06666666666666667
t80,caltech/siglip,linear,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip,linear,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip,linear,f1,0.0321288,0.040283084776847305,30,6,0.06666666666666667
t80,caltech/siglip,linear,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip,linear,fpr,-0.007175299999999999,0.00720672902200899,30,6,0.06666666666666667
t80,caltech/siglip,linear,n_good,-0.7,0.5927337794772062,30,6,0.43333333333333335
t80,caltech/siglip,mlp,cost,-0.0028851666666666665,0.010823806577653007,30,6,0.1
t80,caltech/siglip,mlp,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip,mlp,regret,-0.0028851666666666665,0.010823806577653007,30,6,0.1
t80,caltech/siglip,mlp,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip,mlp,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip,mlp,f1,0.010435533333333339,0.05769374959233548,30,6,0.1
t80,caltech/siglip,mlp,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip,mlp,fpr,-0.0028851666666666665,0.010823806577653007,30,6,0.1
t80,caltech/siglip,mlp,n_good,-0.7,0.7243387789333571,30,6,0.36666666666666664
t80,caltech/siglip,linconv,cost,-0.0010064333333333333,0.01541772117094842,30,6,0.1
t80,caltech/siglip,linconv,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip,linconv,regret,-0.0010064333333333333,0.01541772117094842,30,6,0.1
t80,caltech/siglip,linconv,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip,linconv,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip,linconv,f1,0.006503466666666668,0.08383371051061607,30,6,0.1
t80,caltech/siglip,linconv,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip,linconv,fpr,-0.0010064333333333333,0.01541772117094842,30,6,0.1
t80,caltech/siglip,linconv,n_good,0.03333333333333333,1.04232645771104,30,6,0.36666666666666664
t80,caltech/siglip,svmc01,cost,0.005874166666666667,0.006835403595285684,30,6,0.2
t80,caltech/siglip,svmc01,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip,svmc01,regret,0.005874166666666667,0.006835403595285684,30,6,0.2
t80,caltech/siglip,svmc01,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip,svmc01,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip,svmc01,f1,-0.027186766666666664,0.03902986967126303,30,6,0.2
t80,caltech/siglip,svmc01,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip,svmc01,fpr,0.005874166666666667,0.006835403595285684,30,6,0.2
t80,caltech/siglip,svmc01,n_good,-0.26666666666666666,0.2996294007232565,30,6,0.4
t80,caltech/siglip,svmc10,cost,0.00038256666666666614,0.005372338983947723,30,6,0.1
t80,caltech/siglip,svmc10,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip,svmc10,regret,0.00038256666666666614,0.005372338983947723,30,6,0.1
t80,caltech/siglip,svmc10,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip,svmc10,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip,svmc10,f1,0.005457366666666671,0.03251416769530545,30,6,0.1
t80,caltech/siglip,svmc10,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip,svmc10,fpr,0.00038256666666666614,0.005372338983947723,30,6,0.1
t80,caltech/siglip,svmc10,n_good,-0.36666666666666664,0.4424678268278698,30,6,0.4666666666666667
t80,caltech/siglip2_l,linear,cost,0.0046929,0.009493208223812786,30,6,0.13333333333333333
t80,caltech/siglip2_l,linear,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,linear,regret,0.0046929,0.009493208223812786,30,6,0.13333333333333333
t80,caltech/siglip2_l,linear,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,linear,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,linear,f1,-0.03631983333333333,0.050809244325586186,30,6,0.13333333333333333
t80,caltech/siglip2_l,linear,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,linear,fpr,0.0046929,0.009493208223812786,30,6,0.13333333333333333
t80,caltech/siglip2_l,linear,n_good,-0.03333333333333333,0.30731814857642964,30,6,0.26666666666666666
t80,caltech/siglip2_l,mlp,cost,0.007976833333333332,0.014444646559277404,30,6,0.16666666666666666
t80,caltech/siglip2_l,mlp,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,mlp,regret,0.007976833333333332,0.014444646559277404,30,6,0.16666666666666666
t80,caltech/siglip2_l,mlp,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,mlp,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,mlp,f1,-0.04888656666666667,0.07959919332131313,30,6,0.16666666666666666
t80,caltech/siglip2_l,mlp,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,mlp,fpr,0.007976833333333332,0.014444646559277404,30,6,0.16666666666666666
t80,caltech/siglip2_l,mlp,n_good,-0.16666666666666666,0.6291087169780577,30,6,0.3
t80,caltech/siglip2_l,linconv,cost,0.003064133333333333,0.007342897649777717,30,6,0.1
t80,caltech/siglip2_l,linconv,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,linconv,regret,0.003064133333333333,0.007342897649777717,30,6,0.1
t80,caltech/siglip2_l,linconv,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,linconv,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,linconv,f1,-0.006314866666666665,0.033025254877872556,30,6,0.1
t80,caltech/siglip2_l,linconv,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,linconv,fpr,0.003064133333333333,0.007342897649777717,30,6,0.1
t80,caltech/siglip2_l,linconv,n_good,0.5,0.7019021774198074,30,6,0.26666666666666666
t80,caltech/siglip2_l,svmc01,cost,0.0038206,0.005763035701433751,30,6,0.16666666666666666
t80,caltech/siglip2_l,svmc01,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,svmc01,regret,0.0038206,0.005763035701433751,30,6,0.16666666666666666
t80,caltech/siglip2_l,svmc01,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,svmc01,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,svmc01,f1,-0.024767033333333334,0.024781838059321683,30,6,0.16666666666666666
t80,caltech/siglip2_l,svmc01,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,svmc01,fpr,0.0038206,0.005763035701433751,30,6,0.16666666666666666
t80,caltech/siglip2_l,svmc01,n_good,0.23333333333333334,0.13080944580232393,30,6,0.13333333333333333
t80,caltech/siglip2_l,svmc10,cost,-0.004039666666666666,0.0036615339946227156,30,6,0.06666666666666667
t80,caltech/siglip2_l,svmc10,oracle_cost,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,svmc10,regret,-0.004039666666666666,0.0036615339946227156,30,6,0.06666666666666667
t80,caltech/siglip2_l,svmc10,average_precision,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,svmc10,auroc,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,svmc10,f1,0.020563566666666665,0.01991039129234894,30,6,0.06666666666666667
t80,caltech/siglip2_l,svmc10,fnr,0.0,0.0,30,6,0.0
t80,caltech/siglip2_l,svmc10,fpr,-0.004039666666666666,0.0036615339946227156,30,6,0.06666666666666667
t80,caltech/siglip2_l,svmc10,n_good,0.0,0.3141125063837266,30,6,0.2
t80,coco_val/siglip,linear,cost,0.006672515789473686,0.005076089374908816,95,19,0.5473684210526316
t80,coco_val/siglip,linear,oracle_cost,0.004077010526315789,0.004043238406154118,95,19,0.5052631578947369
t80,coco_val/siglip,linear,regret,0.0025954315789473684,0.004943178283055675,95,19,0.4421052631578947
t80,coco_val/siglip,linear,average_precision,-0.0010839578947368428,0.007549201275694939,95,19,0.5052631578947369
t80,coco_val/siglip,linear,auroc,-0.0020774947368421056,0.0022084520996262253,95,19,0.5157894736842106
t80,coco_val/siglip,linear,f1,-0.01013243157894737,0.0248876885065607,95,19,0.47368421052631576
t80,coco_val/siglip,linear,fnr,0.00584461052631579,0.004320654111581215,95,19,0.4
t80,coco_val/siglip,linear,fpr,0.0008279684210526317,0.0054392131170719026,95,19,0.4421052631578947
t80,coco_val/siglip,linear,n_good,2.5789473684210527,0.7418791908149432,95,19,0.2631578947368421
t80,coco_val/siglip,mlp,cost,-0.0024701894736842075,0.007515752855169856,95,19,0.4631578947368421
t80,coco_val/siglip,mlp,oracle_cost,0.011173863157894735,0.00454660190806515,95,19,0.5263157894736842
t80,coco_val/siglip,mlp,regret,-0.01364403157894737,0.004779923166875294,95,19,0.3263157894736842
t80,coco_val/siglip,mlp,average_precision,0.0036164526315789463,0.005380040575508246,95,19,0.4842105263157895
t80,coco_val/siglip,mlp,auroc,-0.006992768421052631,0.0026265807093542024,95,19,0.4842105263157895
t80,coco_val/siglip,mlp,f1,0.0037272947368421085,0.018064835788011067,95,19,0.35789473684210527
t80,coco_val/siglip,mlp,fnr,0.02273941052631579,0.010024872845049408,95,19,0.43157894736842106
t80,coco_val/siglip,mlp,fpr,-0.025209494736842107,0.007806874931052246,95,19,0.3263157894736842
t80,coco_val/siglip,mlp,n_good,2.5157894736842104,1.0080745110158902,95,19,0.2736842105263158
t80,coco_val/siglip,linconv,cost,-0.004263347368421051,0.008510704280184947,95,19,0.4105263157894737
t80,coco_val/siglip,linconv,oracle_cost,0.017341010526315793,0.005889256321173758,95,19,0.5578947368421052
t80,coco_val/siglip,linconv,regret,-0.02160431578947369,0.005055787261682943,95,19,0.2736842105263158
t80,coco_val/siglip,linconv,average_precision,0.003604136842105259,0.005515829662099698,95,19,0.42105263157894735
t80,coco_val/siglip,linconv,auroc,-0.006200105263157891,0.002480910058563728,95,19,0.4842105263157895
t80,coco_val/siglip,linconv,f1,0.005110484210526317,0.03281842828284994,95,19,0.25263157894736843
t80,coco_val/siglip,linconv,fnr,0.04125881052631579,0.014443311357573327,95,19,0.5684210526315789
t80,coco_val/siglip,linconv,fpr,-0.04552203157894737,0.012080902542755111,95,19,0.24210526315789474
t80,coco_val/siglip,linconv,n_good,3.3473684210526318,1.5983062749672132,95,19,0.2736842105263158
t80,coco_val/siglip,svmc01,cost,0.014860368421052634,0.005883928264343864,95,19,0.5578947368421052
t80,coco_val/siglip,svmc01,oracle_cost,-0.0025920842105263144,0.0031080049429960534,95,19,0.4842105263157895
t80,coco_val/siglip,svmc01,regret,0.01745241052631579,0.006833014534428646,95,19,0.631578947368421
t80,coco_val/siglip,svmc01,average_precision,-0.0011706421052631614,0.00716097807401403,95,19,0.6
t80,coco_val/siglip,svmc01,auroc,0.0019954526315789423,0.0019345242850168072,95,19,0.42105263157894735
t80,coco_val/siglip,svmc01,f1,-0.028491863157894735,0.028911444363570776,95,19,0.5894736842105263
t80,coco_val/siglip,svmc01,fnr,-0.005898968421052634,0.0033330952170481883,95,19,0.29473684210526313
t80,coco_val/siglip,svmc01,fpr,0.020759368421052634,0.00723128210257898,95,19,0.5789473684210527
t80,coco_val/siglip,svmc01,n_good,-1.4736842105263157,0.848281444842755,95,19,0.4631578947368421
t80,coco_val/siglip,svmc10,cost,0.005225873684210526,0.007191117541991599,95,19,0.5473684210526316
t80,coco_val/siglip,svmc10,oracle_cost,0.0090288,0.006618723425421416,95,19,0.5263157894736842
t80,coco_val/siglip,svmc10,regret,-0.00380297894736842,0.003972671228388307,95,19,0.45263157894736844
t80,coco_val/siglip,svmc10,average_precision,-0.008165989473684212,0.007257850787327123,95,19,0.5473684210526316
t80,coco_val/siglip,svmc10,auroc,-0.0029048315789473667,0.0024196541971901013,95,19,0.4842105263157895
t80,coco_val/siglip,svmc10,f1,-0.0281038947368421,0.013116500699129383,95,19,0.45263157894736844
t80,coco_val/siglip,svmc10,fnr,0.006991736842105262,0.006781714000309995,95,19,0.3684210526315789
t80,coco_val/siglip,svmc10,fpr,-0.0017657157894736836,0.005777615078001263,95,19,0.43157894736842106
t80,coco_val/siglip,svmc10,n_good,4.294736842105263,1.3300282212239247,95,19,0.29473684210526313
t80,coco_val/siglip2_l,linear,cost,0.0020695157894736844,0.0050594189968154474,95,19,0.47368421052631576
t80,coco_val/siglip2_l,linear,oracle_cost,-0.0026919157894736826,0.0029793427690929393,95,19,0.37894736842105264
t80,coco_val/siglip2_l,linear,regret,0.004761368421052632,0.0048606097385483354,95,19,0.45263157894736844
t80,coco_val/siglip2_l,linear,average_precision,0.0005902105263157843,0.004265544380838877,95,19,0.45263157894736844
t80,coco_val/siglip2_l,linear,auroc,-0.0016533578947368435,0.0021179675588842966,95,19,0.4842105263157895
t80,coco_val/siglip2_l,linear,f1,-0.00950232631578947,0.018090265946594835,95,19,0.5157894736842106
t80,coco_val/siglip2_l,linear,fnr,-0.0017452315789473684,0.003652603800487593,95,19,0.2631578947368421
t80,coco_val/siglip2_l,linear,fpr,0.0038146526315789484,0.005697199819627041,95,19,0.5157894736842106
t80,coco_val/siglip2_l,linear,n_good,1.2526315789473683,0.9158566890705981,95,19,0.3684210526315789
t80,coco_val/siglip2_l,mlp,cost,0.002300747368421055,0.005815721684457929,95,19,0.5473684210526316
t80,coco_val/siglip2_l,mlp,oracle_cost,0.00749981052631579,0.004257980208120086,95,19,0.42105263157894735
t80,coco_val/siglip2_l,mlp,regret,-0.005199199999999998,0.004284785671671775,95,19,0.43157894736842106
t80,coco_val/siglip2_l,mlp,average_precision,-0.0010404736842105236,0.005442155885635581,95,19,0.45263157894736844
t80,coco_val/siglip2_l,mlp,auroc,-0.006878357894736846,0.0026355234989629142,95,19,0.5473684210526316
t80,coco_val/siglip2_l,mlp,f1,-0.013723789473684208,0.01624791915449086,95,19,0.49473684210526314
t80,coco_val/siglip2_l,mlp,fnr,0.00850141052631579,0.005675106564132769,95,19,0.3263157894736842
t80,coco_val/siglip2_l,mlp,fpr,-0.006200768421052631,0.005423563818461719,95,19,0.4631578947368421
t80,coco_val/siglip2_l,mlp,n_good,1.2842105263157895,1.0494572018859727,95,19,0.3684210526315789
t80,coco_val/siglip2_l,linconv,cost,-0.013783147368421053,0.005493412598577379,95,19,0.3894736842105263
t80,coco_val/siglip2_l,linconv,oracle_cost,0.009865515789473684,0.003780723004165461,95,19,0.49473684210526314
t80,coco_val/siglip2_l,linconv,regret,-0.02364872631578948,0.005948065284925297,95,19,0.3263157894736842
t80,coco_val/siglip2_l,linconv,average_precision,0.004871831578947368,0.005971366669947689,95,19,0.4
t80,coco_val/siglip2_l,linconv,auroc,-0.004899810526315788,0.00216166975202873,95,19,0.5684210526315789
t80,coco_val/siglip2_l,linconv,f1,0.013262736842105268,0.028965710307585,95,19,0.30526315789473685
t80,coco_val/siglip2_l,linconv,fnr,0.027591442105263157,0.008908671503857586,95,19,0.5157894736842106
t80,coco_val/siglip2_l,linconv,fpr,-0.041374610526315796,0.011036200921014427,95,19,0.30526315789473685
t80,coco_val/siglip2_l,linconv,n_good,4.842105263157895,1.7999726409466215,95,19,0.24210526315789474
t80,coco_val/siglip2_l,svmc01,cost,0.0016437368421052645,0.00509375795837335,95,19,0.45263157894736844
t80,coco_val/siglip2_l,svmc01,oracle_cost,-0.0016478210526315786,0.003060730153796859,95,19,0.45263157894736844
t80,coco_val/siglip2_l,svmc01,regret,0.0032914,0.004150283972444515,95,19,0.4105263157894737
t80,coco_val/siglip2_l,svmc01,average_precision,-0.0069857999999999995,0.004943620592214383,95,19,0.5473684210526316
t80,coco_val/siglip2_l,svmc01,auroc,-0.001133400000000006,0.0014090976127788953,95,19,0.5052631578947369
t80,coco_val/siglip2_l,svmc01,f1,-0.03462081052631579,0.019879977399615764,95,19,0.5789473684210527
t80,coco_val/siglip2_l,svmc01,fnr,-0.011495273684210525,0.004103084438393542,95,19,0.14736842105263157
t80,coco_val/siglip2_l,svmc01,fpr,0.013138905263157894,0.00396811110944846,95,19,0.5894736842105263
t80,coco_val/siglip2_l,svmc01,n_good,-2.5894736842105264,1.0450074774304263,95,19,0.5789473684210527
t80,coco_val/siglip2_l,svmc10,cost,0.0005341263157894741,0.005175304421912244,95,19,0.4842105263157895
t80,coco_val/siglip2_l,svmc10,oracle_cost,0.005904126315789472,0.004397981297232797,95,19,0.5052631578947369
