scope,arm,cost,oracle_cost,regret,average_precision,auroc,f1,fnr,fpr,n_good,n_cells,window
coco_val/siglip,gp_rbf_gmm,0.2244406052631579,0.1606840855263158,0.06375641447368421,0.6975508355263158,0.95185425,0.46359738815789475,0.1210280394736842,0.10341255263157895,5.6118421052631575,152,t50
coco_val/siglip,gp_rbf_xcal,0.5872509473684211,0.167685125,0.41956584210526315,0.718099,0.9471049144736842,0.1952256644736842,0.04656845394736842,0.5406825197368421,6.980263157894737,152,t50
coco_val/siglip2_l,app,0.18926861184210528,0.12593953947368422,0.06332907894736843,0.7881646644736842,0.9636209934210527,0.36719690131578947,0.06273469736842105,0.12653392763157895,12.421052631578947,152,t50
coco_val/siglip2_l,app_gmm,0.21059426315789476,0.146032625,0.06456161842105264,0.7269000328947368,0.958539519736842,0.38285356578947366,0.06742780921052631,0.1431665,3.789473684210526,152,t50
coco_val/siglip2_l,app_xcal,0.16234825,0.11478140131578947,0.04756686184210526,0.8126198157894737,0.9679621184210527,0.6838754407894737,0.1356709407894737,0.026677256578947366,9.80921052631579,152,t50
coco_val/siglip2_l,gp_dot_anch,0.20374170394736843,0.13113194078947368,0.07260980921052632,0.7853664210526317,0.9603250592105264,0.3865757236842105,0.06681126315789473,0.1369305197368421,12.06578947368421,152,t50
coco_val/siglip2_l,gp_rbf_anch,0.18391680921052633,0.12627875,0.05763811184210526,0.7974285,0.961944105263158,0.40490486842105267,0.07292706578947368,0.11098971710526315,17.473684210526315,152,t50
coco_val/siglip2_l,gp_rbf_anch_maxvar,0.17682388815789474,0.11410842105263158,0.06271546710526316,0.820874197368421,0.966553927631579,0.4493848157894737,0.06555302631578948,0.1112708552631579,14.164473684210526,152,t50
coco_val/siglip2_l,gp_rbf_gmm,0.19103052631578946,0.13735190131578948,0.05367865789473684,0.7604547960526316,0.9604849934210526,0.5262647960526315,0.10640927631578946,0.08462130921052631,6.0131578947368425,152,t50
coco_val/siglip2_l,gp_rbf_xcal,0.6338447236842105,0.13738220394736841,0.496462552631579,0.7756576907894737,0.9598029934210526,0.176969375,0.034490085526315786,0.5993546513157895,7.125,152,t50
coco_better,app,0.3107614991023339,0.21958344524236983,0.09117804129263914,0.4618350825852783,0.9196359712746859,0.04776949012567325,0.10382621184919211,0.20693529622980253,5.596050269299821,557,t100
coco_better,app_gmm,0.34380921364452427,0.23234586535008978,0.11146334829443447,0.41952343447037704,0.9165236463195691,0.040288341113105926,0.09717998204667863,0.2466292405745063,2.9892280071813286,557,t100
coco_better,app_xcal,0.33140354757630164,0.2172051292639138,0.11419836804308797,0.5175538150807899,0.9199881023339317,0.3846631777378815,0.27635752603231595,0.05504600897666068,7.217235188509874,557,t100
coco_better,gp_dot_anch,0.34947785996409336,0.2361329946140036,0.11334491382405745,0.45895026750448836,0.9096334775583482,0.047463793536804307,0.10452232136445243,0.2449555816876122,6.734290843806104,557,t100
coco_better,gp_rbf_anch,0.32971646678635547,0.2317601777378815,0.09795624416517056,0.4779057881508079,0.9115381202872532,0.05158889048473968,0.09982293536804308,0.22989353500897666,11.105924596050269,557,t100
coco_better,gp_rbf_anch_maxvar,0.319277829443447,0.21556538240574508,0.10371245421903053,0.5510770951526033,0.9178021472172352,0.11911381867145421,0.09694878635547577,0.2223290736086176,17.197486535008977,557,t100
coco_better,gp_rbf_gmm,0.33694794614003587,0.23869538240574506,0.09825252064631956,0.430870276481149,0.9108115278276482,0.06869787612208259,0.10566665170556552,0.23128129263913824,3.675044883303411,557,t100
coco_better,gp_rbf_xcal,0.4104633752244165,0.24480156014362656,0.16566183662477557,0.5001503016157989,0.9039825062836625,0.2964049658886894,0.1980046157989228,0.21245878276481148,6.906642728904847,557,t100
coco_val,app,0.18117770065789474,0.12670144736842107,0.05447624013157895,0.7865967894736843,0.9654762894736842,0.40277445065789474,0.0673784605263158,0.11379924671052633,23.35855263157895,304,t100
coco_val,app_gmm,0.19611659539473683,0.14313881578947368,0.05297778618421052,0.7138453388157895,0.9603941710526316,0.41433758881578947,0.06660011842105262,0.1295164967105263,4.7993421052631575,304,t100
coco_val,app_xcal,0.15992676644736842,0.11752071381578948,0.04240603947368421,0.7903372138157895,0.9677520065789474,0.660962167763158,0.1251695427631579,0.03475721381578947,11.888157894736842,304,t100
coco_val,gp_dot_anch,0.19155252960526314,0.12921497039473684,0.062337582236842104,0.789331105263158,0.9630999407894736,0.3768713519736842,0.07140200657894737,0.12015053618421052,26.42105263157895,304,t100
coco_val,gp_rbf_anch,0.1731235,0.12436310855263158,0.04876040460526315,0.8008632335526316,0.9650774967105263,0.4045671907894737,0.07280391447368421,0.10031960197368421,33.151315789473685,304,t100
coco_val,gp_rbf_anch_maxvar,0.1694846644736842,0.11508180263157894,0.05440287171052632,0.8198437105263158,0.968795207236842,0.5278012302631578,0.08245848355263158,0.08702619407894736,24.595394736842106,304,t100
coco_val,gp_rbf_gmm,0.19341480592105265,0.13378113486842105,0.05963367105263158,0.7536971842105263,0.9615653289473683,0.5666269671052632,0.12483663486842105,0.06857821381578948,7.802631578947368,304,t100
coco_val,gp_rbf_xcal,0.17458744736842105,0.12664193092105264,0.04794553289473684,0.7841859703947369,0.9631678815789474,0.5764616874999999,0.10557449671052632,0.06901299342105263,10.006578947368421,304,t100
coco_better/siglip,app,0.31885235766423353,0.2290159197080292,0.08983641605839417,0.4406761605839416,0.9144882116788321,0.04606466423357664,0.11023562408759123,0.2086167408759124,4.95985401459854,274,t100
coco_better/siglip,app_gmm,0.3491894671532847,0.24519701824817516,0.10399243795620439,0.3986075072992701,0.9095856605839416,0.03917504744525547,0.10554826277372263,0.24364121532846716,2.9416058394160585,274,t100
coco_better/siglip,app_xcal,0.3522671313868613,0.2334585693430657,0.11880849270072993,0.49317041970802916,0.9122105291970802,0.3675385182481752,0.29272655109489054,0.05954056204379562,7.2700729927007295,274,t100
coco_better/siglip,gp_dot_anch,0.36028054379562047,0.24824301824817516,0.11203760218978102,0.43632231386861314,0.9033378686131387,0.04546685401459854,0.10611986131386861,0.2541607299270073,5.9416058394160585,274,t100
coco_better/siglip,gp_rbf_anch,0.3484929379562044,0.25325937591240877,0.09523351094890511,0.4520846350364963,0.9003405839416059,0.05133742700729927,0.11083276277372263,0.23766018613138687,9.306569343065693,274,t100
coco_better/siglip,gp_rbf_anch_maxvar,0.34157215328467155,0.23219813868613137,0.1093740109489051,0.5244156532846715,0.9082237919708029,0.09207517883211679,0.10357066788321168,0.23800152919708029,16.580291970802918,274,t100
coco_better/siglip,gp_rbf_gmm,0.3497349124087591,0.2559540875912409,0.09378078832116789,0.4055972189781022,0.9017519051094891,0.0605868503649635,0.11153086131386862,0.2382040291970803,3.5364963503649633,274,t100
coco_better/siglip,gp_rbf_xcal,0.440101200729927,0.26585356569343066,0.1742476496350365,0.47562798540145984,0.8923748211678832,0.29179537956204377,0.21656327737226277,0.22353793430656935,6.7700729927007295,274,t100
coco_better/siglip2_l,app,0.30292794699646647,0.21045094346289753,0.092477,0.4823211060070671,0.9246200212014134,0.049420098939929324,0.09762063250883392,0.20530732508833924,6.212014134275618,283,t100
coco_better/siglip2_l,app_gmm,0.3386000636042403,0.21990340636042402,0.11869666784452297,0.43977419081272084,0.9232409893992932,0.0413662296819788,0.08907783038869259,0.24952224028268552,3.035335689045936,283,t100
coco_better/siglip2_l,app_xcal,0.3112034699646643,0.20146858303886925,0.10973485512367491,0.5411617667844523,0.927518332155477,0.4012432367491166,0.26050907067137813,0.05069439222614841,7.166077738515901,283,t100
coco_better/siglip2_l,gp_dot_anch,0.33901872438162545,0.22440809540636042,0.11461065017667846,0.4808586042402827,0.9157288727915195,0.04939722614840989,0.10297558657243816,0.23604317667844524,7.501766784452297,283,t100
coco_better/siglip2_l,gp_rbf_anch,0.3115371272084806,0.2109446996466431,0.1005923886925795,0.5029057738515902,0.9223795512367491,0.05183235689045936,0.08916324381625443,0.22237387985865725,12.848056537102474,283,t100
coco_better/siglip2_l,gp_rbf_anch_maxvar,0.29769251236749117,0.19946158303886927,0.09823094699646644,0.5768906466431095,0.927075890459364,0.14529257243816254,0.09053749469964664,0.20715503533568905,17.795053003533567,283,t100
coco_better/siglip2_l,gp_rbf_gmm,0.3245676325088339,0.2219855406360424,0.10258204240282685,0.45533959717314487,0.9195830353356891,0.07655095406360424,0.09998893639575972,0.22457871378091873,3.8091872791519434,283,t100
coco_better/siglip2_l,gp_rbf_xcal,0.3817680954063604,0.22441905300353357,0.1573490706713781,0.5238927561837456,0.915221042402827,0.30086795759717316,0.1800361590106007,0.20173197173144877,7.03886925795053,283,t100
coco_val/siglip,app,0.1970833157894737,0.14287392763157897,0.054209309210526316,0.7535496315789474,0.9597630263157896,0.38206046710526315,0.0761025,0.12098082894736842,22.394736842105264,152,t100
coco_val/siglip,app_gmm,0.20506009210526316,0.15232775657894737,0.052732375,0.6867395131578947,0.9572123355263158,0.39398223684210526,0.07197891447368421,0.13308115789473685,4.927631578947368,152,t100
coco_val/siglip,app_xcal,0.18078544078947367,0.13217953289473683,0.04860590131578948,0.7583596381578946,0.9632968092105262,0.6355102368421053,0.1400590789473684,0.04072636842105263,11.677631578947368,152,t100
coco_val/siglip,gp_dot_anch,0.20425298026315789,0.14485082894736842,0.0594021644736842,0.7638637171052632,0.9578225065789474,0.3618527697368421,0.08141696052631579,0.12283598684210527,25.63157894736842,152,t100
coco_val/siglip,gp_rbf_anch,0.1902454210526316,0.13927618421052632,0.05096921052631579,0.7742595131578947,0.9598455921052632,0.3634012631578947,0.0802017302631579,0.1100436907894737,32.723684210526315,152,t100
coco_val/siglip,gp_rbf_anch_maxvar,0.1825474144736842,0.1269821710526316,0.05556523026315789,0.7960372302631579,0.965513677631579,0.5024813026315789,0.08743800657894737,0.09510937500000001,23.960526315789473,152,t100
coco_val/siglip,gp_rbf_gmm,0.20632242763157893,0.14713238157894737,0.05919005263157895,0.720658552631579,0.9580609539473685,0.5296529802631579,0.12817247368421053,0.07814996710526316,7.802631578947368,152,t100
coco_val/siglip,gp_rbf_xcal,0.19295270394736844,0.1411789605263158,0.05177371052631579,0.7556080657894736,0.9587010789473684,0.5498508289473684,0.11760416447368421,0.07534853289473685,10.098684210526315,152,t100
coco_val/siglip2_l,app,0.16527208552631578,0.11052896710526315,0.05474317105263158,0.819643947368421,0.9711895526315789,0.42348843421052634,0.05865442105263158,0.1066176644736842,24.32236842105263,152,t100
coco_val/siglip2_l,app_gmm,0.18717309868421053,0.133949875,0.05322319736842105,0.7409511644736843,0.9635760065789473,0.43469294078947374,0.06122132236842105,0.12595183552631578,4.671052631578948,152,t100
coco_val/siglip2_l,app_xcal,0.13906809210526316,0.10286189473684211,0.03620617763157894,0.8223147894736842,0.9722072039473685,0.6864140986842105,0.11028000657894738,0.028788059210526313,12.098684210526315,152,t100
coco_val/siglip2_l,gp_dot_anch,0.17885207894736843,0.11357911184210527,0.065273,0.8147984934210527,0.9683773750000001,0.3918899342105263,0.06138705263157895,0.1174650855263158,27.210526315789473,152,t100
coco_val/siglip2_l,gp_rbf_anch,0.15600157894736844,0.10945003289473684,0.04655159868421053,0.8274669539473685,0.9703094013157895,0.4457331184210527,0.06540609868421053,0.09059551315789474,33.578947368421055,152,t100
coco_val/siglip2_l,gp_rbf_anch_maxvar,0.1564219144736842,0.10318143421052632,0.05324051315789474,0.8436501907894737,0.9720767368421053,0.5531211578947368,0.0774789605263158,0.07894301315789473,25.230263157894736,152,t100
coco_val/siglip2_l,gp_rbf_gmm,0.1805071842105263,0.12042988815789474,0.06007728947368421,0.7867358157894737,0.9650697039473685,0.6036009539473683,0.12150079605263157,0.05900646052631579,7.802631578947368,152,t100
coco_val/siglip2_l,gp_rbf_xcal,0.1562221907894737,0.11210490131578947,0.044117355263157895,0.812763875,0.9676346842105262,0.6030725460526316,0.09354482894736842,0.06267745394736841,9.914473684210526,152,t100
coco_better,app,0.29236693097345134,0.21134477699115045,0.08102216814159291,0.46359869380530977,0.9256307256637168,0.05343328495575221,0.09988100707964602,0.19248594159292037,7.495575221238938,565,t150
coco_better,app_gmm,0.3313264654867257,0.22660312389380532,0.10472334867256637,0.4178914619469027,0.9207814938053097,0.042537964601769916,0.09033414867256638,0.2409923557522124,3.0867256637168143,565,t150
coco_better,app_xcal,0.29959749911504424,0.20691285486725663,0.0926846407079646,0.5214482778761061,0.9258696300884957,0.3673583327433628,0.23996562654867257,0.059631881415929205,8.260176991150443,565,t150
coco_better,gp_dot_anch,0.32082973805309734,0.22345586194690265,0.09737390796460177,0.4623094743362832,0.9174650796460176,0.04951968672566372,0.09892830442477876,0.22190146371681416,8.352212389380531,565,t150
coco_better,gp_rbf_anch,0.3066960902654867,0.21753450619469028,0.08916159115044249,0.4820951380530974,0.920167417699115,0.05479813451327434,0.09547825840707964,0.21121782123893806,12.68849557522124,565,t150
coco_better,gp_rbf_anch_maxvar,0.2888260300884956,0.19849369026548672,0.09033235221238937,0.5684095203539823,0.9276054371681416,0.14736624778761062,0.09338830973451327,0.1954377646017699,23.679646017699117,565,t150
coco_better,gp_rbf_gmm,0.3147153575221239,0.2267044336283186,0.08801093982300884,0.431102,0.9182718353982301,0.08440985132743363,0.1083382814159292,0.20637709557522124,3.879646017699115,565,t150
coco_better,gp_rbf_xcal,0.3824973504424779,0.2271281716814159,0.15536917345132742,0.5145436796460177,0.9153485610619468,0.365186614159292,0.3614206265486726,0.021076720353982302,8.148672566371681,565,t150
coco_val,app,0.16310009210526316,0.11975200000000001,0.04334810197368421,0.8042700690789474,0.9677462105263157,0.47431132236842105,0.07154778289473684,0.09155229934210526,33.69407894736842,304,t150
coco_val,app_gmm,0.1884283059210526,0.13835877631578947,0.05006954276315789,0.7185781118421053,0.9625248585526315,0.4200460789473684,0.06342957236842105,0.1249987730263158,5.5855263157894735,304,t150
coco_val,app_xcal,0.1458277467105263,0.11188331907894737,0.0339444375,0.7916888059210526,0.9700717039473684,0.6270760460526316,0.10275686513157894,0.043070884868421054,13.220394736842104,304,t150
coco_val,gp_dot_anch,0.16144522368421055,0.12221442434210526,0.039230799342105264,0.8053602730263157,0.9654369111842105,0.4653545065789474,0.07789307236842107,0.0835521677631579,37.983552631578945,304,t150
coco_val,gp_rbf_anch,0.1575475855263158,0.11737629934210526,0.040171279605263156,0.8169684802631579,0.9671804638157894,0.4550073585526316,0.07419321710526317,0.08335437171052631,43.75,304,t150
coco_val,gp_rbf_anch_maxvar,0.16619431907894736,0.11153224013157893,0.054662052631578945,0.8277096315789474,0.9697528388157896,0.5870014934210527,0.09873283223684211,0.06746146381578948,33.56907894736842,304,t150
coco_val,gp_rbf_gmm,0.1803014111842105,0.12416370394736843,0.056137694078947364,0.7671185855263157,0.9653159638157894,0.6217114177631579,0.1262338782894737,0.05406751315789473,9.18421052631579,304,t150
coco_val,gp_rbf_xcal,0.15164589802631578,0.11931859539473684,0.03232732236842105,0.7913278421052631,0.9651915690789473,0.632021759868421,0.10959736513157896,0.04204857236842106,11.447368421052632,304,t150
coco_better/siglip,app,0.30141552857142856,0.22336974999999998,0.07804584285714286,0.4396707714285714,0.9201527321428571,0.048632771428571434,0.10635505357142858,0.1950605142857143,6.685714285714286,280,t150
coco_better/siglip,app_gmm,0.33822214642857146,0.2406648107142857,0.09755733571428572,0.395408725,0.9139670392857143,0.040839771428571425,0.09966774285714286,0.23855446428571428,3.0535714285714284,280,t150
coco_better/siglip,app_xcal,0.32087162857142854,0.22427091785714284,0.09660069642857143,0.49402077857142856,0.9182948392857142,0.345364675,0.25601700357142854,0.06485463214285714,8.346428571428572,280,t150
coco_better/siglip,gp_dot_anch,0.32780727499999995,0.23582381071428568,0.09198350357142857,0.43772743214285714,0.9130102892857143,0.04594168214285714,0.10181669285714286,0.2259906392857143,7.553571428571429,280,t150
coco_better/siglip,gp_rbf_anch,0.3219245857142857,0.23470233214285713,0.08722227857142857,0.4558052892857143,0.912659,0.05241867857142857,0.10547573928571428,0.216448825,10.95,280,t150
coco_better/siglip,gp_rbf_anch_maxvar,0.29998695357142857,0.21265766785714288,0.08732931785714286,0.5394433035714286,0.9212419071428573,0.11117185714285714,0.09887428928571429,0.20111272142857142,22.939285714285713,280,t150
coco_better/siglip,gp_rbf_gmm,0.3255213392857143,0.24065696785714286,0.08486441071428572,0.4033848464285714,0.9125488785714286,0.07787068928571428,0.1101346,0.21538676071428572,3.7357142857142858,280,t150
coco_better/siglip,gp_rbf_xcal,0.4103016642857143,0.24450125357142857,0.16580039642857144,0.48877906071428573,0.9072033321428571,0.33898713571428574,0.38608051785714287,0.024221125,8.053571428571429,280,t150
coco_better/siglip2_l,app,0.2834770807017544,0.19953076842105263,0.08394627719298246,0.4871068280701754,0.9310126140350877,0.05814957894736842,0.09352054035087719,0.18995653684210526,8.291228070175439,285,t150
coco_better/siglip2_l,app_gmm,0.3245517614035088,0.21278813333333335,0.11176364210526316,0.4399797649122807,0.9274763964912281,0.0442063649122807,0.08116430175438596,0.24338747719298245,3.119298245614035,285,t150
coco_better/siglip2_l,app_xcal,0.2786966,0.18985931929824562,0.08883728771929825,0.5483945929824562,0.9333115298245614,0.3889661368421053,0.22419585263157893,0.054500757894736844,8.175438596491228,285,t150
coco_better/siglip2_l,gp_dot_anch,0.3139746140350877,0.2113048947368421,0.10266974385964912,0.486460252631579,0.9218417157894737,0.053034919298245616,0.09609058947368421,0.21788402807017543,9.136842105263158,285,t150
coco_better/siglip2_l,gp_rbf_anch,0.2917347614035088,0.20066787017543858,0.09106688070175438,0.5079237614035088,0.9275441087719298,0.057135845614035084,0.08565617192982457,0.2060785894736842,14.396491228070175,285,t150
coco_better/siglip2_l,gp_rbf_anch_maxvar,0.27786091228070176,0.18457820350877194,0.09328270175438597,0.5968675578947369,0.9338573263157894,0.182925649122807,0.08799857543859649,0.1898623684210526,24.40701754385965,285,t150
coco_better/siglip2_l,gp_rbf_gmm,0.3040989543859649,0.21299668070175437,0.09110226666666667,0.45833288771929825,0.9238943894736843,0.09083429122807017,0.10657347719298245,0.1975254947368421,4.021052631578947,285,t150
coco_better/siglip2_l,gp_rbf_xcal,0.35518083157894736,0.21005988070175438,0.1451209543859649,0.5398562877192982,0.9233508912280702,0.39092645263157894,0.3371933649122807,0.017987480701754387,8.242105263157894,285,t150
coco_val/siglip,app,0.17893711184210526,0.13600849342105262,0.04292861842105263,0.773032072368421,0.9625835328947367,0.4409621052631579,0.07998543421052631,0.09895165789473684,32.88157894736842,152,t150
coco_val/siglip,app_gmm,0.19782467105263157,0.1485626447368421,0.04926201315789474,0.6882763552631579,0.9594686644736842,0.3921281973684211,0.06694375,0.13088094736842104,5.703947368421052,152,t150
coco_val/siglip,app_xcal,0.17117800657894736,0.12626053289473682,0.04491743421052632,0.7612389934210526,0.965981644736842,0.5993590592105263,0.1188324342105263,0.052345605263157895,12.980263157894736,152,t150
coco_val/siglip,gp_dot_anch,0.1738586907894737,0.13777663157894737,0.03608204605263158,0.7792345065789474,0.9608209013157896,0.4510950657894737,0.08808904605263158,0.08576967105263157,36.901315789473685,152,t150
coco_val/siglip,gp_rbf_anch,0.16947523684210525,0.1328567894736842,0.03661830921052631,0.79006325,0.9617797828947369,0.44689177631578947,0.08747908552631578,0.08199611184210527,43.48026315789474,152,t150
coco_val/siglip,gp_rbf_anch_maxvar,0.18002275,0.12552966447368422,0.05449301973684211,0.8028320921052632,0.9660099802631579,0.5641559210526316,0.10731947368421053,0.07270323684210526,32.99342105263158,152,t150
coco_val/siglip,gp_rbf_gmm,0.19005217105263159,0.1372504342105263,0.05280171052631579,0.7331452960526316,0.961573875,0.5868113552631579,0.12823011184210528,0.06182203289473684,9.19078947368421,152,t150
coco_val/siglip,gp_rbf_xcal,0.16894959210526314,0.1343927302631579,0.034556894736842106,0.7629587894736842,0.9613421644736843,0.6064400723684211,0.12509409210526315,0.04385551973684211,11.605263157894736,152,t150
coco_val/siglip2_l,app,0.14726307236842107,0.10349550657894738,0.04376758552631579,0.8355080657894737,0.9729088881578947,0.5076605394736842,0.06311013157894738,0.08415294078947369,34.50657894736842,152,t150
coco_val/siglip2_l,app_gmm,0.17903194078947368,0.12815490789473682,0.05087707236842105,0.7488798684210526,0.9655810526315789,0.44796396052631576,0.0599153947368421,0.11911659868421054,5.467105263157895,152,t150
coco_val/siglip2_l,app_xcal,0.12047748684210526,0.0975061052631579,0.022971440789473684,0.8221386184210526,0.9741617631578947,0.6547930328947369,0.08668129605263157,0.03379616447368421,13.460526315789474,152,t150
coco_val/siglip2_l,gp_dot_anch,0.14903175657894735,0.10665221710526317,0.04237955263157894,0.8314860394736843,0.9700529210526316,0.47961394736842106,0.06769709868421052,0.0813346644736842,39.06578947368421,152,t150
coco_val/siglip2_l,gp_rbf_anch,0.1456199342105263,0.10189580921052632,0.04372425,0.8438737105263158,0.9725811447368421,0.4631229407894737,0.06090734868421053,0.08471263157894737,44.01973684210526,152,t150
coco_val/siglip2_l,gp_rbf_anch_maxvar,0.15236588815789473,0.09753481578947368,0.05483108552631579,0.8525871710526317,0.9734956973684211,0.6098470657894737,0.09014619078947368,0.06221969078947368,34.14473684210526,152,t150
coco_val/siglip2_l,gp_rbf_gmm,0.17055065131578948,0.11107697368421053,0.059473677631578944,0.801091875,0.9690580526315788,0.656611480263158,0.12423764473684211,0.046312993421052634,9.177631578947368,152,t150
coco_val/siglip2_l,gp_rbf_xcal,0.13434220394736843,0.1042444605263158,0.03009775,0.8196968947368422,0.9690409736842106,0.657603447368421,0.09410063815789474,0.040241625,11.289473684210526,152,t150
coco_better,app,0.3411590986636508,0.2412610845606447,0.09989801955818868,0.44554429049457095,0.9077823690402221,0.045046136428742674,0.11633698970713172,0.22482211689362364,5.018327667008029,565,aulc
coco_better,app_gmm,0.37406164821183163,0.2519661122854931,0.12209553886788103,0.4080589890702444,0.9049796862147061,0.036670340945414194,0.10646603415514402,0.2675956273811162,2.889705114252882,565,aulc
coco_better,app_xcal,0.36635631431226773,0.239760532662273,0.1265957844330837,0.4959910616213432,0.9074263714191588,0.36698669459600114,0.30329896623798835,0.06305735231223274,6.40978050356494,565,aulc
coco_better,gp_dot_anch,0.3961423844645105,0.26717740966038706,0.1289649761737431,0.43564359146803816,0.8893273981067584,0.04289119333453349,0.12149885078181706,0.27464355164845095,5.783405045312176,565,aulc
coco_better,gp_rbf_anch,0.38722604234337304,0.2654034788547045,0.12182256561004948,0.454020709727494,0.8893553166085691,0.04947263540642121,0.11839981997732835,0.2688262367851216,9.32301271643657,565,aulc
coco_better,gp_rbf_anch_maxvar,0.3804632441208693,0.25409682894838387,0.12636641660346484,0.5060165357542685,0.8941149721184809,0.0918941687654059,0.11661145628674487,0.26385180588886276,13.371661601933855,565,aulc
coco_better,gp_rbf_gmm,0.3972742570428596,0.2699818513321828,0.12729240423257607,0.41341488653688885,0.8896876045568441,0.055562182548495126,0.12495536349164885,0.272318914785381,3.548976781512214,565,aulc
coco_better,gp_rbf_xcal,0.525000262442498,0.28065710614176625,0.24434315588324523,0.4662416522782198,0.8804299871111997,0.2437186834206725,0.23185757590651193,0.2931426914319971,5.839738645695456,565,aulc
coco_val,app,0.19657541008005153,0.1353348508235186,0.06124056960802355,0.7686340919442399,0.96101039333364,0.3829116828533309,0.07106962159550975,0.12550580348270152,18.376955281560544,304,aulc
coco_val,app_gmm,0.2130681943089805,0.1513404535563121,0.06172775103514906,0.7029227260075451,0.9571849660931173,0.3798588132131027,0.0668201402972028,0.14624807982149432,4.352387743835112,304,aulc
coco_val,app_xcal,0.18909657377162312,0.12844052751196172,0.0606560385305484,0.7766712369801251,0.9634149264354067,0.6472654916497976,0.1533556026637836,0.03574096013525948,10.455603606919396,304,aulc
coco_val,gp_dot_anch,0.211690565076371,0.14288762083640044,0.06880294667832168,0.7637574291728009,0.9571867670454545,0.3728232357149429,0.07584992730953258,0.1358406594589621,20.030433382407065,304,aulc
coco_val,gp_rbf_anch,0.2092059448840633,0.13930785107655502,0.06989809157618697,0.7767668091415164,0.9569180123067722,0.39206337985369893,0.08016368899521531,0.1290422715771071,25.574185682738314,304,aulc
coco_val,gp_rbf_anch_maxvar,0.20323107016010306,0.12935356813581156,0.0738774983437615,0.789679192951785,0.9622421394000736,0.4500833435084652,0.07919404637467796,0.12403703954269414,19.414772727272727,304,aulc
coco_val,gp_rbf_gmm,0.21339247027972028,0.1480621537311373,0.06533031551343393,0.7335333958870077,0.9550351073564594,0.5187055807876334,0.12459533918384247,0.08879714147037174,6.850294442399705,304,aulc
coco_val,gp_rbf_xcal,0.32304070047386824,0.1477643998665808,0.175276304402834,0.7559143494433198,0.9535618971291866,0.4801934510259478,0.12385641472672065,0.19918429377530367,8.518195620169303,304,aulc
coco_better/siglip,app,0.35481196693913264,0.2574232797712564,0.09738869315441431,0.42104674385021595,0.899138204615754,0.042914790131232367,0.12735914508718707,0.22745283186282483,4.525069095730292,280,aulc
coco_better/siglip,app_gmm,0.3850159860737133,0.27031179691631335,0.11470419458049627,0.38455628314871354,0.8951416736763852,0.035824240319332,0.1188335797457997,0.26618242790926394,2.831501849143,280,aulc
coco_better/siglip,app_xcal,0.39216835230710156,0.26038945352213744,0.13177890498528638,0.4689666409651381,0.8971679426100518,0.34607489468791247,0.32180082721906567,0.07036752897024577,6.387513160810779,280,aulc
coco_better/siglip,gp_dot_anch,0.41562316553045964,0.28672175496021673,0.1289014130091441,0.40975506571049797,0.8780739310831422,0.03926578363323879,0.13005210900535732,0.28557107820358596,5.168676583159144,280,aulc
coco_better/siglip,gp_rbf_anch,0.41036974821544797,0.289552095177113,0.12081765626140507,0.4275895035671211,0.875389775093004,0.046426628088999985,0.13125377670010638,0.2791159875887293,8.005571465095857,280,aulc
coco_better/siglip,gp_rbf_anch_maxvar,0.40566776323448317,0.27417936954128547,0.1314883986092768,0.4775977629085521,0.8820182805023272,0.07200539188390868,0.12612503193257232,0.27954275563048153,12.820101291197313,280,aulc
coco_better/siglip,gp_rbf_gmm,0.41794484583744285,0.292426721326092,0.12551812324092815,0.38633304424729875,0.8768736656436932,0.049005520882841304,0.1346580408584471,0.2832868275098076,3.4031741494915946,280,aulc
coco_better/siglip,gp_rbf_xcal,0.5527385870154984,0.30698240387694525,0.24575618184163173,0.4377414266293649,0.864920015755115,0.22655980921270383,0.2524120155801367,0.30032657553259584,5.664834843629164,280,aulc
coco_better/siglip2_l,app,0.32774575439300196,0.22538243663442975,0.1023633226917214,0.46961205561884956,0.9162748814572432,0.04714009068594578,0.10550820547409485,0.22223755481861893,5.502932579140541,285,aulc
coco_better/siglip2_l,app_gmm,0.36329949171594794,0.233942281771003,0.1293572104484696,0.4311493668177134,0.9146451020418286,0.03750159770086337,0.09431546304853493,0.26898403387977804,2.9468872694485557,285,aulc
coco_better/siglip2_l,app_xcal,0.34099711908927316,0.21949352269468686,0.12150359582039331,0.5225413696344571,0.9175048277930183,0.3875316208214919,0.2851216993092106,0.0558754243675182,6.431657191183064,285,aulc
coco_better/siglip2_l,gp_dot_anch,0.3770033714874377,0.24797594761143163,0.12902742419510355,0.4610779325631653,0.9003834358843463,0.04645299935685811,0.1130956497200933,0.26390773608551127,6.387348797602875,285,aulc
coco_better/siglip2_l,gp_rbf_anch,0.3644883663988783,0.2416785224677768,0.12280984497012115,0.4799882105166324,0.9030758486238613,0.05246520399897539,0.10577137126723064,0.2587170079254368,10.6173409633678,285,aulc
coco_better/siglip2_l,gp_rbf_anch_maxvar,0.3557009095531083,0.23436661362904204,0.12133429393108812,0.5339367336377794,0.9059994410747021,0.1114340197367014,0.10726478547680916,0.24843613596727232,13.913545415990807,285,aulc
coco_better/siglip2_l,gp_rbf_gmm,0.3769663101569533,0.24793075098728956,0.1290355574875284,0.4400216087863107,0.9022767375241505,0.06200381506211994,0.1154229085347944,0.2615434215824356,3.6922214726201914,285,aulc
