head_arm,arm,env,cell,n_steps,dead_step_rate,knob_yield,admitted_span,quantile_span,inert_rate,band
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,vg_scale/siglip+dinov3_patch/whole_image/umbrella@medium/s3,51,0.0,1.0,0.20395097,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,vg_scale/siglip+dinov3_patch/whole_image/umbrella@small/s0,51,0.0,1.0,0.19798039,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,vg_scale/siglip+dinov3_patch/whole_image/umbrella@small/s1,51,0.0,1.0,0.20871568,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,vg_scale/siglip+dinov3_patch/whole_image/umbrella@small/s2,51,0.0,1.0,0.2007941,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,vg_scale/siglip+dinov3_patch/whole_image/umbrella@small/s3,51,0.0,1.0,0.20420589,0.20000002,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@large/s0,51,0.0,1.0,0.24105881,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@large/s1,51,0.00196078431372549,0.9981325863678805,0.2114902,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@large/s2,51,0.0,1.0,0.20270589,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@large/s3,51,0.0,1.0,0.22436275,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@medium/s0,51,0.0,1.0,0.20356862,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@medium/s1,51,0.0,1.0,0.20119607,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@medium/s2,51,0.023529411764705882,0.9775910364145658,0.23487255,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@medium/s3,51,0.0,1.0,0.21244118,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@small/s0,51,0.0,1.0,0.20599999,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@small/s1,51,0.0,1.0,0.22154902,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@small/s2,51,0.0,1.0,0.2102353,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/backpack@small/s3,51,0.0,1.0,0.19845098,0.20000002,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@large/s0,51,0.09411764705882353,0.9103641456582633,0.21486275,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@large/s1,51,0.18627450980392157,0.8225957049486461,0.17852943,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@large/s2,51,0.19313725490196076,0.8160597572362278,0.1682451,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@large/s3,51,0.05392156862745098,0.9486461251167133,0.21465687,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@medium/s0,51,0.0,1.0,0.2182255,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@medium/s1,51,0.0,1.0,0.22201961,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@medium/s2,51,0.0,1.0,0.22967647,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@medium/s3,51,0.0,1.0,0.22060785,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@small/s0,51,0.0,1.0,0.21885294,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@small/s1,51,0.0,1.0,0.24021569,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@small/s2,51,0.0,1.0,0.21511765,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bicycle@small/s3,51,0.0,1.0,0.22081374,0.20000002,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@large/s0,51,0.31568627450980397,0.6993464052287581,0.15179412,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@large/s1,51,0.4470588235294118,0.5742296918767507,0.122999996,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@large/s2,51,0.2372549019607843,0.7740429505135387,0.15493138,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@large/s3,51,0.4470588235294118,0.5742296918767507,0.11923529,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@medium/s0,51,0.07647058823529411,0.9271708683473389,0.21146078,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@medium/s1,51,0.0,1.0,0.21758823,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@medium/s2,51,0.0,1.0,0.21944118,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@medium/s3,51,0.0,1.0,0.23200981,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@small/s0,51,0.0,1.0,0.21533334,0.20000002,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@small/s1,51,0.0,1.0,0.21105883,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@small/s2,51,0.0,1.0,0.19016667,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bird@small/s3,51,0.0,1.0,0.21968628,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@large/s0,51,0.10294117647058823,0.9019607843137255,0.20511766,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@large/s1,51,0.03627450980392157,0.965452847805789,0.2027549,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@large/s2,51,0.29215686274509806,0.7217553688141923,0.16879411,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@large/s3,51,0.014705882352941176,0.9859943977591036,0.1957451,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@medium/s0,51,0.000980392156862745,0.9990662931839401,0.2124902,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@medium/s1,51,0.0,1.0,0.2295098,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@medium/s2,51,0.00784313725490196,0.992530345471522,0.2155294,0.20000002,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@medium/s3,51,0.11568627450980393,0.8898225957049486,0.21757844,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@small/s0,51,0.0,1.0,0.22387254,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@small/s1,51,0.0,1.0,0.22370587,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@small/s2,51,0.0,1.0,0.21419607,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/boat@small/s3,51,0.0,1.0,0.23542157,0.20000002,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@large/s0,51,0.0,1.0,0.19606863,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@large/s1,51,0.0,1.0,0.2217647,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@large/s2,51,0.0,1.0,0.21536276,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@large/s3,51,0.0,1.0,0.20036274,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@medium/s0,51,0.0,1.0,0.21917649,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@medium/s1,51,0.0,1.0,0.21043137,0.20000002,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@medium/s2,51,0.0,1.0,0.20765686,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@medium/s3,51,0.0,1.0,0.20757844,0.20000002,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@small/s0,51,0.0,1.0,0.20398039,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@small/s1,51,0.0,1.0,0.21296078,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@small/s2,51,0.0,1.0,0.19966666,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/book@small/s3,51,0.0,1.0,0.18939216,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@large/s0,51,0.1392156862745098,0.8674136321195145,0.19745098,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@large/s1,51,0.3029411764705882,0.711484593837535,0.15851961,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@large/s2,51,0.10686274509803922,0.8982259570494865,0.18491177,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@large/s3,51,0.0,1.0,0.2292255,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@medium/s0,51,0.0,1.0,0.24271569,0.20000002,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@medium/s1,51,0.0,1.0,0.2482745,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@medium/s2,51,0.0,1.0,0.23290196,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@medium/s3,51,0.0,1.0,0.21589215,0.20000002,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@small/s0,51,0.0,1.0,0.20523529,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@small/s1,51,0.0,1.0,0.22849019,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@small/s2,51,0.0,1.0,0.20942158,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/bus@small/s3,51,0.0,1.0,0.1982157,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@large/s0,51,0.4852941176470588,0.5378151260504203,0.11986274,0.20000005,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@large/s1,51,0.47352941176470587,0.5490196078431373,0.11380392,0.20000003,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@large/s2,51,0.4725490196078432,0.5499533146591971,0.11789215,0.20000003,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@large/s3,51,0.4117647058823529,0.6078431372549019,0.15927452,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@medium/s0,51,0.00784313725490196,0.992530345471522,0.23133335,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@medium/s1,51,0.0,1.0,0.20305882,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@medium/s2,51,0.15,0.8571428571428572,0.19591177,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@medium/s3,51,0.12058823529411765,0.8851540616246498,0.20353921,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@small/s0,51,0.0,1.0,0.22228432,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@small/s1,51,0.0,1.0,0.2164608,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@small/s2,51,0.0,1.0,0.23460785,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/clock@small/s3,51,0.0,1.0,0.20966667,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@large/s0,51,0.2627450980392157,0.7497665732959851,0.19282353,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@large/s1,51,0.2568627450980392,0.7553688141923436,0.15816666,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@large/s2,51,0.2284313725490196,0.7824463118580766,0.1824902,0.19999997,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@large/s3,51,0.0,1.0,0.20669608,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@medium/s0,51,0.0,1.0,0.22394119,0.20000002,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@medium/s1,51,0.0,1.0,0.22116667,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@medium/s2,51,0.0,1.0,0.20164707,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@medium/s3,51,0.0,1.0,0.2262255,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@small/s0,51,0.0,1.0,0.21540196,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@small/s1,51,0.0,1.0,0.22638234,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@small/s2,51,0.0,1.0,0.20607844,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/dog@small/s3,51,0.0,1.0,0.2295098,0.19999997,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@large/s0,51,0.40882352941176475,0.6106442577030812,0.12809804,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@large/s1,51,0.38627450980392153,0.6321195144724557,0.13710783,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@large/s2,51,0.36372549019607847,0.6535947712418301,0.13661765,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@large/s3,51,0.3901960784313725,0.6283846872082167,0.14106862,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@medium/s0,51,0.023529411764705882,0.9775910364145658,0.20879413,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@medium/s1,51,0.39705882352941174,0.6218487394957983,0.11783333,0.20000002,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@medium/s2,51,0.14411764705882354,0.8627450980392157,0.18388236,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@medium/s3,51,0.21666666666666667,0.7936507936507936,0.19236274,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@small/s0,51,0.3715686274509804,0.6461251167133519,0.15614706,0.20000002,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@small/s1,51,0.2676470588235294,0.7450980392156863,0.15359804,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@small/s2,51,0.39705882352941174,0.6218487394957983,0.121156864,0.20000002,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/kite@small/s3,51,0.29705882352941176,0.7170868347338936,0.1529902,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@large/s0,51,0.0,1.0,0.24139215,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@large/s1,51,0.0068627450980392165,0.9934640522875816,0.21835293,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@large/s2,51,0.0,1.0,0.23367648,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@large/s3,51,0.0,1.0,0.21258824,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@medium/s0,51,0.0,1.0,0.24417648,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@medium/s1,51,0.0,1.0,0.21642157,0.20000002,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@medium/s2,51,0.0,1.0,0.22422549,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@medium/s3,51,0.0,1.0,0.21163726,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@small/s0,51,0.0,1.0,0.22543137,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@small/s1,51,0.0,1.0,0.20930393,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@small/s2,51,0.0,1.0,0.23464707,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/knife@small/s3,51,0.0,1.0,0.21236274,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@large/s0,51,0.4568627450980392,0.5648926237161531,0.11500981,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@large/s1,51,0.36764705882352944,0.6498599439775911,0.14513725,0.20000002,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@large/s2,51,0.4784313725490196,0.5443510737628385,0.09477451,0.20000003,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@large/s3,51,0.4892156862745098,0.5340802987861812,0.09246078,0.20000003,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@medium/s0,51,0.11372549019607843,0.8916900093370681,0.22802942,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@medium/s1,51,0.010784313725490198,0.9897292250233426,0.23202941,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@medium/s2,51,0.01764705882352941,0.9831932773109243,0.2295196,0.20000002,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@medium/s3,51,0.1411764705882353,0.8655462184873949,0.18108824,0.2,0.0,medium
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@small/s0,51,0.0,1.0,0.21076469,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@small/s1,51,0.0,1.0,0.22481373,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@small/s2,51,0.0,1.0,0.19397059,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/stop sign@small/s3,51,0.0,1.0,0.20885293,0.2,0.0,small
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@large/s0,51,0.00980392156862745,0.9906629318394025,0.23335294,0.2,0.0,large
linear,fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip/whole_image,vg_scale/siglip/whole_image/umbrella@large/s1,51,0.13627450980392158,0.8702147525676938,0.20117648,0.2,0.0,large
