tier,cell,class_id,source,method,k,n_positive,n_pool,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
m,d512,spods/logo_00003_0,spods,d512_alone,,30,49968,,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00003_0,spods,sift_exhaustive,,30,49968,,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00003_0,spods,d512_100_sift,100,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00003_0,spods,d512_500_sift,500,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00003_0,spods,d512_1000_sift,1000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00003_0,spods,d512_2000_sift,2000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00011_0,spods,d512_alone,,30,49968,,0.9231256378765647,1,0.3333333333333333,0.9333333333333333,0.9333333333333333
m,d512,spods/logo_00011_0,spods,sift_exhaustive,,30,49968,,0.9978136200716846,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00011_0,spods,d512_100_sift,100,30,49968,0.9333333333333333,0.939988382974604,1,0.3333333333333333,0.9333333333333333,0.9333333333333333
m,d512,spods/logo_00011_0,spods,d512_500_sift,500,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00011_0,spods,d512_1000_sift,1000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00011_0,spods,d512_2000_sift,2000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00014_0,spods,d512_alone,,30,49968,,0.9217477957231737,1,0.3333333333333333,0.9,0.9666666666666667
m,d512,spods/logo_00014_0,spods,sift_exhaustive,,30,49968,,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00014_0,spods,d512_100_sift,100,30,49968,0.9666666666666667,0.9717428087986464,1,0.3333333333333333,0.9666666666666667,0.9666666666666667
m,d512,spods/logo_00014_0,spods,d512_500_sift,500,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00014_0,spods,d512_1000_sift,1000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00014_0,spods,d512_2000_sift,2000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00023_0,spods,d512_alone,,30,49968,,0.8720179073846619,1,0.3333333333333333,0.8666666666666667,0.9
m,d512,spods/logo_00023_0,spods,sift_exhaustive,,30,49968,,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00023_0,spods,d512_100_sift,100,30,49968,0.9,0.9141755213881176,1,0.3333333333333333,0.9,0.9
m,d512,spods/logo_00023_0,spods,d512_500_sift,500,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00023_0,spods,d512_1000_sift,1000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00023_0,spods,d512_2000_sift,2000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00029_0,spods,d512_alone,,30,49968,,0.9294016627349959,1,0.3333333333333333,0.9,1.0
m,d512,spods/logo_00029_0,spods,sift_exhaustive,,30,49968,,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00029_0,spods,d512_100_sift,100,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00029_0,spods,d512_500_sift,500,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00029_0,spods,d512_1000_sift,1000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/logo_00029_0,spods,d512_2000_sift,2000,30,49968,1.0,1.0,1,0.3333333333333333,1.0,1.0
m,d512,spods/stamp_00293_1,spods,d512_alone,,32,49968,,0.033908096458963435,12,0.0,0.09375,0.15625
m,d512,spods/stamp_00293_1,spods,sift_exhaustive,,32,49968,,1.0,1,0.3125,1.0,1.0
m,d512,spods/stamp_00293_1,spods,d512_100_sift,100,32,49968,0.15625,0.1803524943511178,1,0.15625,0.15625,0.15625
m,d512,spods/stamp_00293_1,spods,d512_500_sift,500,32,49968,0.5,0.5076266473652338,1,0.3125,0.5,0.5
m,d512,spods/stamp_00293_1,spods,d512_1000_sift,1000,32,49968,0.59375,0.5991851578245747,1,0.3125,0.59375,0.59375
m,d512,spods/stamp_00293_1,spods,d512_2000_sift,2000,32,49968,0.8125,0.8142173421561336,1,0.3125,0.8125,0.8125
m,d512,spods/stamp_00546_1,spods,d512_alone,,31,49968,,0.3899635949990983,3,0.12903225806451613,0.6774193548387096,0.7419354838709677
m,d512,spods/stamp_00546_1,spods,sift_exhaustive,,31,49968,,0.93872491388256,1,0.3225806451612903,0.9354838709677419,1.0
m,d512,spods/stamp_00546_1,spods,d512_100_sift,100,31,49968,0.7419354838709677,0.7579619263726053,1,0.3225806451612903,0.7419354838709677,0.7419354838709677
m,d512,spods/stamp_00546_1,spods,d512_500_sift,500,31,49968,0.8709677419354839,0.8741473106376111,1,0.3225806451612903,0.8709677419354839,0.8709677419354839
m,d512,spods/stamp_00546_1,spods,d512_1000_sift,1000,31,49968,0.967741935483871,0.9602376788968917,1,0.3225806451612903,0.967741935483871,0.967741935483871
m,d512,spods/stamp_00546_1,spods,d512_2000_sift,2000,31,49968,0.967741935483871,0.9522626330118525,1,0.3225806451612903,0.967741935483871,0.967741935483871
